TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-2.12	0.00	9.97	15.07
object/static/structure/general/poi_tato_tent_s01.iff	5.77	0.00	0.89	79.64
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	1.62	0.00	-10.52	133.85
object/static/creature/tatooine_bantha_saddle.iff	-8.23	0.00	13.94	126.62
object/static/creature/tatooine_bantha_saddle.iff	-5.80	0.00	-12.41	72.19
object/tangible/poi/theater/poi_objective_spawner.iff	-9.29	0.00	-7.38	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-5.83	0.00	-1.02	0.00
object/static/structure/tatooine/debris_tatt_crate_1.iff	0.63	0.00	5.60	43.54
object/static/structure/tatooine/debris_tatt_crate_1.iff	1.33	0.00	5.09	43.54
object/static/structure/tatooine/debris_tatt_crate_1.iff	1.98	0.00	4.57	43.54
