TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/furniture/all/frn_all_toolchest_lg_s01.iff	-5.58	0.00	-3.46	1.72
object/tangible/poi/theater/poi_objective_spawner.iff	4.23	0.00	5.45	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	0.29	0.00	-5.54	0.00
object/static/structure/naboo/gungan_pillar_ruined_s01.iff	0.67	0.00	0.96	-52.71
object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	-1.34	0.00	-8.55	129.53
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-9.45	0.00	0.40	0.00
object/static/item/item_con_barrel_lg_s1.iff	2.03	0.00	-10.07	8.02
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0.17	0.00	-1.53	0.00
object/static/structure/naboo/gungan_cleft_wall_lg_s01.iff	-1.95	0.00	-2.39	37.24
object/static/structure/naboo/gungan_damaged_wall_lg_s01.iff	-7.98	-0.22	-3.05	-50.99
object/static/structure/naboo/gungan_pillar_ruined_s01.iff	2.03	0.00	-11.32	38.39
object/static/structure/naboo/gungan_pillar_damaged_s01.iff	-4.69	0.00	-5.79	-48.13
object/static/structure/naboo/gungan_damaged_wide_arch_s01.iff	-3.88	0.00	4.62	-51.57
