TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	3.15894	0.0192337	6.78613	0.000148557
object/tangible/poi/theater/poi_objective_spawner.iff	-4.63025	0.0508566	-1.00244	-89.9998
object/tangible/furniture/all/frn_all_toolchest_med_s01.iff	-2.05615	0.0508566	0.120361	72.7656
object/static/structure/general/debris_deathstar_conduit.iff	-3.32117	0.0508566	6.36304	52.1392
object/static/structure/general/debris_deathstar_storage.iff	0.0814209	-0.883812	-4.84399	0
object/static/structure/general/skeleton_human_body.iff	6.2168	0.0508566	3.60205	22.3454
object/static/structure/general/skeleton_human_headandbody.iff	-7.70618	0.0508566	2.14575	-43.5448
object/static/structure/general/streetlamp_medium_style_01.iff	-0.045166	0.0508566	-0.973633	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	0.983521	0.0508566	2.25195	-45.8366
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	1.41589	0.0508566	0.763672	-6.02E+01
object/static/structure/tatooine/debris_tatt_crate_1.iff	2.70325	0.0508566	2.49316	0
object/static/structure/general/prp_engine.iff	3.49146	0.0508566	1.16187	0
