TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/mun_all_military_tower_impl_guard_s01.iff	11.15	0.00	-0.56	90.00
object/building/military/mun_all_military_tower_impl_guard_s01.iff	-11.43	0.00	-0.71	-90.00
object/tangible/poi/theater/poi_mob_spawner.iff	-0.78	0.00	-0.48	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-6.82	0.00	1.12	0.00
object/static/structure/general/camp_tent_s01.iff	4.73	0.00	6.44	180.00
object/static/structure/general/camp_tent_s01.iff	-1.09	0.00	6.18	180.00
object/static/structure/general/camp_tent_s01.iff	-6.77	0.00	6.01	180.00
object/static/structure/general/camp_tent_s01.iff	5.30	0.00	-6.99	-0.00
object/static/structure/general/camp_tent_s01.iff	-0.52	0.00	-7.25	-0.00
object/static/structure/general/camp_tent_s01.iff	-6.20	0.00	-7.42	-0.00
object/static/structure/corellia/corl_power_transformer_s01.iff	-11.75	0.00	-5.87	90.00
