TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	5.66	0.00	-0.37	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-1.61	0.00	-2.65	0.00
object/building/military/mun_all_military_tower_impl_guard_s01.iff	8.24	0.00	-6.10	90.00
object/static/structure/military/military_column_weak_imperial_style_01.iff	8.38	0.00	4.81	180.00
object/static/structure/military/military_wall_weak_imperial_style_01.iff	5.17	0.00	8.00	-135.00
object/static/structure/military/military_wall_weak_imperial_style_01.iff	8.38	0.00	0.24	-90.00
object/static/structure/military/military_column_weak_imperial_style_01.iff	1.94	0.00	11.24	-135.00
object/static/structure/military/military_wall_weak_imperial_16_style_01.iff	-4.12	0.00	5.21	135.00
object/static/structure/corellia/corl_power_transformer_s02.iff	1.90	0.00	7.09	45.00
