TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	21.29	0.00	3.73	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-20.98	0.00	-0.10	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	9.03	0.00	7.10	0.00
object/static/structure/dantooine/dant_totem_pole.iff	-8.70	0.00	7.66	109.62
object/static/flora/flora_tree_rori_mkpodtree.iff	3.69	0.00	-8.48	0.00
object/static/flora/flora_tree_rori_mkpodtree.iff	2.25	0.00	15.96	122.80
object/static/flora/flora_tree_rori_mkpodtree.iff	27.33	0.00	7.71	0.00
object/static/flora/flora_tree_rori_mkpodtree.iff	-11.30	0.00	4.53	78.50
object/static/structure/dantooine/dant_small_mudhut.iff	10.08	0.00	-12.92	22.92
object/static/structure/dantooine/dant_small_mudhut.iff	30.22	0.00	-3.25	-24.64
object/static/structure/dantooine/dant_large_mudhut.iff	12.52	0.00	16.74	169.78
object/static/structure/dantooine/dant_small_mudhut.iff	-14.64	0.00	-11.79	-22.92
