TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_objective_spawner.iff	-7.91	0.00	-1.51	1.72
object/tangible/poi/theater/poi_mob_spawner.iff	-1.47	0.00	3.42	-28.07
object/static/structure/general/poi_tato_corral_half_32x32_s02.iff	1.24	0.00	8.34	0.00
object/static/structure/tatooine/wall_ruined_tatooine_large_style_01.iff	-11.21	0.00	-7.28	0.00
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-4.61	0.00	-10.85	-131.39
object/static/structure/tatooine/pillar_ruined_large_style_01.iff	-2.43	0.00	-16.81	-90.00
object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	13.76	0.00	-4.69	0.00
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	8.32	0.00	2.24	41.26
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	9.03	0.00	-10.63	138.65
object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	6.75	0.00	-17.34	0.00
