TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-4.14	0.00	2.16	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	5.18	0.00	-6.97	0.00
object/static/structure/dathomir/nsister_tent_house_style_01.iff	4.49	0.00	8.01	42.40
object/static/structure/dathomir/nsister_tent_house_style_01.iff	-9.75	0.00	-11.54	-88.24
object/static/structure/dathomir/nsister_tent_house_style_01.iff	10.15	-0.28	-18.22	144.96
object/static/structure/dathomir/nsister_tent_house_style_01.iff	-12.98	0.00	11.45	-7.45
object/static/structure/tatooine/skeleton_krayt_ribcage.iff	6.03	0.00	-12.70	-38.96
object/static/flora/flora_decd_endr_destree_dead.iff	12.43	0.00	-9.39	-46.41
object/static/flora/flora_decd_endr_destree_dead.iff	-10.52	0.00	-3.55	82.51
