TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	10.49	0.00	-4.56	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-25.72	0.00	0.28	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	7.44	0.00	23.71	0.00
object/static/structure/dantooine/dant_large_hut.iff	-9.31	0.00	5.39	-99.12
object/static/structure/dantooine/dant_small_mudhut.iff	8.22	0.00	31.80	-147.43
object/static/flora/flora_tree_rori_mkpodtree.iff	25.54	0.00	-1.27	-85.94
object/static/flora/flora_tree_rori_mkpodtree.iff	9.91	0.00	7.55	156.42
object/static/flora/flora_tree_rori_mkpodtree.iff	-11.69	0.00	-9.23	79.64
object/static/flora/flora_tree_rori_mkpodtree.iff	0.58	0.00	28.90	-16.04
object/static/structure/dantooine/dant_large_mudhut.iff	20.12	0.00	-13.05	-68.75
object/static/structure/dantooine/dant_small_mudhut.iff	-18.16	0.00	-24.78	12.61
