TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/tatooine/merchant_tent_tato_s01.iff	6.05	0.00	-15.00	-28.07
object/building/tatooine/merchant_tent_tato_s01.iff	-14.81	0.00	-4.49	61.88
object/tangible/poi/theater/poi_mob_spawner.iff	-3.82	0.00	-9.32	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	2.31	0.00	1.26	0.00
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	10.05	0.00	3.54	65.32
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	2.10	0.00	11.06	25.78
object/static/structure/dathomir/nsister_fence_style_01.iff	-5.76	0.00	8.79	58.44
object/static/structure/dathomir/nsister_fence_style_01.iff	-12.29	0.00	2.82	38.39
object/static/structure/general/prp_junk_s4.iff	5.69	0.99	6.73	-53.86
object/static/structure/dathomir/nsister_fence_style_01.iff	11.29	0.00	-5.01	0.57
object/static/structure/general/prp_junk_s6.iff	10.46	1.24	-9.89	0.57
object/static/structure/general/prp_junk_s6.iff	9.39	1.69	-11.59	-172.07
object/static/structure/general/prp_junk_s5.iff	-6.74	0.31	5.20	67.04
