TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/mun_all_military_tower_impl_guard_s01.iff	9.00	0.00	0.00	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	-2.04	0.00	1.94	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	2.47	0.00	2.03	0.00
object/static/structure/general/poi_all_impl_corral_32x32_s01.iff	-0.25	0.00	-0.10	0.00
object/static/structure/general/camp_tent_s01.iff	-3.80	0.00	-6.98	46.98
object/static/structure/general/camp_tent_s01.iff	5.24	0.00	-6.69	-45.84
object/static/item/item_container_weapon.iff	-5.74	0.00	7.10	-45.00
object/static/item/item_container_weapon.iff	-4.92	0.00	7.94	-45.00
object/static/structure/general/camp_tent_s01.iff	0.68	0.00	-8.08	-0.00
