TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/military/mun_all_military_tower_impl_guard_s01.iff	20.90	0.00	-0.29	90.00
object/building/military/mun_all_military_tower_impl_guard_s01.iff	-21.10	0.00	-0.29	-90.00
object/tangible/poi/theater/poi_objective_spawner.iff	-0.10	0.00	0.22	0.00
object/tangible/poi/theater/poi_mob_spawner.iff	-5.59	0.00	-0.19	0.00
object/static/structure/general/poi_all_impl_corral_64x64_s02.iff	-0.10	0.00	-0.29	0.00
object/static/structure/general/camp_tent_s01.iff	3.25	0.00	17.10	-90.00
object/static/structure/general/camp_tent_s01.iff	3.25	0.00	-11.16	-90.00
object/static/structure/general/camp_tent_s01.iff	3.24	0.00	-18.16	-90.00
object/static/structure/general/camp_tent_s01.iff	3.24	0.00	10.09	-90.00
