TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/endor/endor_forest_hut.iff	13.89	0.00	7.78	-76.20
object/building/endor/endor_forest_hut.iff	12.77	0.00	-2.77	-23.49
object/building/endor/endor_forest_hut.iff	-7.79	0.00	-3.51	32.66
object/building/endor/endor_forest_hut.iff	-1.80	0.00	11.41	132.93
object/building/endor/endor_forest_hut.iff	2.12	0.00	-16.81	-30.94
object/tangible/poi/theater/poi_mob_spawner.iff	0.65	0.00	-7.03	0.00
object/tangible/poi/theater/poi_objective_spawner.iff	5.20	0.00	6.14	0.00
object/static/structure/dantooine/dant_fence_8m.iff	12.43	0.00	-6.79	14.32
object/static/structure/dantooine/dant_fence_8m.iff	11.36	0.00	-10.55	14.90
object/static/structure/dantooine/dant_fence_4m.iff	7.96	0.00	-7.65	-73.91
object/static/structure/dantooine/dant_fence_4m.iff	15.77	0.00	-9.73	-75.63
