TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/camp/camp_tent_s5.iff	10.02	0	-4.4	15.47
object/tangible/camp/camp_tent_s5.iff	6.19	0	8.95	-75.63
object/tangible/camp/camp_chair_s3.iff	7.01	0	0.04	-47.56
object/tangible/camp/camp_chair_s3.iff	5.82	0	3.34	-174.18
object/tangible/camp/camp_chair_s3.iff	4.14	0	0.12	40.11
object/tangible/camp/camp_chair_s2.iff	-2.23	0	-1.12	72.24
object/tangible/camp/camp_chair_s2.iff	-2.15	0	1.35	124.95
object/static/structure/tatooine/palette_supply_03.iff	-11.88	0	1.55	0
object/tangible/terminal/terminal_camp_control.iff	2.95	0.39	7.1	-141.52
object/tangible/camp/camp_pavilion_s1.iff	-6.69	0	-0.06	0
