TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/poi/theater/poi_mob_spawner.iff	-10.44	0	13.08	0
object/tangible/poi/theater/poi_objective_spawner.iff	-16.06	0	4.02	0
object/tangible/poi/theater/poi_mob_spawner.iff	-12.67	0	-11.23	0
object/static/particle/particle_smoke.iff	-10.59	0.49	1.06	0
object/static/particle/particle_smoke.iff	-5.77	0.49	-8.59	0
object/static/particle/particle_smoke.iff	-9.75	0.49	-9.22	0
object/static/particle/particle_smoke.iff	-7.05	0.49	10.74	0
object/static/particle/particle_campfire_style_1.iff	-11.46	0.49	-8.64	0
object/static/particle/particle_campfire_style_1.iff	-6.8	0.49	-0.26	0
object/static/structure/general/sandcrawler_destroyed.iff	3.21	0	-1.09	0
object/static/particle/particle_smoke.iff	8.88	0.49	3.65	0
object/static/particle/particle_smoke.iff	8.91	0.49	9.14	0
object/static/particle/particle_smoke.iff	9.03	0.49	7.77	0
object/static/particle/particle_smoke.iff	5.94	0.49	-0.44	0
object/static/particle/particle_smoke.iff	5.75	0.49	9.6	0
object/static/particle/particle_smoke.iff	9.58	0.49	10.95	0
object/static/particle/particle_smoke.iff	0.15	0.49	-1.62	0
object/static/particle/particle_smoke.iff	4.81	0.49	4.35	0
object/static/particle/particle_smoke.iff	3.97	0.49	-0.73	0
object/static/particle/particle_smoke.iff	-0.3	0.49	-2.95	0
object/static/particle/particle_smoke.iff	2.01	0.49	-5.16	0
object/static/particle/particle_campfire_style_1.iff	-1.94	0.49	-1.24	0
object/static/particle/particle_campfire_style_1.iff	-0.83	0.49	-5.41	0
object/static/particle/particle_campfire_style_1.iff	1.21	0.49	1.18	0
object/static/particle/particle_campfire_style_1.iff	7.9	0.49	3.89	0
object/static/particle/particle_campfire_style_1.iff	5.27	0.49	-1.38	0
object/static/particle/particle_campfire_style_1.iff	4.47	0.49	12.42	0
object/static/particle/particle_campfire_style_1.iff	1.52	0.49	5.06	0
object/static/particle/particle_campfire_style_1.iff	7.26	0.49	7.07	0
object/static/particle/particle_campfire_style_1.iff	7.16	0.49	11.33	0
object/static/structure/general/sandcrawler_debris_02.iff	-7.16	0	7.57	0
object/static/structure/general/sandcrawler_debris_01.iff	-9.68	0	-3.53	0
object/static/particle/particle_smoke.iff	6.25	0.49	-7.66	0
object/static/particle/particle_smoke.iff	9.09	0.49	-8.6	0
object/static/particle/particle_smoke.iff	10.32	0.49	-6.35	0
object/static/particle/particle_campfire_style_1.iff	7.6	0.49	-5.88	0
object/static/particle/particle_smoke.iff	4.83	0.49	-13.33	0
object/static/particle/particle_smoke.iff	5.74	0.49	-11.46	0
object/static/particle/particle_smoke.iff	8.61	0.49	-11.48	0
object/static/particle/particle_campfire_style_1.iff	4.36	0.49	-11.55	0
object/static/particle/particle_smoke.iff	0.47	0.49	-9.73	0
object/static/particle/particle_smoke.iff	2.48	0.49	-13.75	0
object/static/particle/particle_smoke.iff	2.47	0.49	-12.02	0
object/static/particle/particle_smoke.iff	0.72	0.49	-13.83	0
object/static/particle/particle_campfire_style_1.iff	2.34	0.49	-13.04	0
object/static/particle/particle_campfire_style_1.iff	-7.78	0.49	12.57	0
object/static/particle/particle_campfire_style_1.iff	-6.96	0.49	10.15	0
object/static/structure/general/skeleton_bith_head.iff	-10.46	0	10.99	0
object/static/structure/general/skeleton_human_head.iff	-10.64	0	6.02	0
