object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f
object/static/item/item_tool_recording_rod.iff	0		11.9697	-5	59.8599	0						
object/static/structure/general/camp_campfire_logs_fresh_s01.iff	0		-4.01367	0	-25.5903	0						
object/static/structure/general/camp_lawn_chair_s01.iff	0		-3.56201	0	-23.73	165.585						
object/static/worldbuilding/terminal/floor_imperial_02.iff	0		-2.80225	0	-22.7603	-170.351						
object/static/structure/general/banner_imperial_style_01.iff	0		-3.2793	0	-32.8804	132.972						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		9.0625	0	-25.27	-90						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		8.99463	0	-34.3701	0						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		17.9009	0.0557022	-34.27	0						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		18.1064	-0.134201	-25.1099	0						
object/static/structure/tatooine/palette_supply_05.iff	0		-5.92871	0	-23.1704	-40.1071						
object/static/structure/dantooine/dant_fence_8m.iff	0		13.4497	0	-34.0801	0						
object/static/structure/dantooine/dant_fence_8m.iff	0		17.7642	-0.1306	-29.77	90						
object/static/structure/dantooine/dant_fence_8m.iff	0		9.12207	0	-29.8101	-90						
object/static/structure/dantooine/dant_fence_8m.iff	0		13.5054	0	-25.3999	0						
object/static/structure/corellia/corl_power_arial_thin.iff	0		-1.94775	-0.9561	-22.0703	-95.1109
object/static/structure/tatooine/antenna_tatt_style_1.iff	0		-2.65674	-21.3907	-22.2002	-83.6519
object/static/structure/general/poi_tato_tent_s01.iff	0		-11.9644	0	-25.8403	-70.4739
object/static/item/item_tool_recording_rod.iff	1		11.9697	-5	59.8599	0
object/static/worldbuilding/terminal/floor_data_terminal_01.iff	1		-10.9272	0	-26.4102	90
object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	1		-1.52295	0	-20.8701	0
object/static/structure/general/banner_imperial_style_01.iff	1		-3.2793	0	-32.8804	132.972
object/static/structure/military/military_column_weak_imperial_style_01.iff	1		9.0625	0	-25.27	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	1		8.99463	0	-34.3701	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	1		17.9009	0.0557022	-34.27	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	1		18.1064	-0.134201	-25.1099	0
object/static/structure/corellia/corl_power_box_node.iff	1		-12.6353	0.913597	-26.3701	0
object/static/structure/corellia/corl_power_transformer_s01.iff	1		-6.98291	0	-19.1304	178.19
object/static/worldbuilding/terminal/floor_terminal_bank_off_01.iff	1		-5.43408	0	-29.9502	0
object/static/worldbuilding/terminal/floor_terminal_bank_off_02.iff	1		-7.33838	0	-30.0903	0
object/static/structure/dantooine/dant_fence_8m.iff	1		13.4497	0	-34.0801	0
object/static/structure/dantooine/dant_fence_8m.iff	1		17.7642	-0.1306	-29.77	90
object/static/structure/dantooine/dant_fence_8m.iff	1		9.12207	0	-29.8101	-90
object/static/structure/dantooine/dant_fence_8m.iff	1		13.5054	0	-25.3999	0
object/static/structure/corellia/corl_power_arial_thin.iff	1		-3.72119	5.856	-30.8701	-42.9718
object/static/structure/corellia/corl_power_arial_prime.iff	1		-10.5918	5.769	-30.8003	-153.553
object/static/item/eqp_camping_pavilion_s1.iff	1		-7.14209	0	-26.3701	0
object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	2		-1.52295	0	-20.8701	0
object/static/structure/general/banner_imperial_style_01.iff	2		-3.2793	0	-32.8804	90
object/static/structure/military/military_column_weak_imperial_style_01.iff	2		9.0625	0	-25.27	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	2		8.99463	0	-34.3701	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	2		17.9009	0.0557022	-34.27	0
