object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3	control4
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f	f
object/static/item/item_newbie_crate.iff	0		8.4428	0.001297	-8.7501	-4.58366							
object/static/structure/general/streetlamp_small_style_02.iff	0		8.7821	-0.0613022	-1.9801	33.2315							
object/static/item/item_container_weapon.iff	0		9.4198	0.001297	-9.9098	53.858							
object/static/item/item_container_weapon.iff	0		10.1518	0.001297	-11.11	65.3172							
object/static/item/item_container_weapon.iff	0		9.9491	0.741493	-10.5299	-48.1285							
object/static/item/item_container_weapon.iff	0		6.2758	-0.0270004	-8.3702	-30.3667							
object/static/item/item_container_weapon.iff	0		6.7821	0.001297	-9.8897	60.7335							
object/static/item/item_container_weapon.iff	0		7.4364	0.001297	-10.9801	60.7335							
object/static/item/item_container_weapon.iff	0		7.4369	0.743294	-11.0499	52.1391							
object/static/item/item_container_weapon.iff	0		6.7045	0.743294	-9.7301	68.7549							
object/static/structure/corellia/corl_tent_hut_s01.iff	0		12.8661	0.001297	-5.61	110.008							
object/static/item/item_newbie_crate.iff	1		8.4428	0.001297	-8.7501	-4.58366							
object/static/structure/general/streetlamp_large_style_02.iff	1		6.6811	-0.0613022	5.4799	33.2315							
object/static/structure/general/data_terminal_s3.iff	1		7.1117	0.001297	-5.63	-88.2811							
object/static/structure/general/poi_all_construction_metal_pile.iff	1		16.2484	0.001297	-2.86	-38.9611
object/static/structure/general/poi_all_construction_metal_pile.iff	1		14.1894	0.001297	-0.3399	22.9183
object/static/item/item_container_weapon.iff	1		9.4198	0.001297	-9.9098	53.858
object/static/item/item_container_weapon.iff	1		10.1518	0.001297	-11.11	65.3172
object/static/item/item_container_weapon.iff	1		9.9491	0.741493	-10.5299	-48.1285
object/static/structure/general/banner_imperial_style_01.iff	1		6.9916	-0.0802994	3.1903	-89.9543
object/static/item/item_container_weapon.iff	1		6.2758	-0.0270004	-8.3702	-30.3667
object/static/item/item_container_weapon.iff	1		6.7821	0.001297	-9.8897	60.7335
object/static/item/item_container_weapon.iff	1		7.4364	0.001297	-10.9801	60.7335
object/static/item/item_container_weapon.iff	1		7.4369	0.743294	-11.0499	52.1391
object/static/item/item_container_weapon.iff	1		6.7045	0.743294	-9.7301	68.7549
object/static/structure/corellia/corl_tent_hut_s01.iff	1		13.3637	0.001297	10.3202	54.4309
object/static/structure/corellia/corl_tent_hut_s01.iff	1		16.8881	0.001297	-12.63	69.3279
object/static/structure/general/landing_pad_shuttle.iff	1		18.1801	-0.0942001	-1.7101	92.8191
object/static/structure/general/streetlamp_large_style_02.iff	2		6.6811	-0.0613022	5.4799	33.2315
object/static/structure/general/trash_pile_s01.iff	2		6.5282	0.001297	6.0199	41.2529
object/static/item/item_newbie_crate.iff	2		8.4428	0.001297	-8.7501	-4.58366
object/static/structure/general/data_terminal_s3.iff	2		7.1117	0.001297	-5.63	-88.2811
object/static/item/item_container_weapon.iff	2		9.4198	0.001297	-9.9098	53.858
object/static/item/item_container_weapon.iff	2		10.1518	0.001297	-11.11	65.3172
object/static/item/item_container_weapon.iff	2		9.9491	0.741493	-10.5299	-48.1285
object/static/structure/general/banner_imperial_style_01.iff	2		6.9916	-0.0802994	3.1903	-89.9543
object/static/item/item_container_weapon.iff	2		6.2758	-0.0270004	-8.3702	-30.3667
object/static/item/item_container_weapon.iff	2		6.7821	0.001297	-9.8897	60.7335
object/static/item/item_container_weapon.iff	2		7.4364	0.001297	-10.9801	60.7335
object/static/item/item_container_weapon.iff	2		7.4369	0.743294	-11.0499	52.1391
object/static/item/item_container_weapon.iff	2		6.7045	0.743294	-9.7301	68.7549
object/building/military/military_base_shed_imperial_barracks_s01.iff	2		15.2294	0.001297	-0.3702	-90
object/static/structure/general/streetlamp_large_style_02.iff	3		6.6811	-0.0613022	5.4799	33.2315
object/static/structure/general/trash_pile_s01.iff	3		7.9257	0.001297	7.12	41.2529
object/static/item/item_newbie_crate.iff	3		8.4428	0.001297	-8.7501	-4.58366
object/static/item/wp_carbine_laser_combined.iff	3		8.3769	1.0206	-8.94	-32.0856
object/static/structure/general/data_terminal_s3.iff	3		8.412	0.001297	-12.4498	-155.89
object/static/item/item_container_weapon.iff	3		9.4198	0.001297	-9.9098	53.858
object/static/item/item_container_weapon.iff	3		10.1518	0.001297	-11.11	65.3172
object/static/item/item_container_weapon.iff	3		9.9491	0.741493	-10.5299	-48.1285
object/static/structure/general/banner_imperial_style_01.iff	3		7.3993	-0.0802994	-3.8199	-89.9543
object/building/military/military_base_shed_imperial_barracks_s01.iff	3		15.2294	0.001297	-0.3702	-90
object/static/structure/corellia/corl_tent_hut_s01.iff	3		7.5263	0.001297	-15.0499	142.849
object/static/structure/general/prp_junk_s7.iff	3		12.8393	-2.395	7.1698	180
restuss_imperial_lt_pofko	0		13.2	0	-5.7	-68
restuss_imperial_lt_pofko	1		6.4	0	-2.4	-89
restuss_imperial_lt_pofko	2		5.3	0	-6.1	-53
restuss_imperial_lt_pofko	3		8.1	0	-15.9	-32
restuss_imperial_load_lifter_carbines	"0,1,2,3"	literal	5897	81	5594	127
restuss_imperial_load_lifter_launchers	"0,1,2,3"	literal	5895	81	5592	127
