object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f
object/static/item/eqp_camping_cot_s2.iff	0		27.7886	0	-3.3999	38.9611						
object/static/structure/corellia/corl_tent_small.iff	0		27.6133	0	-4.41992	-171.497						
object/static/worldbuilding/terminal/floor_imperial_02.iff	0		28.231	0	-5.25	-57.2959						
object/static/item/eqp_camping_cot_s2.iff	0		26.5317	0	-5.86963	17.7617						
object/static/item/eqp_camping_cot_s2.iff	0		21.0469	0	-17.0596	-141.039						
object/static/worldbuilding/terminal/floor_imperial_02.iff	0		21.1675	0	-15.54	129.58						
object/static/item/eqp_camping_cot_s2.iff	0		22.6968	0	-15.29	-141.039						
object/static/structure/corellia/corl_tent_small.iff	0		22.0151	0	-16.1699	-140.557						
object/static/structure/general/streetlamp_small_style_02.iff	0		20.8848	0	-10.6099	0						
object/static/structure/general/cylinder_clone_tube.iff	0		23.314	0	-9.94971	-156.417						
clone_droid	"0,1"	literal	5920	81	5641	-156						
object/static/structure/corellia/corl_tent_small.iff	1		22.0654	0	3.97021	40.1071						
object/static/item/eqp_camping_cot_s2.iff	1		23.4414	0	4.36035	38.9611						
object/static/item/eqp_camping_cot_s2.iff	1		21.7915	0	2.59033	38.9611						
object/static/worldbuilding/terminal/floor_imperial_02.iff	1		23.9443	-0.0738983	2.56006	-50.4204
object/static/item/eqp_camping_cot_s2.iff	1		27.7886	0	-3.3999	38.9611
object/static/structure/corellia/corl_tent_small.iff	1		27.6133	0	-4.41992	-171.497
object/static/worldbuilding/terminal/floor_imperial_02.iff	1		28.231	0	-5.25	-57.2959
object/static/item/eqp_camping_cot_s2.iff	1		26.5317	0	-5.86963	17.7617
object/static/structure/general/droid_lemedical_powerdown.iff	1		20.5962	0	-10.25	-44.1177
object/static/structure/general/streetlamp_large_green_style_01.iff	1		20.9087	0	-10.7798	-59.5876
object/static/item/eqp_camping_cot_s2.iff	1		27.6572	0	-15.2798	38.9611
object/static/worldbuilding/terminal/floor_imperial_02.iff	1		29.8101	0	-15.2998	-50.4204
object/static/item/eqp_camping_cot_s2.iff	1		29.3071	0	-13.5	38.9611
object/static/item/eqp_camping_cot_s2.iff	1		21.0469	0	-17.0596	-141.039
object/static/worldbuilding/terminal/floor_imperial_02.iff	1		21.1675	0	-15.54	129.58
object/static/item/eqp_camping_cot_s2.iff	1		22.6968	0	-15.29	-141.039
object/static/structure/corellia/corl_tent_small.iff	1		28.2773	0	-14.5596	-134.828
object/static/structure/corellia/corl_tent_small.iff	1		22.0151	0	-16.1699	-140.557
object/static/structure/general/banner_imperial_style_01.iff	1		23.0479	0	-6.20996	-67.036
object/static/worldbuilding/terminal/floor_imperial_02.iff	1		14.5781	0	-118.38	-170.351
object/static/structure/general/decontamination_chamber.iff	1		12.7188	0	-13.5098	-108.862
object/static/structure/general/cylinder_clone_tube.iff	1		23.314	0	-9.94971	-156.417
object/static/worldbuilding/terminal/floor_imperial_02.iff	2		14.5781	0	-118.38	-170.351
object/static/item/item_container_weapon.iff	2		10.9297	0	-68.3296	53.858
object/static/structure/corellia/corl_tent_small.iff	2		22.0654	0	3.97021	40.1071
object/static/item/eqp_camping_cot_s2.iff	2		23.4414	0	4.36035	38.9611
object/static/item/eqp_camping_cot_s2.iff	2		21.7915	0	2.59033	38.9611
object/static/worldbuilding/terminal/floor_imperial_02.iff	2		23.9443	-0.0738983	2.56006	-50.4204
object/static/structure/general/droid_lemedical_powerdown.iff	2		15.3633	0	-11	-22.3453
object/static/structure/general/streetlamp_large_green_style_01.iff	2		17.7583	0	-8.61963	-44.6906
object/static/item/eqp_camping_cot_s2.iff	2		27.7886	0	-3.3999	38.9611
object/static/structure/corellia/corl_tent_small.iff	2		27.6133	0	-4.41992	-171.497
object/static/worldbuilding/terminal/floor_imperial_02.iff	2		28.231	0	-5.25	-57.2959
object/static/item/eqp_camping_cot_s2.iff	2		26.5317	0	-5.86963	17.7617
object/static/structure/corellia/corl_tent_large.iff	2		24.2085	0	-14.0898	-48.7015
object/static/item/eqp_camping_cot_s2.iff	2		27.6572	0	-15.2798	38.9611
object/static/worldbuilding/terminal/floor_imperial_02.iff	2		29.8101	0	-15.2998	-50.4204
object/static/item/eqp_camping_cot_s2.iff	2		29.3071	0	-13.5	38.9611
object/static/worldbuilding/terminal/floor_imperial_02.iff	2		26.1831	0	-18.7798	-50.4204
object/static/item/eqp_camping_cot_s2.iff	2		24.0303	0	-18.75	38.9611
object/static/item/eqp_camping_cot_s2.iff	2		25.6802	0	-16.9697	38.9611
object/static/item/eqp_camping_cot_s2.iff	2		19.894	0	-14.9399	-141.039
object/static/worldbuilding/terminal/floor_imperial_02.iff	2		20.0146	0	-13.4199	129.58
object/static/item/eqp_camping_cot_s2.iff	2		21.5439	0	-13.1699	-141.039
object/static/item/eqp_camping_cot_s2.iff	2		25.1709	0	-9.69971	-141.039
object/static/item/eqp_camping_cot_s2.iff	2		23.521	0	-11.4697	-141.039
object/static/worldbuilding/terminal/floor_imperial_02.iff	2		23.6416	0	-9.94971	129.58
object/static/structure/general/banner_imperial_style_01.iff	2		20.6406	0	-4.21973	-71.0467
object/static/structure/general/decontamination_chamber.iff	2		12.7188	0	-13.5098	-108.862
object/static/structure/general/cylinder_clone_tube.iff	2		17.8218	0	-10.9297	-142.666
clone_droid	2	literal	5907	81	5634	55
