object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		38.0449	-0.924698	93.3301	0						
object/static/structure/dantooine/dant_fence_8m.iff	0		47.2378	-0.615395	84.2603	45						
object/static/structure/dantooine/dant_fence_8m.iff	0		41.7358	-0.617401	89.7603	45						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		17.9395	-3.8007	98.1201	45						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		50.2588	-1.8588	81.1504	90						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		41.019	-1.0306	-26.3599	45						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		52.832	-1.3573	-38.4199	90						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		51.9028	-1.5037	-50.2197	90						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		40.1318	-1.938	-62.2397	180						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		57.9038	-0.8013	9.75	90						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		57.7148	-0.6548	22.27	90						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		50.6089	-2.7458	69.4004	0						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		45.916	-0.546295	-2.37012	180						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		45.8828	-0.640701	34.3101	45						
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-10.439	-0.732796	-49.7598	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-10.2334	-0.922699	-40.5996	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		18.5464	-3.4485	-65.0098	135
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-14.2974	-3.8656	-65.0098	-135
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-37.4414	-0.805801	95.4199	-45
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-15.2603	-4.1814	98.0103	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-50.8149	-0.810997	70.8301	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-49.3193	-0.664597	83.48	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-40.6484	-1.6484	-59.3701	180
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-39.46	-1.7011	-22.6602	-45
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-19.2773	-0.788498	-40.7598	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-19.3452	-0.788498	-49.8599	0
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-52.5562	-1.8275	-47.3799	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-51.2896	-1.681	-34.6797	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-44.0527	-0.936996	37.96	-45
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-38.9512	-0.908699	58.7202	-135
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-44.311	-1.32439	-1.83984	-135
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-56.2461	-0.934898	10.3301	-90
object/static/structure/military/military_column_weak_imperial_style_01.iff	0		-55.9302	-0.788498	25.98	-90
object/static/structure/dantooine/dant_fence_8m.iff	0		-40.7329	-0.7173	92.2002	-45
object/static/structure/dantooine/dant_fence_8m.iff	0		-42.0039	-0.662994	61.7603	-135
object/static/structure/dantooine/dant_fence_8m.iff	0		42.0801	-1.3232	60.7803	135
object/static/structure/dantooine/dant_fence_8m.iff	0		47.6719	-1.3273	66.3701	135
object/static/structure/dantooine/dant_fence_8m.iff	0		4.90967	-4.3212	98.0801	0
object/static/structure/dantooine/dant_fence_8m.iff	0		12.8096	-3.6727	98.1001	0
object/static/structure/dantooine/dant_fence_8m.iff	0		-3.12402	-4.3051	98.0898	0
object/static/structure/dantooine/dant_fence_8m.iff	0		-10.7651	-4.2496	98.1602	0
object/static/structure/dantooine/dant_fence_8m.iff	0		-42.6387	-1.2501	-25.8896	-45
object/static/structure/dantooine/dant_fence_8m.iff	0		-43.9946	-1.5832	-56.1201	-135
object/static/structure/dantooine/dant_fence_8m.iff	0		43.3027	-2.053	-58.98	135
object/static/structure/dantooine/dant_fence_8m.iff	0		48.8682	-2.08179	-53.3999	135
object/static/structure/dantooine/dant_fence_8m.iff	0		49.6938	-0.852798	-35.1997	45
object/static/structure/dantooine/dant_fence_8m.iff	0		44.1641	-0.845596	-29.6499	45
object/static/structure/dantooine/dant_fence_8m.iff	0		49.1489	-0.6548	1.01025	135
object/static/structure/dantooine/dant_fence_8m.iff	0		54.5938	-0.687096	6.51025	135
object/static/structure/dantooine/dant_fence_8m.iff	0		54.3569	-0.707497	25.73	45
object/static/structure/dantooine/dant_fence_8m.iff	0		48.791	-0.7145	31.29	45
object/static/structure/dantooine/dant_fence_8m.iff	0		-14.8901	-0.788498	-49.5698	0
object/static/structure/dantooine/dant_fence_8m.iff	0		-10.5757	-0.919098	-45.2598	90
object/static/structure/dantooine/dant_fence_8m.iff	0		-19.2178	-0.788498	-45.2998	-90
