object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f
object/static/worldbuilding/terminal/floor_imperial_03.iff	0		-12.1064	0.00260162	-19.6304	135						
object/static/worldbuilding/terminal/floor_imperial_02.iff	0		-7.27783	0.00260162	-16.2202	180						
object/static/structure/general/streetlamp_small_style_02.iff	0		-4.65576	-0.198097	-19.1704	-96.2569						
object/static/structure/corellia/corl_tent_med.iff	0		-9.11133	0.00430298	-18.7402	40.68						
object/static/item/eqp_camping_tent_s3.iff	0		-1.86572	0.00260162	-14.4399	-70.5195						
object/static/item/eqp_camping_tent_s4.iff	0		-13.4849	0.00260162	-24.73	174.752						
object/static/structure/general/streetlamp_large_style_02.iff	1		1.73877	-0.198097	-20.6899	-96.2569						
object/static/structure/general/poi_all_construction_metal_pile.iff	1		-11.2256	0.00260162	-35.21	-112.873						
object/static/structure/general/poi_all_construction_metal_pile.iff	1		1.71289	0.00260162	-15.0103	-84.2248						
object/static/item/item_comp_turret_base.iff	1		-11.2637	0.00260162	-17.21	0						
object/static/item/item_comp_stabilization_unit.iff	1		-11.2627	2.8547	-17.3599	0						
object/static/worldbuilding/terminal/wall_monitorscreen_text_02.iff	1		-10.8242	3.0663	-17.7803	45						
object/static/worldbuilding/terminal/floor_imperial_03.iff	1		-12.1064	0.00260162	-19.6304	135						
object/static/worldbuilding/terminal/floor_imperial_02.iff	1		-7.27783	0.00260162	-16.2202	180						
object/static/structure/general/banner_imperial_style_01.iff	1		-0.124023	0.00260162	-23.96	-58.4417
object/static/structure/general/allum_mine_support_piston_s01.iff	1		-11.2617	-1.1149	-17.2002	0
object/static/worldbuilding/terminal/floor_terminal_bank_off_02.iff	1		-5.05322	0.00260162	-17.1802	-135
object/static/worldbuilding/terminal/floor_terminal_bank_off_01.iff	1		-3.41602	0.00260162	-18.27	-135
object/static/worldbuilding/terminal/floor_console_tableglobe_01.iff	1		-7.57373	-0.0671997	-22.6499	0
object/static/item/eqp_camping_pavilion_s1.iff	1		-8.06006	0.00260162	-20.8999	-45
object/static/structure/general/streetlamp_large_style_02.iff	2		1.73877	-0.198097	-20.6899	-96.2569
object/static/structure/general/poi_all_construction_metal_pile.iff	2		1.71289	0.00260162	-15.0103	-84.2248
object/static/structure/general/poi_all_construction_metal_pile.iff	2		-11.2256	0.00260162	-35.21	-112.873
object/static/structure/general/banner_imperial_style_01.iff	2		3.58398	0.00260162	-42.98	8.0214
object/static/structure/general/banner_imperial_style_01.iff	2		-0.124023	0.00260162	-23.96	-58.4417
object/building/military/military_outpost_guard_tower_1.iff	2		6.4292	0.00260162	-39.5601	-82.5058
object/building/military/military_imperial_forward_outpost.iff	2		-8.6709	-0.0551987	-22.8301	120.94
object/static/structure/general/streetlamp_large_style_02.iff	3		1.73877	-0.198097	-20.6899	-96.2569
object/static/structure/corellia/corl_power_bubble_node.iff	3		12.7061	0.00260162	-25.1802	0
object/static/structure/corellia/corl_power_transformer_s01.iff	3		12.7041	0.00260162	-29.5	-89.9543
object/static/structure/general/banner_imperial_style_01.iff	3		-8.55322	0.00260162	-42.79	4.01071	
object/static/structure/general/banner_imperial_style_01.iff	3		3.58398	0.00260162	-42.98	8.0214	
object/static/structure/general/banner_imperial_style_01.iff	3		-0.124023	0.00260162	-23.96	-58.4417	
object/building/military/military_outpost_guard_tower_1.iff	3		-10.2905	0.00260162	-39.04	-84.2248	
object/building/military/military_outpost_guard_tower_1.iff	3		6.4292	0.00260162	-39.5601	-82.5058	
object/building/military/military_imperial_forward_outpost.iff	3		-8.6709	-0.0551987	-22.8301	120.94	
restuss_imperial_lt_wholding	0	literal	5966	81	5529	131	
restuss_imperial_lt_wholding	1	literal	5968	81	5531	141	
restuss_imperial_lt_wholding	"2,3"		-3.7	0	-3.7	89	room3
