objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-36268000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-977609521	0	object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	0	329.371	4.69731	1796.65	0.884675	0	0.466208	0		$|
-1531700231	0	object/static/structure/general/campfire_ash.iff	0	320.796	4.59188	1792.79	1	0	0	0		$|
-1206578607	0	object/static/structure/tatooine/palette_supply_03.iff	0	325.778	4.7819	1796.38	0.889293	0	0.457339	0		$|
-973033921	0	object/static/structure/tatooine/palette_tatooine_food_crates_01.iff	0	327.928	4.82446	1797.84	0.879969	0	0.475032	0		$|
-1075995094	0	object/static/structure/tatooine/palette_tatooine_food_crates_02.iff	0	331.025	4.93386	1799.45	0.852002	-0.0182903	0.522367	-0.0298323		$|
-191421762	0	object/static/item/item_binoculars.iff	0	327.69	4.92335	1796.51	1	0	0	0		$|
-2118976580	0	object/static/item/item_bread_loaf.iff	0	326.549	5.3555	1796.09	1	0	0	0		$|
-829109687	0	object/static/structure/general/camp_cot_s01.iff	0	328.647	4.38005	1794.7	0.922997	0	-0.384808	0		$|
-1123955457	0	object/static/structure/general/camp_lawn_chair_s01.iff	0	320.305	4.76043	1793.47	0.429739	0	0.902953	0		$|
-976573523	0	object/tangible/fishing/fish/fish_tank_left_panel.iff	0	324.917	4.65808	1794.55	0.70518	0.651034	-0.195164	0.201957		$|
-1061479995	0	object/tangible/fishing/fish/fish_tank_tubing.iff	0	324.271	4.70105	1795.52	0.513797	-0.483006	0.53972	0.459806		$|
-1656582208	0	object/tangible/fishing/fish/fish_rare_blackfish.iff	0	326.549	5.37364	1796.77	0.231071	0.200123	0.676134	-0.670373		$|
-1553172312	0	object/tangible/fishing/fish/fish_generic.iff	0	325.453	5.64063	1795.91	1	0	0	0	fishing.fish	$|
-1262638129	0	object/tangible/fishing/fishing_pole.iff	0	331.617	4.52596	1794.72	0.174892	0	0.984588	0	fishing.pole	$|
-1929426320	0	object/tangible/fishing/fishing_pole.iff	0	331.889	4.52249	1794.85	0.174892	0	0.984588	0	fishing.pole	$|
-665090877	0	object/static/vehicle/static_speeder_usv5.iff	0	338.603	4.76488	1795.91	0.0366624	0.0332026	0.998074	-0.0374498		$|
-1581100618	0	object/tangible/collection/com_link_04.iff	0	327.962	4.97872	1796.57	-0.163047	-0.159565	0.709785	-0.666453	systems.collections.consume_click	collection.slotName|4|col_com_link_01:com_link_04|$|
-557673121	0	object/tangible/ground_spawning/area_spawner.iff	0	335.062	5.12308	1790.8	0.770175	0	-0.637833	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|360.000000|fltMinSpawnTime|2|180.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|padawan|strSpawnerType|4|area|strSpawns|4|treasure_guard_padawan|$|
-2093794687	0	object/static/structure/general/camp_cot_s01.iff	0	331.346	4.4593	1796.55	0.922997	0	-0.384808	0		$|
