objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-577155941	0	object/building/general/bunker_imperial_weapons_research_facility_01.iff	0	946.095	20.2524	281.69	0.677387	0	0.735628	0		portalProperty.crc|0|1639844206|$|
-1176852587	-577155941	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-302316324	-577155941	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-846020207	-577155941	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1159473681	-577155941	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-2063258575	-577155941	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-2111603010	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	22.1322	-12	41.4491	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_3|registerWithController|0|1|$|
-2015529522	-2063258575	object/tangible/ground_spawning/area_spawner.iff	5	2.35141	-12	60.7596	0.0334199	0	0.999441	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1400.000000|fltMinSpawnTime|2|1260.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|bigroomarea3|strSpawnerType|4|area|strSpawns|4|talus/syren5_imperial_bunker|$|
-1928896177	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	-2.10894	-12	38.933	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_14|registerWithController|0|1|$|
-1811293333	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	-5.69007	-12	41.7427	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_13|registerWithController|0|1|$|
-1596346380	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	8.69946	-12	55.0754	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_6|registerWithController|0|1|$|
-1480204277	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	13.4099	-12	53.1247	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_5|registerWithController|0|1|$|
-1445104400	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	0.149985	-12	67.1542	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_8|registerWithController|0|1|$|
-1355758803	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	-4.19597	-12	52.5921	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_10|registerWithController|0|1|$|
-1308103699	-2063258575	object/tangible/ground_spawning/area_spawner.iff	5	-11.1926	-12	46.7728	-0.675755	0	0.737127	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1400.000000|fltMinSpawnTime|2|1260.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|bigroomarea4|strSpawnerType|4|area|strSpawns|4|talus/syren5_imperial_bunker|$|
-1010961883	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	-16.2595	-12	52.7778	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_11|registerWithController|0|1|$|
-858075357	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	8.0739	-12	65.9552	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_7|registerWithController|0|1|$|
-841215922	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	11.4511	-12	40.5686	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_2|registerWithController|0|1|$|
-753027510	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	-1.48143	-12	26.9885	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_15|registerWithController|0|1|$|
-695506764	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	8.70611	-12	38.0231	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_1|registerWithController|0|1|$|
-661585949	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	-16.4733	-12	42.416	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_12|registerWithController|0|1|$|
-597611670	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	25.3007	-12	52.4625	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_4|registerWithController|0|1|$|
-583166194	-2063258575	object/tangible/ground_spawning/area_spawner.iff	5	19.7409	-12	45.902	-0.675758	0	0.737124	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1400.000000|fltMinSpawnTime|2|1260.000000|fltRadius|2|2.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|bigroomarea2|strSpawnerType|4|area|strSpawns|4|talus/syren5_imperial_bunker|$|
-564568005	-2063258575	object/tangible/ground_spawning/area_spawner.iff	5	3.55444	-12	36.7654	-0.0494674	0	0.998776	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1400.000000|fltMinSpawnTime|2|1260.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|bigroomarea1|strSpawnerType|4|area|strSpawns|4|talus/syren5_imperial_bunker|$|
-484637485	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	1.57881	-12	27.2033	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_16|registerWithController|0|1|$|
-484466954	-2063258575	object/tangible/ground_spawning/patrol_spawner.iff	5	7.45719	-12	26.8074	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|1400.000000|fltMinSpawnTime|2|1260.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|bigroompatrol|strPatrolPointNames|5|bigroompatrol_10001052_1:bigroompatrol_10001052_2:bigroompatrol_10001052_3:bigroompatrol_10001052_4:bigroompatrol_10001052_5:bigroompatrol_10001052_6:bigroompatrol_10001052_7:bigroompatrol_10001052_8:bigroompatrol_10001052_9:bigroompatrol_10001052_10:bigroompatrol_10001052_11:bigroompatrol_10001052_12:bigroompatrol_10001052_13:bigroompatrol_10001052_14:bigroompatrol_10001052_15:bigroompatrol_10001052_16:|strSpawnerType|4|patrol|strSpawns|4|talus/syren5_imperial_bunker|$|
-101858540	-2063258575	object/tangible/ground_spawning/patrol_waypoint.iff	5	-2.25441	-12	56.1359	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroompatrol_10001052_9|registerWithController|0|1|$|
-406341642	-577155941	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-2139344578	-406341642	object/tangible/ground_spawning/patrol_waypoint.iff	6	-44.0159	-20	47.0009	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|bigroomhallpatrol1_10001273_2|registerWithController|0|1|$|
