TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	42.50	0.44	23.10	90.00
object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	42.50	0.44	-24.90	90.00
object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	9.50	0.44	-49.90	180.00
object/static/structure/military/military_wall_strong_imperial_style_01.iff	23.50	0.44	-49.90	180.00
object/static/structure/military/military_wall_strong_imperial_style_01.iff	24.50	0.44	54.10	0.00
object/static/structure/corellia/corl_power_transformer_s01.iff	38.50	0.00	-37.90	-90.00
object/static/structure/corellia/corl_power_transformer_s01.iff	38.50	0.00	-32.90	-90.00
object/static/structure/military/military_wall_strong_imperial_style_01.iff	20.50	0.44	58.10	90.00
object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	12.50	0.44	62.10	0.00
object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	-8.50	0.44	-49.90	180.00
object/static/structure/military/military_wall_strong_imperial_style_01.iff	-22.50	0.44	-49.90	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	34.50	0.44	-3.90	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	38.50	0.44	-7.90	0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	32.50	0.44	40.10	-0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	38.50	0.44	40.10	-0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	28.50	0.44	50.10	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	28.50	0.44	44.10	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	38.50	0.44	-41.90	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	32.50	0.44	-41.90	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	28.50	0.44	-45.90	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	16.50	0.44	54.10	0.00
object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	-41.50	0.44	-24.90	-90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-37.50	0.44	-7.90	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-33.50	0.44	-3.90	-90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-33.50	0.44	2.10	-90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-37.50	0.44	6.10	180.00
object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	-41.50	0.44	23.10	-90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-27.50	0.44	44.10	-90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-27.50	0.44	50.10	-90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-37.50	0.44	40.10	-0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-31.50	0.44	40.10	-0.00
object/static/structure/military/military_wall_strong_imperial_style_01.iff	-23.50	0.44	54.10	0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-15.50	0.44	54.10	0.00
object/static/structure/military/military_wall_strong_imperial_style_01.iff	-19.50	0.44	58.10	-90.00
object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	-11.50	0.44	62.10	0.00
object/static/structure/corellia/corl_power_transformer_s02.iff	-37.50	0.00	-11.90	0.00
object/static/structure/corellia/corl_power_transformer_s02.iff	-37.50	0.00	-19.40	0.00
object/static/structure/corellia/corl_power_bubble_node.iff	-37.50	0.00	-37.90	0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	38.50	0.44	6.10	0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-27.50	0.44	-45.90	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	34.50	0.44	2.10	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-37.50	0.44	-41.90	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-31.50	0.44	-41.90	180.00
object/static/structure/military/military_column_strong_imperial_style_01.iff	18.50	0.44	-49.90	180.00
object/static/structure/military/military_column_strong_imperial_style_01.iff	0.50	0.44	-49.90	180.00
object/static/structure/military/military_column_strong_imperial_style_01.iff	-17.50	0.44	-49.90	180.00
