TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/corellia/corl_power_transformer_s01.iff	-12.00	0.00	8.00	90.00
object/static/structure/corellia/corl_power_transformer_s01.iff	-12.00	0.00	3.00	90.00
object/static/structure/corellia/corl_power_transformer_s02.iff	12.00	0.00	8.00	0.00
object/static/structure/corellia/corl_power_bubble_node.iff	12.00	0.00	3.00	0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-22.00	0.38	25.00	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	22.00	0.38	25.00	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	10.00	0.38	37.00	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-10.00	0.38	37.00	0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-14.00	0.38	33.00	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	14.00	0.38	33.00	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	18.00	0.38	29.00	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-18.00	0.38	29.00	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	19.00	0.38	18.00	135.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-19.00	0.38	18.00	45.00
object/static/structure/military/military_wall_med_imperial_16_style_01.iff	16.00	0.38	7.00	90.00
object/static/structure/military/military_wall_med_imperial_16_style_01.iff	-16.00	0.38	7.00	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-12.00	0.38	-1.00	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	12.00	0.38	-1.00	180.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-8.00	0.38	-5.00	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	8.00	0.38	-5.00	90.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	4.00	0.38	-9.00	0.00
object/static/structure/military/military_wall_med_imperial_style_01.iff	-4.00	0.38	-9.00	0.00
