strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_beserk_kahmurra_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_beserk_kahmurra_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_binayre_chief_camp_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_binayre_smuggler_patrol_neutral_none					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_fed_dub_commander_camp_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_greater_sludge_panther_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_greater_sludge_panther_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_hilltop_kima_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_huf_dun_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_liberation_fanatic_patrol_neutral_none					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_liberation_reactionist_patrol_neutral_none					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_lost_aqualish_infiltrator_patrol_neutral_none					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_lost_aqualish_marshal_patrol_neutral_none					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_mutated_kahmurra_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			talus_vicious_huf_dun_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_veteran_imperial_warrant_officer_camp_imperial_medium_theater				
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_veteran_2nd_lieutenant_squad_rebel_none				
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_imp_stormtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_imp_scouttrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	45	55	15	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	45	55	8	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	45	55	7	25			global_reb_trooper_tier3		2	90	1
