name	armor_level	armor_category	condition_multiplier	protection	sockets	hit_points	skill_mods	attribute_bonus	objvars	reactive_effect	color	buff_name	required_level_for_effect	client_effect
s	"e(basic=0,standard=1,advanced=2)[basic]"	"e(recon=0,battle=1,assault=2)[recon]"	f[1.0]	f[1.0]	i	i	s	s	s	s	s	s	i	s
armor_bone_chest_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_bone_leggings_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_bone_helmet_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_bone_bicep_l_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_bone_bicep_r_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_bone_bracer_l_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_bone_bracer_r_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_bone_gloves_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_bone_boots_02_01	basic	battle	1	0.8	0	40000	"precision_modified=1,constitution_modified=1"							
armor_smuggler_roadmap_chest_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3							
armor_smuggler_roadmap_leggings_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3							
armor_smuggler_roadmap_helmet_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3							
armor_smuggler_roadmap_bicep_l_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3							
armor_smuggler_roadmap_bicep_r_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3							
armor_smuggler_roadmap_bracer_l_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_smuggler_roadmap_bracer_r_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_smuggler_roadmap_gloves_02_01	basic	recon	1	0.8	0	40000					
armor_smuggler_roadmap_boots_02_01	basic	recon	1	0.8	0	40000					
armor_officer_roadmap_chest_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_2=8
armor_officer_roadmap_leggings_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_2=8
armor_officer_roadmap_helmet_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_2=8
armor_officer_roadmap_bicep_l_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_2=135
armor_officer_roadmap_bicep_r_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_2=135
armor_officer_roadmap_bracer_l_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_2=8
armor_officer_roadmap_bracer_r_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_2=8
armor_officer_roadmap_gloves_02_01	basic	battle	1	0.8	0	40000					index_color_2=8
armor_officer_roadmap_boots_02_01	basic	battle	1	0.8	0	40000					index_color_2=8
armor_commando_roadmap_chest_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=39
armor_commando_roadmap_leggings_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=39
armor_commando_roadmap_helmet_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=39
armor_commando_roadmap_bicep_l_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=39
armor_commando_roadmap_bicep_r_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=39
armor_commando_roadmap_bracer_l_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=39
armor_commando_roadmap_bracer_r_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=39
armor_commando_roadmap_gloves_02_01	basic	assault	1	0.8	0	40000					index_color_2=39
armor_commando_roadmap_boots_02_01	basic	assault	1	0.8	0	40000					index_color_2=39
armor_bounty_hunter_roadmap_chest_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=43
armor_bounty_hunter_roadmap_leggings_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=43
armor_bounty_hunter_roadmap_helmet_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=43
armor_bounty_hunter_roadmap_bicep_l_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=43
armor_bounty_hunter_roadmap_bicep_r_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=43
armor_bounty_hunter_roadmap_bracer_l_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=43
armor_bounty_hunter_roadmap_bracer_r_02_01	basic	assault	1	0.8	0	40000	constitution_modified=3				index_color_2=43
armor_bounty_hunter_roadmap_gloves_02_01	basic	assault	1	0.8	0	40000					index_color_2=43
armor_bounty_hunter_roadmap_boots_02_01	basic	assault	1	0.8	0	40000					index_color_2=43
armor_medic_roadmap_chest_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_medic_roadmap_leggings_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_medic_roadmap_helmet_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_medic_roadmap_bicep_l_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_medic_roadmap_bicep_r_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_medic_roadmap_bracer_l_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_medic_roadmap_bracer_r_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				
armor_medic_roadmap_gloves_02_01	basic	recon	1	0.8	0	40000					
armor_medic_roadmap_boots_02_01	basic	recon	1	0.8	0	40000					
armor_spy_roadmap_chest_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				"index_color_1=32,index_color_2=34"
armor_spy_roadmap_leggings_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				"index_color_1=32,index_color_2=34"
armor_spy_roadmap_helmet_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				"index_color_1=32,index_color_2=34"
armor_spy_roadmap_bicep_l_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				"index_color_1=32,index_color_2=34"
armor_spy_roadmap_bicep_r_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				"index_color_1=32,index_color_2=34"
armor_spy_roadmap_bracer_l_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				"index_color_1=32,index_color_2=34"
armor_spy_roadmap_bracer_r_02_01	basic	battle	1	0.8	0	40000	constitution_modified=3				"index_color_1=32,index_color_2=34"
armor_spy_roadmap_gloves_02_01	basic	battle	1	0.8	0	40000					"index_color_1=32,index_color_2=34"
armor_spy_roadmap_boots_02_01	basic	battle	1	0.8	0	40000					"index_color_1=32,index_color_2=34"
armor_ithorian_roadmap_chest_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				index_color_1=6
armor_ithorian_roadmap_leggings_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				index_color_1=6
armor_ithorian_roadmap_helmet_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				index_color_1=6
armor_ithorian_roadmap_bicep_l_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				index_color_1=6
armor_ithorian_roadmap_bicep_r_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				index_color_1=6
armor_ithorian_roadmap_bracer_l_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				index_color_1=6
armor_ithorian_roadmap_bracer_r_02_01	basic	recon	1	0.8	0	40000	constitution_modified=3				index_color_1=6
armor_ithorian_roadmap_gloves_02_01	basic	recon	1	0.8	0	40000					index_color_1=6
armor_ithorian_roadmap_boots_02_01	basic	recon	1	0.8	0	40000					index_color_1=6
armor_ithorian_roadmap_chest_02_02	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_1=0
armor_ithorian_roadmap_leggings_02_02	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_1=0
armor_ithorian_roadmap_helmet_02_02	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_1=0
armor_ithorian_roadmap_bicep_l_02_02	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_1=0
armor_ithorian_roadmap_bicep_r_02_02	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_1=0
armor_ithorian_roadmap_bracer_l_02_02	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_1=0
armor_ithorian_roadmap_bracer_r_02_02	basic	battle	1	0.8	0	40000	constitution_modified=3				index_color_1=0
armor_ithorian_roadmap_gloves_02_02	basic	battle	1	0.8	0	40000					index_color_1=0
armor_ithorian_roadmap_boots_02_02	basic	battle	1	0.8	0	40000					index_color_1=0
armor_ithorian_roadmap_chest_02_03	basic	assault	1	0.8	0	40000	constitution_modified=3				"index_color_1=0,index_color_2=34"
armor_ithorian_roadmap_leggings_02_03	basic	assault	1	0.8	0	40000	constitution_modified=3				"index_color_1=0,index_color_2=34"
armor_ithorian_roadmap_helmet_02_03	basic	assault	1	0.8	0	40000	constitution_modified=3				"index_color_1=0,index_color_2=34"
armor_ithorian_roadmap_bicep_l_02_03	basic	assault	1	0.8	0	40000	constitution_modified=3				"index_color_1=0,index_color_2=34"
armor_ithorian_roadmap_bicep_r_02_03	basic	assault	1	0.8	0	40000	constitution_modified=3				"index_color_1=0,index_color_2=34"
armor_ithorian_roadmap_bracer_l_02_03	basic	assault	1	0.8	0	40000	constitution_modified=3				"index_color_1=0,index_color_2=34"
armor_ithorian_roadmap_bracer_r_02_03	basic	assault	1	0.8	0	40000	constitution_modified=3				"index_color_1=0,index_color_2=34"
armor_ithorian_roadmap_gloves_02_03	basic	assault	1	0.8	0	40000					"index_color_1=0,index_color_2=34"
armor_ithorian_roadmap_boots_02_03	basic	assault	1	0.8	0	40000					"index_color_1=0,index_color_2=34"
armor_wookiee_roadmap_chest_02_01	basic	recon	1	0.8	0	40000	constitution_modified=5				"index_color_1=0,index_color_2=34"
armor_wookiee_roadmap_leggings_02_01	basic	recon	1	0.8	0	40000	constitution_modified=4				
armor_wookiee_roadmap_bicep_l_02_01	basic	recon	1	0.8	0	40000	constitution_modified=4				
armor_wookiee_roadmap_bicep_r_02_01	basic	recon	1	0.8	0	40000	constitution_modified=4				
armor_wookiee_roadmap_bracer_l_02_01	basic	recon	1	0.8	0	40000						
armor_wookiee_roadmap_bracer_r_02_01	basic	recon	1	0.8	0	40000						
armor_wookiee_roadmap_chest_02_02	basic	battle	1	0.8	0	40000	constitution_modified=5					
armor_wookiee_roadmap_leggings_02_02	basic	battle	1	0.8	0	40000	constitution_modified=4					
armor_wookiee_roadmap_bicep_l_02_02	basic	battle	1	0.8	0	40000	constitution_modified=4					
armor_wookiee_roadmap_bicep_r_02_02	basic	battle	1	0.8	0	40000	constitution_modified=4					
armor_wookiee_roadmap_bracer_l_02_02	basic	battle	1	0.8	0	40000						
armor_wookiee_roadmap_bracer_r_02_02	basic	battle	1	0.8	0	40000						
armor_wookiee_roadmap_chest_02_03	basic	assault	1	0.8	0	40000	constitution_modified=5					
armor_wookiee_roadmap_leggings_02_03	basic	assault	1	0.8	0	40000	constitution_modified=4					
armor_wookiee_roadmap_bicep_l_02_03	basic	assault	1	0.8	0	40000	constitution_modified=4					
armor_wookiee_roadmap_bicep_r_02_03	basic	assault	1	0.8	0	40000	constitution_modified=4					
armor_wookiee_roadmap_bracer_l_02_03	basic	assault	1	0.8	0	40000						
armor_wookiee_roadmap_bracer_r_02_03	basic	assault	1	0.8	0	40000						
armor_tow_helmet_acc_assault_02_01	advanced	assault	1	0.65	0	40000					index_color_2=38	towHelmetAccuracy
armor_tow_helmet_acc_battle_02_01	advanced	battle	1	0.65	0	40000					"index_color_1=103,index_color_2=103"	towHelmetAccuracy
armor_tow_helmet_acc_recon_02_01	advanced	recon	1	0.65	0	40000					index_color_1=94	towHelmetAccuracy
armor_tow_chest_03_01	advanced	battle	1	0.95	0	40000	constitution_modified=20					
armor_tow_chest_03_02	advanced	assault	1	0.95	0	40000	constitution_modified=20					
armor_tow_assault_stats_chest_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_stats_leggings_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_stats_helmet_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_stats_bicep_l_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_stats_bicep_r_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_stats_bracer_l_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_stats_bracer_r_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_stats_gloves_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_stats_boots_03_01	advanced	assault	1	0.51	0	40000	precision_modified=17				index_color_2=110	
armor_tow_assault_chest_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134	
armor_tow_assault_leggings_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134	
armor_tow_assault_helmet_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134	
armor_tow_assault_bicep_l_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134	
armor_tow_assault_bicep_r_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134
armor_tow_assault_bracer_l_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134
armor_tow_assault_bracer_r_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134
armor_tow_assault_gloves_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134
armor_tow_assault_boots_03_01	advanced	assault	1	0.65	0	40000					index_color_2=134
armor_tow_battle_stats_chest_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_stats_leggings_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_stats_helmet_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_stats_bicep_l_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_stats_bicep_r_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_stats_bracer_l_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_stats_bracer_r_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_stats_gloves_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_stats_boots_03_01	advanced	battle	1	0.51	0	40000	"precision_modified=17,strength_modified=17"				"index_color_1=154,index_color_2=158"
armor_tow_battle_chest_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_battle_leggings_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_battle_helmet_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_battle_bicep_l_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_battle_bicep_r_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_battle_bracer_l_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_battle_bracer_r_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_battle_gloves_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_battle_boots_03_01	advanced	battle	1	0.65	0	40000					"index_color_1=173,index_color_2=5"
armor_tow_recon_stats_chest_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=238
armor_tow_recon_stats_leggings_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=84
armor_tow_recon_stats_helmet_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=16
armor_tow_recon_stats_bicep_l_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=16
armor_tow_recon_stats_bicep_r_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=16
armor_tow_recon_stats_bracer_l_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=16
armor_tow_recon_stats_bracer_r_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=16
armor_tow_recon_stats_gloves_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=16
armor_tow_recon_stats_boots_03_01	advanced	recon	1	0.51	0	40000	precision_modified=17				index_color_1=16
armor_tow_recon_chest_03_01	advanced	recon	1	0.65	0	40000					"index_color_1=216,index_color_2=6,index_color_3=126"
armor_tow_recon_leggings_03_01	advanced	recon	1	0.65	0	40000					index_color_1=6
armor_tow_recon_helmet_03_01	advanced	recon	1	0.65	0	40000					index_color_1=11
armor_tow_recon_bicep_l_03_01	advanced	recon	1	0.65	0	40000					index_color_1=11
armor_tow_recon_bicep_r_03_01	advanced	recon	1	0.65	0	40000					index_color_1=11
armor_tow_recon_bracer_l_03_01	advanced	recon	1	0.65	0	40000					index_color_1=11
armor_tow_recon_bracer_r_03_01	advanced	recon	1	0.65	0	40000					index_color_1=11
armor_tow_recon_gloves_03_01	advanced	recon	1	0.65	0	40000					index_color_1=11
armor_tow_recon_boots_03_01	advanced	recon	1	0.65	0	40000					index_color_1=11
armor_recon_stat_lvl20_chest_03_01	basic	recon	1	0.88	0	40000	"agility_modified=5,stamina_modified=5"				index_color_1=244
armor_recon_stat_lvl20_leggings_03_01	basic	recon	1	0.88	0	40000	"agility_modified=5,stamina_modified=5"				index_color_1=244
armor_recon_stat_lvl20_helmet_03_01	basic	recon	1	0.88	0	40000	"agility_modified=5,stamina_modified=5"				index_color_1=244
armor_recon_stat_lvl20_bicep_l_03_01	basic	recon	1	0.88	0	40000	"agility_modified=5,stamina_modified=5"				"index_color_1=0,index_color_2=244"
armor_recon_stat_lvl20_bicep_r_03_01	basic	recon	1	0.88	0	40000	"agility_modified=5,stamina_modified=5"				"index_color_1=0,index_color_2=244"
armor_recon_stat_lvl20_bracer_l_03_01	basic	recon	1	0.88	0	40000	"agility_modified=5,stamina_modified=5"				"index_color_1=0,index_color_2=244"
