objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2019540317	0	object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	0	1758.02	380	30.7146	0.932327	0	-0.361616	0		$|
-2011236089	0	object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	0	1716.28	380	23.6516	-0.160104	0	0.9871	0		$|
-1892567047	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1740.52	380	58.1646	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|starships_patrol_02_21569112_2|registerWithController|0|1|$|
-1864466223	0	object/tangible/ground_spawning/patrol_spawner.iff	0	1760.6	380	72.4524	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|320.000000|fltMinSpawnTime|2|210.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|starships_patrol_02|strPatrolPointNames|5|starships_patrol_02_21569112_1:starships_patrol_02_21569112_2:starships_patrol_02_21569112_3:starships_patrol_02_21569112_4:starships_patrol_02_21569112_5:|strSpawnerType|4|patrol|strSpawns|4|rtp_stormtrooper_elite_84|$|
-1859677450	0	object/tangible/ground_spawning/area_spawner.iff	0	1734.15	380	17.2925	-0.096257	0	0.995356	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|320.000000|fltMinSpawnTime|2|210.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|starships_guard_10|strSpawnerType|4|area|strSpawns|4|rtp_stormtrooper_elite_84|$|
-1800177127	0	object/static/structure/military/military_column_strong_imperial_style_01.iff	0	1757.42	380	76.8962	0.705761	0	0.708451	0		$|
-1779379663	0	object/building/military/military_outpost_guard_house_imperial.iff	0	1727.05	380	96.239	1	0	0	0		portalProperty.crc|0|-285862605|$|
-1834497575	-1779379663	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-911913863	-1779379663	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
