objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-265523454	0	object/tangible/buildout/event/empire_day_yoda_fountain.iff	0	1839.03	28	2040.36	1	0	0	0	systems.storyteller.events.figrin_dan_band_spawner:event.emperorsday.yoda_fountain	emperorsday.master|4|true|eventTeamCleaupOverride|4|true|figrinDatatable|4|emperors_day_yoda|$|
-1761557449	0	object/tangible/ground_spawning/random_spawner.iff	0	1847.71	28	2040.36	1	0	0	0	systems.spawning.spawner_random	eventRequired|4|empireday_ceremony|fltMaxSpawnTime|0|20|fltMinSpawnTime|0|5|intSpawnCount|0|100|intSpawnSystem|0|1|registerWithController|0|1|strName|4|remembranceDayEmptySignSpawner|strSpawnTable|4|datatables/spawning/holiday/remembrance_day_resistance_coronet.iff|strSpawnerType|4|random|strSpawns|4|object/tangible/event_perk/remembrance_day_missing_sign.iff|$|
-1718426261	0	object/tangible/ground_spawning/random_spawner.iff	0	1852.11	28	2040.36	1	0	0	0	systems.spawning.spawner_random	eventRequired|4|empireday_ceremony|fltMaxSpawnTime|0|20|fltMinSpawnTime|0|5|intSpawnCount|0|100|intSpawnSystem|0|1|registerWithController|0|1|strName|4|remembranceDayAntiRecruitmentSignSpawner|strSpawnTable|4|datatables/spawning/holiday/remembrance_day_antirecruitment_coronet.iff|strSpawnerType|4|random|strSpawns|4|object/tangible/event_perk/empire_day_recruitment_sign.iff|$|
-1166673131	0	object/tangible/ground_spawning/area_spawner.iff	0	1859.82	28	2028.01	0.854152	0	-0.520023	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|2.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|major_rieekan|strSpawnerType|4|area|strSpawns|4|rebel_emperorsday_major_rieekan|$|
-1098559887	0	object/tangible/ground_spawning/area_spawner.iff	0	1862.21	28	2030.03	0.826068	0	-0.563571	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1.000000|fltMinSpawnTime|2|0.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|captain_derlin|strSpawnerType|4|area|strSpawns|4|rebel_emperorsday_captain_derlin|$|
-218300295	0	object/tangible/furniture/city/xwing_event_reward.iff	0	1794.89	28	1985.14	1	0	0	0	systems.city.city_furniture	$|
-940672912	0	object/tangible/ground_spawning/area_spawner.iff	0	1803.93	28	1991.71	-0.299127	0	0.954213	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1.000000|fltMinSpawnTime|2|0.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|wedge_antilles|strSpawnerType|4|area|strSpawns|4|rebel_emperorsday_wedge_antilles|$|
-1769889311	0	object/tangible/ground_spawning/area_spawner.iff	0	1881.86	28	2007.74	-0.672624	0	0.739985	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1.000000|fltMinSpawnTime|2|0.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|rebel_emperorsday_ceremony_sentry|strSpawnerType|4|area|strSpawns|4|rebel_emperorsday_ceremony_sentry|$|
-113511182	0	object/tangible/ground_spawning/area_spawner.iff	0	1867.89	28	2002.7	0.751809	0	0.659382	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1.000000|fltMinSpawnTime|2|0.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|rebel_emperorsday_ceremony_sentry|strSpawnerType|4|area|strSpawns|4|rebel_emperorsday_ceremony_sentry|$|
