strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
s	i	i	s	s	i	i	i	s	i	I	s	s	s	s	f	s
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_wooden_fog_gray.iff			35			560	1440	none	yavin4_whisper_bird_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_wooden_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_wooden_fog_green.iff			35			560	1440	none	yavin4_whisper_bird_lair2_neutral_medium		object/tangible/lair/base/poi_all_lair_wooden_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_wooden_fog_mustard.iff			35			560	1440	none	yavin4_whisper_bird_pack_neutral_none		object/tangible/lair/base/poi_all_lair_wooden_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/objective_power_node.iff			35			735	1890		yavin4_hutt_expedition_force_camp_hutt_medium_theater		object/tangible/lair/base/objective_power_node.iff		npc
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/objective_power_node.iff			35			735	1890		yavin4_hutt_expedition_force_patrol_hutt_medium_theater		object/tangible/lair/base/objective_power_node.iff		npc
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_leaf_large_evil_fire_small.iff			35			875	2250	none	yavin4_angler_herd_neutral_none		object/tangible/lair/base/poi_all_lair_leaf_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_leaf_large_fog_mustard.iff			35			875	2250	none	yavin4_crystal_snake_herd_neutral_none		object/tangible/lair/base/poi_all_lair_leaf_large_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_leaf_large_fog_red.iff			35			875	2250	none	yavin4_crystal_snake_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_leaf_large_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/objective_power_generator.iff			35			910	2340		yavin4_stranded_imperial_base_imperial_medium_theater		object/tangible/lair/base/objective_power_generator.iff		npc
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/objective_power_node.iff			35			910	2340		yavin4_stranded_imperial_patrol_imperial_medium_theater		object/tangible/lair/base/objective_power_node.iff		npc
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/objective_power_transformer.iff			35			910	2340		yavin4_stranded_rebel_base_rebel_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/objective_power_node.iff			35			910	2340		yavin4_stranded_rebel_patrol_rebel_medium_theater		object/tangible/lair/base/objective_power_node.iff		npc
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_leaf_large_fog_gray.iff			35			1050	2700	none	yavin4_angler_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_leaf_large_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			35			1085	2790	none	yavin4_crystal_snake_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_wooden_destroyed_fog_red.iff			35			1120	2880	none	yavin4_mawgax_herd_neutral_none		object/tangible/lair/base/poi_all_lair_wooden_destroyed_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_wooden_evil_fire_green.iff			35			1120	2880	none	yavin4_mawgax_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_wooden_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			35			1120	2880	none	yavin4_mawgax_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	70	90	object/tangible/lair/base/poi_all_lair_leaf_large_fog_green.iff			35			1225	3150	none	yavin4_angler_pack_neutral_none		object/tangible/lair/base/poi_all_lair_leaf_large_fog_green.iff		creature
