item1	item2	item3	item4	comment
s[none]	s[none]	s[none]	s[none]	c
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/component/food/ingredient_cereal_flakes.iff	NO BUFF
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	NO BUFF
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	NO BUFF
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/tatooine/banthaweed.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/tatooine/bestinnian.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/tatooine/bloddle.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/tatooine/bristlemelon.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/tatooine/tatoes.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/tatooine/wyykmelons.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/tatooine/zog.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/dathomir/beebleberry.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/dathomir/driblis.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/dathomir/dricklefruit.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/dathomir/grape.iff	
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/dathomir/hwotha.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/dathomir/plaitfruit.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/dathomir/qana.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/naboo/cligs.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/naboo/cracknut.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/naboo/denta.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/naboo/muja.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/naboo/ootoowergs.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/naboo/phraig.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/naboo/stinkmelon.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/yavin/blueleaf_shrub.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/yavin/celto.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/yavin/farrberries.iff
object/tangible/component/food/ingredient_cereal_flakes.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_egg.iff	object/tangible/loot/creature_loot/collections/col_resource_harvest_milk.iff	object/tangible/loot/creature_loot/collections/fried_icecream_components/yavin/sweetmelon.iff
