TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/furniture/cheap/chair_s01.iff	-7.93262	0	-5.32129	168.0588346
object/tangible/furniture/cheap/chair_s01.iff	-8.95068	0	-7.58887	71.80249793
object/tangible/furniture/all/frn_all_table_s02.iff	-9.04419	0	-6.27148	-162.7200138
object/tangible/furniture/all/frn_all_throwpillow_med_s02.iff	-7.12085	0	-8.31299	-170.1684652
object/tangible/furniture/all/frn_all_toolchest_lg_s01.iff	-4.2522	0	-5.48584	-150.6879001
object/tangible/furniture/all/frn_all_toolchest_med_s01.iff	-4.21924	0	-9.26758	-32.65853703
object/tangible/furniture/all/frn_all_throwpillow_med_s01.iff	-5.35791	0	-4.68213	-71.0467666
object/tangible/furniture/all/frn_all_throwpillow_med_s02.iff	-8.90405	0	-9.29834	-154.6986047
object/tangible/furniture/all/frn_all_throwpillow_med_s03.iff	-7.70117	0	-9.77197	-161.5740982
object/tangible/furniture/imperial/data_terminal_s2.iff	4.76392	0	9.1084	118.7850371
object/tangible/furniture/imperial/data_terminal_s1.iff	3.83862	0	8.74658	-151.8338157
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	2.08618	0	12.4668	-5.156620156
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	4.57886	0	14.1758	-63.59831526
object/tangible/furniture/imperial/data_terminal_s3.iff	3.35205	0	13.2554	146.8599691
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-5.14111	0	-9.96484	-29.61126099
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-5.55957	0	-8.97168	47.16502626
object/static/structure/tatooine/debris_tatt_crate_1.iff	-1.14795	0	6.49121	158.8920828
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	-5.49731	0	1.91455	120.5033376
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-5.69067	0	0.706055	92.42897855
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-4.62671	0	0.533203	169.2047501
object/static/structure/tatooine/debris_tatt_crate_1.iff	-4.62134	0	1.30518	-177.6169165
object/static/structure/tatooine/jawa/tent_jawa_01_large.iff	-3.72021	0	5.22119	-37.24225668
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	-0.935547	0	5.11279	67.21883557
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-2.78931	0	5.21729	152.589547
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	-1.82544	0	4.84473	18.51725109
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-6.36572	0	-7.36475	-96.07413605
