TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0.864502	0	4.99023	12.60512879
object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	1.25781	0	1.72168	-60.73352628
object/static/structure/general/all_banner_generic_s02.iff	-7.44507	0	-6.24268	56.72282172
object/static/structure/general/campfire_fresh.iff	-3.2998	0	-5.44141	95.68395179
object/static/structure/general/prp_engine.iff	-3.16675	0	-0.0415039	95.68395179
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-0.870605	0	4.56494	6.302478451
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0.566406	0	4.1084	-36.09639839
object/static/structure/general/prp_junk_s3.iff	4.59717	0	-6.35547	-40.68000345
object/static/structure/general/prp_junk_s4.iff	3.83105	0	1.0332	52.13915936
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-0.294434	0	3.5376	97.97578297
object/static/structure/general/prp_junk_s6.iff	-5.01221	0	0.692383	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	-0.381104	0	5.61328	104.2783187
object/static/structure/general/prp_junk_s8.iff	2.13159	0	-3.12842	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	2.39551	0	-1.58398	-115.7374746
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0.992432	0	-0.050293	-122.0400104
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	2.09521	0	-0.46582	146.2864383
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	1.03906	0	-1.90674	152.589547
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0.700928	0	-1.04199	103.8875615
