TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	-7.97986	-0.0209513	1.84717	-135.973771
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	-11.2062	-0.0209513	1.56763	123.185926
object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	-9.42615	-0.0209513	0.950195	-6.302650338
object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	7.52686	-0.0209513	4.47607	150.2977159
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	6.38208	-0.0209513	2.94189	34.95283193
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	9.23572	-0.0209513	4.21045	-80.21409132
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	5.98535	-0.0209513	4.43701	89.38141604
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	6.65198	-0.0209513	5.97998	145.530707
object/tangible/furniture/tatooine/frn_tato_table_small_style_03.iff	8.85974	-0.0209513	3.19824	125.6605307
object/tangible/furniture/cheap/chest_s01.iff	5.08484	-0.0209513	7.76929	-178.7628321
object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	-7.68152	-0.0209513	-7.40845	-66.46310424
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	-7.4917	-0.0209513	-9.4519	-8.021351836
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	-5.75806	-0.0209513	-6.69067	-114.7743326
object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	-1.25427	-0.33718	-1.03735	0
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	-4.84387	-0.0209513	7.46558	152.9797313
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	-2.68347	-0.0209513	8.59033	157.5633937
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	-4.14563	-0.0209513	6.51099	33.23160941
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	-2.19275	-0.0209513	7.03247	-83.83461163
object/tangible/furniture/tatooine/frn_tato_table_small_style_02.iff	-4.72974	-0.0209513	9.92261	7.448451337
object/tangible/furniture/tatooine/frn_tato_table_small_style_03.iff	-6.255	-0.0209513	5.63843	7.448451337
object/tangible/furniture/cheap/chest_s01.iff	-0.605469	-0.0209513	8.59448	-111.1538123
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	11.431	-0.0209513	-1.38159	-84.40756942
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	11.2137	-0.0209513	-3.80786	-79.82390706
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	10.2506	-0.0209513	-1.45581	155.8445203
object/tangible/furniture/all/frn_all_bed_sm_s1.iff	9.63672	-0.0209513	-3.38135	38.77858572
object/tangible/furniture/tatooine/frn_tato_table_small_style_02.iff	13.4393	-0.0209513	-2.80225	130.0614195
object/tangible/furniture/tatooine/frn_tato_table_small_style_03.iff	10.6526	-0.0209513	0.791504	130.0614195
object/tangible/furniture/cheap/chest_s01.iff	10.0973	-0.0209513	-5.55981	11.4591559
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-9.01404	-0.0209513	-0.3479	-82.68869604
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	6.69727	-0.0059185	5.35693	52.71205986
object/static/item/item_con_ration_kit_lg.iff	-1.16699	0.295278	-0.97168	51.56620156
object/static/item/item_con_ration_kit_m.iff	-1.33044	0.295278	-0.660156	101.4135297
object/static/item/item_bread_loaf.iff	-1.38831	0.295278	-1.34009	51.56620156
object/static/item/item_con_ration_kit_m.iff	-1.44373	0.295278	-0.891357	36.66929889
object/static/structure/general/campfire_fresh.iff	0.990601	-0.0209513	-0.830078	-26.92901637
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-6.75989	-0.0209513	-11.3511	-178.1898743
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-9.21484	-0.0209513	-3.63599	46.40958141
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-10.2275	-0.0209513	-3.11133	46.40958141
object/static/structure/tatooine/debris_tatt_crate_1.iff	-4.83313	-0.0209513	-12.1716	-178.1898743
object/static/structure/tatooine/debris_tatt_crate_1.iff	-5.33862	-0.0209513	-11.0715	138.83856
object/static/structure/general/campfire_fresh.iff	0.502441	-0.0209513	-0.719482	0
object/static/structure/general/campfire_fresh.iff	0.841675	-0.0209513	-0.453857	0
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-3.31848	-0.0209513	7.27148	-25.9661035
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	10.4452	-0.0209513	-2.56226	96.64709384
object/static/structure/tatooine/debris_tatt_crate_1.iff	-10.0233	-0.0209513	-2.1167	-83.65183809
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-5.61389	-0.0209513	-9.35791	-141.1303911

