TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	-3.47876	0	4.10303	36.6691843
object/static/installation/mockup_mining_liquid_moisture_harvester.iff	2.94788	0	3.3374	0
object/static/structure/general/campfire_fresh.iff	-2.34015	0	4.8457	0
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	-0.355408	0	-0.529785	0
object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	2.87701	0	1.52588	0
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	-4.53613	0	1.37451	0
object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	-3.10889	0	2.65186	0
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	-4.54608	0	0.335449	0
object/static/structure/general/skeleton_human_body.iff	0.976135	0	3.82861	0
object/static/structure/general/skeleton_human_headandbody.iff	0.94873	0	4.53076	71.13328322
object/static/structure/general/skeleton_ithorian_head.iff	2.02148	0	3.65332	0
object/static/structure/general/skeleton_human_head.iff	-0.0429688	0	4.09814	0
object/static/structure/general/campfire_fresh.iff	1.45563	0	3.0957	71.13328322
object/static/structure/general/skeleton_human_body.iff	0.145996	0	4.48633	71.13328322
object/static/structure/general/campfire_ash.iff	1.72992	0	4.1709	71.13328322
object/static/structure/general/campfire_smoldering.iff	0.454224	0	3.79932	71.13328322
object/static/structure/general/skeleton_ithorian_headandbody.iff	0.617188	0	3.50732	0
object/static/structure/general/skeleton_bith_headandbody.iff	0.999695	0	3.10938	71.13328322
object/static/structure/general/skeleton_human_head.iff	1.97791	0	4.55664	71.13328322
object/static/structure/general/campfire_fresh.iff	0.389587	0	4.63867	71.13328322
object/static/structure/general/campfire_smoldering.iff	1.5611	0	4.84326	71.13328322
object/static/structure/general/skeleton_human_body.iff	-5.69305	0	-2.78955	0
object/static/structure/general/skeleton_human_headandbody.iff	-5.72046	0	-2.0874	71.13328322
object/static/structure/general/skeleton_ithorian_head.iff	-4.64771	0	-2.96484	0
object/static/structure/general/skeleton_human_head.iff	-6.71216	0	-2.52002	0
object/static/structure/general/campfire_fresh.iff	-5.21356	0	-3.52246	71.13328322
object/static/structure/general/skeleton_human_body.iff	-6.52319	0	-2.13184	71.13328322
object/static/structure/general/campfire_ash.iff	-4.93927	0	-2.44727	71.13328322
object/static/structure/general/campfire_smoldering.iff	-6.21497	0	-2.81885	71.13328322
object/static/structure/general/skeleton_ithorian_headandbody.iff	-6.052	0	-3.11084	0
object/static/structure/general/skeleton_bith_headandbody.iff	-5.66949	0	-3.50879	71.13328322
object/static/structure/general/skeleton_human_head.iff	-4.69128	0	-2.06152	71.13328322
object/static/structure/general/campfire_fresh.iff	-6.2796	0	-1.97949	71.13328322
object/static/structure/general/campfire_smoldering.iff	-5.10809	0	-1.7749	71.13328322
object/static/structure/general/skeleton_human_body.iff	5.55597	0	-2.98047	0
object/static/structure/general/skeleton_human_headandbody.iff	5.52856	0	-2.27832	71.13328322
object/static/structure/general/skeleton_ithorian_head.iff	6.60132	0	-3.15576	0
object/static/structure/general/skeleton_human_head.iff	4.53687	0	-2.71094	0
object/static/structure/general/campfire_fresh.iff	6.03546	0	-3.71338	71.13328322
object/static/structure/general/skeleton_human_body.iff	4.72583	0	-2.32275	71.13328322
object/static/structure/general/campfire_ash.iff	6.30975	0	-2.63818	71.13328322
object/static/structure/general/campfire_smoldering.iff	5.03406	0	-3.00977	71.13328322
object/static/structure/general/skeleton_ithorian_headandbody.iff	5.19702	0	-3.30176	0
object/static/structure/general/skeleton_bith_headandbody.iff	5.57953	0	-3.69971	71.13328322
object/static/structure/general/skeleton_human_head.iff	6.55774	0	-2.25244	71.13328322
object/static/structure/general/campfire_fresh.iff	4.96942	0	-2.17041	71.13328322
object/static/structure/general/campfire_smoldering.iff	6.14093	0	-1.96582	71.13328322

