objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2039068172	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1938.43	37	2036.39	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|atst_15079225_1|registerWithController|0|1|$|
-2036124887	0	object/tangible/ground_spawning/area_spawner.iff	0	1955.08	37	2023.08	0.997177	0	-0.0750934	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|imperial_detainment_battle_droid|strSpawnerType|4|area|strSpawns|4|imperial_detainment_battle_droid|$|
-1656653716	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1920.59	37	1999.69	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|atst_15079225_2|registerWithController|0|1|$|
-1536372958	0	object/tangible/ground_spawning/area_spawner.iff	0	2010.08	37	2020.7	0.999957	0	0.00930444	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1.000000|fltMinSpawnTime|2|0.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|imperial_emperorsday_ceremony_sentry|strSpawnerType|4|area|strSpawns|4|imperial_emperorsday_ceremony_sentry|$|
-1406960123	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	2037.82	37	1909.99	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|atst_15079225_5|registerWithController|0|1|$|
-979712580	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1927.42	37	1912.98	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|atst_15079225_3|registerWithController|0|1|$|
-848851399	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	2038	37	2011.9	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|atst_15079225_6|registerWithController|0|1|$|
-816704134	0	object/tangible/ground_spawning/area_spawner.iff	0	2016.89	37	2020.7	0.997162	0	-0.0752909	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|1.000000|fltMinSpawnTime|2|0.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|imperial_emperorsday_ceremony_sentry|strSpawnerType|4|area|strSpawns|4|imperial_emperorsday_ceremony_sentry|$|
-773171810	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1957.57	37	1907.38	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|atst_15079225_4|registerWithController|0|1|$|
-767490334	0	object/tangible/ground_spawning/area_spawner.iff	0	1948.64	37	2023.08	0.999571	0	0.0292908	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|imperial_detainment_battle_droid|strSpawnerType|4|area|strSpawns|4|imperial_detainment_battle_droid|$|
-583204709	0	object/building/military/military_base_shed_imperial_style_cantina_s01.iff	0	2013.48	37	2013.15	1	0	0	0	theme_park.dungeon.empire_day_interior_npc_spawner	empire_day_spawn_table|4|datatables/spawning/building_spawns/empire_day_imperial_imperial_fortress.iff|empire_day_spawned0|6|89729293|empire_day_spawned1|6|89729308|empire_day_spawned2|6|89729325|empire_day_spawned3|6|89729342|empire_day_spawned4|6|89729357|empire_day_spawned5|6|89729374|empire_day_spawned6|6|89729391|empire_day_spawned7|6|89729406|portalProperty.crc|0|-242217168|$|
-634649778	-583204709	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-776543421	-583204709	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-24461771	-583204709	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-147567306	-583204709	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-22422665	-583204709	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-714965798	-583204709	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-495647234	0	object/tangible/ground_spawning/patrol_spawner.iff	0	1955.47	37	2036.85	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|400.000000|fltMinSpawnTime|2|300.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|atst|strPatrolPointNames|5|atst_15079225_1:atst_15079225_2:atst_15079225_3:atst_15079225_4:atst_15079225_5:atst_15079225_6:atst_15079225_7:|strSpawnerType|4|patrol|strSpawns|4|imperial_detainment_atst|$|
-306141867	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	2038.22	37	2034.84	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|atst_15079225_7|registerWithController|0|1|$|
-261708786	0	object/building/general/bunker_imperial_detainment_center_01.iff	0	1951.87	37	2010.28	1	0	0	0		portalProperty.crc|0|1975171258|$|
-1842049366	-261708786	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1572989188	-261708786	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-884997203	-1572989188	object/tangible/ground_spawning/area_spawner.iff	2	-3.7765	0.25	3.53358	0.754097	0	0.656763	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|imperial_detainment_probot_low|strSpawnerType|4|area|strSpawns|4|imperial_detainment_probot_low|$|
-752814122	-261708786	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
