objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2050097979	0	object/building/military/gcw_battlefield_base.iff	0	1355.2	18.5992	1365.02	0.25785	0	0.966185	0		portalProperty.crc|0|1505750560|$|
-1134597196	-2050097979	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2058633347	-2050097979	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1408101494	-2058633347	object/tangible/gcw/battlefield_terminal.iff	2	0.000674288	1	0.275565	0.000796443	0	1	0	systems.gcw.battlefield_terminal	battlefield.terminalName|4|massassi_imperial_north|battlefield.terminal_faction|0|2|battlefield.terminal_maximum_captures|0|1|battlefield.terminal_mitigation|0|5|gcw.static_base.icon_object|6|16075361|$|
-1462202915	-2050097979	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-523181865	-2050097979	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1640406691	-2050097979	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1531135176	-2050097979	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-2067278899	-2050097979	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-152922214	-2050097979	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-1589145841	-2050097979	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1380840251	-2050097979	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1711821655	0	object/building/military/military_rebel_field_hospital.iff	0	1921.25	18.0343	873.934	0.922997	0	-0.384808	0		portalProperty.crc|0|1682376097|$|
-1644076408	-1711821655	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-2122607180	-1711821655	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-320086501	-1711821655	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-1276040292	-1711821655	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-468470939	-1711821655	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-714840330	-1711821655	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
