spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	f	s	s	i[600]	s	s	s	s	s	s
object/tangible/dungeon/mustafar/decrepit_droid_factory/access_controller.iff		mainroom27	88.0126	-11.7154	-14.1607	-89.9543	theme_park.dungeon.mustafar_trials.working_droid_factory.guardian_lock_terminal								
object/tangible/dungeon/mustafar/decrepit_droid_factory/system_controller.iff		centralroom28	63.738	-22.7667	7.09469	-92.8192	theme_park.dungeon.mustafar_trials.decrepit_droid_factory.exit_terminal								
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	26.8313	-12	36.0326	0				string:patrol_wp=obsBotOne					
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	26.8285	-12	-21.8869	0				string:patrol_wp=obsBotTwo					
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	85.3443	-12	-21.712	0				string:patrol_wp=obsBotThree					
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	85.1039	-12	36.0252	0				string:patrol_wp=obsBotFour					
object/tangible/dungeon/mustafar/decrepit_droid_factory/access_controller.iff		hall1	-1.99229	0.189741	2.81714	90.7098	theme_park.dungeon.mustafar_trials.decrepit_droid_factory.exit_terminal								
object/tangible/ground_spawning/patrol_waypoint.iff		smallroom21	100.881	-12	30.9766	0				string:boss_wp=aurek					
object/tangible/ground_spawning/patrol_waypoint.iff		smallroom24	11.1364	-12	-17.0658	0				string:boss_wp=besh					
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	31.5794	-12	36.6972	0				int:spawner_wp=1					
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	80.3495	-12	36.8697	0				int:spawner_wp=2					
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	79.6942	-12	-22.9357	0				int:spawner_wp=3					
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	31.7975	-12	-22.778	0				int:spawner_wp=4					
object/tangible/ground_spawning/patrol_waypoint.iff		smallroom6	119.999	-28	67.5402	0				string:boss_wp=devistator					
object/tangible/ground_spawning/patrol_waypoint.iff		smallroom6	119.986	-28	73.0647	0				string:boss_wp=reactive_repair_unit
object/tangible/ground_spawning/patrol_waypoint.iff		smallroom4	95.4285	-20	-0.959162	0				string:boss_wp=inhibitor_supply
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	44.0914	-38	-41.7914	0				string:boss_wp=droid_engineer
object/tangible/ground_spawning/patrol_waypoint.iff		smallroom11	80.0664	-38	-84.7532	0				string:boss_wp=cloner1
object/tangible/ground_spawning/patrol_waypoint.iff		smallroom12	47.9865	-38	-84.7016	0				string:boss_wp=cloner2
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	81.4874	-38	-44.4998	0				int:de_random=1
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	72.6973	-38	-53.1051	0				int:de_random=2
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	78.7465	-38	-59.3807	0				int:de_random=3
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	66.8544	-38	-64.0649	0				int:de_random=4
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	64.4176	-38	-44.3947	0				int:de_random=5
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	58.4861	-38	-50.2865	0				int:de_random=6
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	55.4662	-38	-58.7048	0				int:de_random=7
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	58.4886	-38	-61.2072	0				int:de_random=8
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	55.1984	-38	-41.9825	0				int:de_random=9
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	47.3034	-38	-52.8725	0				int:de_random=10
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	49.6695	-38	-64.287	0				int:de_random=11
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	79.8266	-38	-67.362	0				string:boss_wp=cloner_exit_1
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom10	48.1674	-38	-67.8793	0				string:boss_wp=cloner_exit_2
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom18	-20.0197	-28	40.8667	0				string:boss_wp=destruction_pile
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom18	-19.9774	-28	52.3294	0				string:boss_wp=watcher0
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom18	-31.498	-28	52.415	0				string:boss_wp=watcher1
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom18	-31.3043	-28	41.041	0				string:boss_wp=watcher2
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom18	-31.5005	-28	29.5312	0				string:boss_wp=watcher3
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom18	-19.9949	-28	29.6682	0				string:boss_wp=watcher4
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom18	-8.74025	-28	29.6619	0				string:boss_wp=watcher5
object/tangible/ground_spawning/patrol_waypoint.iff		mediumroom18	-28.058	-28	6.81914	0				string:boss_wp=doom_bringer
object/tangible/dungeon/mustafar/decrepit_droid_factory/access_controller.iff		hall1	20.1561	-11.6521	32.9993	179.909	theme_park.dungeon.mustafar_trials.decrepit_droid_factory.main_hall_terminal			
object/building/mustafar/structures/droid_factory_interior_door.iff		hall1	0.091872	4.00E-06	0.141262	0				
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	24.5	-24	-1.84009	0				string:hk_sequence=fire1
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	24.5	-24	-1.1561	0				string:hk_sequence=fire2
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	24.5	-24	-0.361883	0				string:hk_sequence=fire3
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	27.5344	-24	14.9757	0	theme_park.dungeon.mustafar_trials.working_droid_factory.hk_final_trigger			string:hk_sequence=player_spawn_trigger
object/tangible/ground_spawning/patrol_waypoint.iff		mainroom27	53	-24	-0.697884	0				string:hk_sequence=hk_spawn
