spawns	name	room	loc_x	loc_y	loc_z	script	yaw	mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	s	f	s	i	s	s	s	s	s	s
object/tangible/terminal/terminal_elevator_up.iff		elevator18	5	0	-13.4		180				elevator57	theme_park.dungeon.corvette.locked	"string:room=elevator57,int:corvette.door_quest=1"		
object/tangible/terminal/terminal_elevator_down.iff		elevator18	5	12	-13.4		180				meetingroom38	theme_park.dungeon.corvette.locked	"string:room=meetingroom38,int:corvette.door_quest=1"		
object/tangible/terminal/terminal_elevator_up.iff		elevator19	0	-12	37.67		180				bridge66	theme_park.dungeon.corvette.locked	string:room=bridge66		
object/tangible/terminal/terminal_elevator_down.iff		elevator19	0	0	37.67		180				officerquarters64	theme_park.dungeon.corvette.locked	string:room=officerquarters64		
object/tangible/terminal/terminal_elevator_down.iff		elevator56	18	-12	120.63		180				officerquarters65	theme_park.dungeon.corvette.locked	string:room=officerquarters65		
object/tangible/terminal/terminal_elevator_up.iff		elevator56	18	-24	120.63		180				armorybackroom55	theme_park.dungeon.corvette.locked	string:room=armorybackroom55		
object/tangible/terminal/terminal_elevator_up.iff		elevator57	-18	-12	120.67		180				officerquarters63	theme_park.dungeon.corvette.locked	string:room=officerquarters63		
object/tangible/terminal/terminal_elevator_down.iff		elevator57	-18	0	120.67		180				airlock1	theme_park.dungeon.corvette.setup			
object/tangible/terminal/terminal_geo_bunker.iff	console	hall4	-10.02	0	5.8	theme_park.dungeon.corvette.escape					self	theme_park.dungeon.corvette.dungeon_timer			
object/tangible/terminal/terminal_geo_bunker.iff	broken	hall10	20.04	0	45.2		-176.05				hall2	theme_park.dungeon.corvette.setup			
object/tangible/terminal/terminal_geo_bunker.iff	console	hall10	19.89	0	4.8	theme_park.dungeon.corvette.escape	0.99								
object/tangible/terminal/terminal_geo_bunker.iff	console	escapepods34	24.95	-12	-20.2	theme_park.dungeon.corvette.escape	0.21								
object/tangible/terminal/terminal_geo_bunker.iff	console	escapepods34	25.02	-12	36.2	theme_park.dungeon.corvette.escape	-178.82								
object/tangible/terminal/terminal_geo_bunker.iff	console	escapepods39	-25.02	-12	36.17	theme_park.dungeon.corvette.escape	-178.85								
object/tangible/terminal/terminal_geo_bunker.iff	console	escapepods39	-25.06	-12	-20.19	theme_park.dungeon.corvette.escape	-0.88			
object/tangible/dungeon/keypad_terminal.iff	keypad	hall53	-16.9	-10.8	115.65	theme_park.dungeon.corvette.keypad	180			"string:room=elevator57,int:vette.door_quest=1"
object/tangible/dungeon/keypad_terminal.iff	keypad	hall62	1.75	1.2	129.5	theme_park.dungeon.corvette.keypad	-90			string:room=officerquarters64
object/tangible/dungeon/keypad_terminal.iff	keypad	hall62	-1.75	1.2	126.53	theme_park.dungeon.corvette.keypad	90			string:room=officerquarters65
object/tangible/dungeon/keypad_terminal.iff	keypad	hall62	1.1	1.2	142.57	theme_park.dungeon.corvette.keypad	180			string:room=bridge66
object/tangible/dungeon/keypad_terminal.iff	keypad	hall61	16.9	1.2	115.75	theme_park.dungeon.corvette.keypad	180			string:room=officerquarters63
object/tangible/dungeon/keypad_terminal.iff	keypad	armory54	-9.35	-10.8	128.65	theme_park.dungeon.corvette.keypad	180			string:room=armorybackroom55
object/tangible/dungeon/keypad_terminal.iff	keypad	hall37	-13.05	-10.8	6.65	theme_park.dungeon.corvette.keypad	270			"string:room=meetingroom38,int:vette.door_quest=1"
object/tangible/dungeon/computer_mainframe.iff		radarroom46	-15.4	-12	66.65	theme_park.dungeon.corvette.computer				string:computer=six
object/tangible/dungeon/computer_mainframe.iff		navroom45	26.2	-12	65.84	theme_park.dungeon.corvette.computer				string:computer=seven
object/tangible/container/general/tech_armoire.iff		spawnroom49	22.74	-12	52.08	theme_park.dungeon.corvette.loot	-90			
object/tangible/dungeon/computer_mainframe.iff	Hyperdrive Console	hyperdrive47	5.2	-12	69.7	theme_park.dungeon.corvette.hyperdrive	0			
object/tangible/dungeon/computer_mainframe.iff		lowerturret60	-1.6	-27	78.5	theme_park.dungeon.corvette.computer	0			string:computer=eight
object/tangible/container/general/tech_armoire.iff		armorybackroom55	12.9	-12	132.97	theme_park.dungeon.corvette.loot	-90			
object/tangible/dungeon/computer_desktop.iff		thrusterroom24	8.21	0.8	-36.11	theme_park.dungeon.corvette.computer	-90			string:computer=one
object/tangible/dungeon/computer_desktop.iff		thrusterroom24	8.21	0.77	-41.03	theme_park.dungeon.corvette.computer	-90			string:computer=two
object/tangible/dungeon/computer_desktop.iff		thrusterroom24	-8.5	0.75	-36.54	theme_park.dungeon.corvette.computer	90			string:computer=three
object/tangible/dungeon/computer_desktop.iff		thrusterroom24	-8.4	0.75	-40.89	theme_park.dungeon.corvette.computer	90			string:computer=four
object/tangible/dungeon/computer_desktop.iff		vipquarters22	2.81	12.77	4.73	theme_park.dungeon.corvette.computer	180			string:computer=five
object/tangible/dungeon/computer_desktop.iff		vipquarters21	4.03	12.75	-1.45	theme_park.dungeon.corvette.computer	-44			string:computer=ten
object/tangible/dungeon/computer_mainframe.iff	SECURITY CONSOLE	thrustersubroom28	-4.5	-14	-36.24	theme_park.dungeon.corvette.meetingroomopen	180			
object/tangible/dungeon/wall_terminal_s4.iff		bridge66	-7.5	0	152	theme_park.dungeon.corvette.engine	90			
object/tangible/dungeon/computer_mainframe.iff	Fuel Intake Control	thrustersubroom27	-8.5	-6.7	-38.11	theme_park.dungeon.corvette.fuel	180			
object/tangible/container/loot/astromech_container.iff	spare droid (for parts)	spawnroom8	-13.9	0	51.44	theme_park.dungeon.corvette.r2_loot	90			
object/tangible/container/general/tech_chest.iff		vipquarters21	0.5	12	-8.91	theme_park.dungeon.corvette.disk_loot	0			
object/tangible/container/general/tech_armoire.iff		vipquarters22	5.9	12	13.2	theme_park.dungeon.corvette.loot	270			
object/tangible/dungeon/terminal_free_s1.iff	Elevator Control	meetingroom38	-11.9	-12	4.29	theme_park.dungeon.corvette.elevatoropen	90			
object/tangible/container/loot/astromech_container.iff		spawnroom49	22.1	-12	51.87	theme_park.dungeon.corvette.loot	0			
corvette_rebel_ensign		escapepods39	-12.25	-12	-16.05	theme_park.dungeon.corvette.path	90.35		180	
corvette_rebel_ensign		hall17	4.77	0	-20.87	theme_park.dungeon.corvette.path	-179.84		180	
corvette_rebel_ensign		hall14	20.1	0	-11.16	theme_park.dungeon.corvette.path	-0.27		180	
corvette_rebel_ensign		hall11	36.43	0	-0.04	theme_park.dungeon.corvette.path	-90.53		180	
corvette_rebel_ensign		hall12	10.44	0	28.28	theme_park.dungeon.corvette.path	168.28		180
corvette_rebel_ensign		hall3	0.07	0	30.49	theme_park.dungeon.corvette.path	-176.47		180
corvette_rebel_ensign		hall4	-10.05	0	5.9	theme_park.dungeon.corvette.path	1.15		180
corvette_rebel_ensign		barracks7	-3.98	0	49.7	theme_park.dungeon.corvette.path	96.8		180
corvette_rebel_ensign		hall3	-0.4	0	10	theme_park.dungeon.corvette.path	87.54		180
corvette_rebel_ensign		hall13	-10.09	0	-11.8	theme_park.dungeon.corvette.path	0.48		180
corvette_rebel_ensign		hall17	4.76	0	-32.88	theme_park.dungeon.corvette.path	0.8		180
corvette_rebel_ensign		hall31	-0.13	-12	28.3	theme_park.dungeon.corvette.path	-1.09		180
corvette_rebel_mate		penthall42	-7.64	-12	40.32	theme_park.dungeon.corvette.path	33.65		180
corvette_rebel_mate		hall62	-0.08	0	115.9	theme_park.dungeon.corvette.path	177.78		180
corvette_rebel_engineer		thrusterroom24	2	0	-39.61	theme_park.dungeon.corvette.path	-90.49		180
corvette_rebel_engineer		thrusterroom24	-2	0	-40.9	theme_park.dungeon.corvette.path	92.22		180
corvette_rebel_engineer		thrusterroom24	-5.83	0	-36.9	theme_park.dungeon.corvette.path	-95.67		180
corvette_rebel_mate		meetingroom38	-6.72	-12	0.7	theme_park.dungeon.corvette.path	178.3		180
corvette_rebel_mate		escapepods34	21.36	-12	27.69	theme_park.dungeon.corvette.path	-167.39		180
corvette_rebel_commodore		thrustersubroom27	0.97	-6.7	-40.21	theme_park.dungeon.corvette.path	4.51		180
corvette_rebel_engineer		thrustersubroom27	0.75	-6.7	-36.4	theme_park.dungeon.corvette.path	153.28		180
corvette_rebel_mate		radarroom46	-23.52	-12	70.22	theme_park.dungeon.corvette.path	-1.43		180
corvette_rebel_mate		upperturret23	2.03	15	33.44	theme_park.dungeon.corvette.path	-169.99		180
corvette_rebel_mate		barracks7	-4.74	0	56.88	theme_park.dungeon.corvette.path	-172.67		180
corvette_rebel_mate		meetingroom38	-5.46	-12	15.46	theme_park.dungeon.corvette.path	-14.46		180
corvette_rebel_commodore		bridge66	5.11	0	146.59	theme_park.dungeon.corvette.path	104.11		180
corvette_rebel_sailor		hyperdrive47	-2.06	-12	72.17	theme_park.dungeon.corvette.path	128.69		180
corvette_rebel_sailor		hyperdrive47	-3.73	-12	66.7	theme_park.dungeon.corvette.path	-170.17		180
corvette_rebel_sailor		lowerturret60	-4.24	-27	77.07	theme_park.dungeon.corvette.path	-105.52		180
corvette_rebel_sailor		pentroom40	4.45	-12	49.96	theme_park.dungeon.corvette.path	112.67		180
corvette_rebel_midshipman		navroom45	18.19	-12	70.21	theme_park.dungeon.corvette.path	-3.35		180
corvette_rebel_midshipman		radarroom46	-24.35	-12	61.87	theme_park.dungeon.corvette.path	177.97		180
corvette_rebel_midshipman		hall10	25.2	0	12.95		85		180
corvette_rebel_commodore		meetingroom38	-8.67	-12	14.6	theme_park.dungeon.corvette.path	25.5		180
corvette_rebel_midshipman		barracks7	8.44	0	59.23	theme_park.dungeon.corvette.path	-179.63		180
corvette_rebel_midshipman		hall61	-17.01	0	111.87	theme_park.dungeon.corvette.path	-1.7		180
corvette_rebel_midshipman		hall53	-2.89	-12	111.9	theme_park.dungeon.corvette.path	177.53		180
corvette_rebel_midshipman		hall58	-1.7	-24	111.04	theme_park.dungeon.corvette.path	80.39		180
corvette_rebel_midshipman		armorybackroom55	9.27	-12	130.65	theme_park.dungeon.corvette.path	-86.06		180
corvette_rebel_commodore		vipquarters21	4.55	12	-7.4	theme_park.dungeon.corvette.path	-54.91		180
corvette_rebel_commandant		hall20	0.87	12	24.52	theme_park.dungeon.corvette.path	-114.22		180
corvette_rebel_commandant		hall20	-2.99	12	-8.84	theme_park.dungeon.corvette.path	177.81		180
corvette_rebel_commandant		hall53	3.4	-12	111.9	theme_park.dungeon.corvette.path	-173.28		180
corvette_rebel_commandant		hall52	-0.18	-12	78.19	theme_park.dungeon.corvette.path	-0.22		180
corvette_rebel_commandant		armory54	-10.67	-12	117.57	theme_park.dungeon.corvette.path	91.23		180
corvette_rebel_commandant		armory54	10.65	-12	120.96	theme_park.dungeon.corvette.path	-3.65		180
corvette_rebel_midshipman		armorybackroom55	0.9	-12	135.86	theme_park.dungeon.corvette.path	-93.29		180
corvette_rebel_midshipman		penthall44	-21.15	-12	56.75	theme_park.dungeon.corvette.path	107.81		180
corvette_rebel_midshipman		spawnroom48	-21.33	-12	51.32	theme_park.dungeon.corvette.path	10.5		180
corvette_rebel_midshipman		vipquarters22	2.97	12	14.25		-160.05		180
corvette_rebel_midshipman		officerquarters65	-6.26	0	126.47	theme_park.dungeon.corvette.path	75.71		180
corvette_rebel_midshipman		officerquarters64	6.11	0	125.03	theme_park.dungeon.corvette.path	6.86		180
corvette_rebel_midshipman		barracks7	8.74	0	48.53	theme_park.dungeon.corvette.path	93.02		180
corvette_rebel_midshipman		messhall33	4.76	-12	1.88	theme_park.dungeon.corvette.path	89.36		180
corvette_rebel_midshipman		upperturret23	5.2	15	36.61	theme_park.dungeon.corvette.path	-2.51		180
corvette_rebel_midshipman		upperturret23	9.72	15	34.54	theme_park.dungeon.corvette.path	111.42		180
corvette_rebel_midshipman		radarroom46	-17.39	-12	70.5	theme_park.dungeon.corvette.path	8.02		180
corvette_rebel_midshipman		messhall33	10.39	-12	15.81	theme_park.dungeon.corvette.path	-176.62		180
corvette_rebel_midshipman		bridge66	-0.17	0	149.98	theme_park.dungeon.corvette.path	2.35		180
corvette_rebel_rear_admiral		vipquarters22	3.67	12	3.04		-24.48		180
corvette_rebel_commodore		armory54	3.68	-12	125.46	theme_park.dungeon.corvette.path	3.22		180
corvette_rebel_commodore		lowerturret60	3.78	-27	75.9	theme_park.dungeon.corvette.path	132.24		180
corvette_rebel_rear_admiral		officerquarters64	5.73	0	133.93	theme_park.dungeon.corvette.path	154.32		180
corvette_rebel_commodore		bridge66	-3	0.2	151.41	theme_park.dungeon.corvette.path	-12.76		180
corvette_rebel_admiral		vipquarters21	3.14	12	-0.95	theme_park.dungeon.corvette.path	178.14		180
corvette_rebel_commodore		navroom45	24.35	-12	61.7	theme_park.dungeon.corvette.path	178.44		180
corvette_rebel_commodore		hall61	18.26	0.04	115.54	theme_park.dungeon.corvette.path	-155.06		180
corvette_rebel_commodore		radarroom46	-17.84	-12	61.7	theme_park.dungeon.corvette.path	179.71		180
