spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	f	s	s	i	s	s	s	s	s	s
ep3_myyydril_guard		hall19	133.38	-44.8591	-100.662	-7.23094	conversation.ep3_myyydril_guard				lightningroom34	theme_park.dungeon.myyydril.cantina_setup			1
ep3_myyydril_guard		hall19	122.598	-45.0342	-101.058	9.6458	conversation.ep3_myyydril_guard								
ep3_myyydril_farmer		dungeon22	130.511	-46.6596	-146.823	-164.533									
ep3_myyydril_farmer		dungeon22	108.135	-46.4668	-151.602	175.584									
ep3_myyydril_farmer		dungeon22	115.75	-46.4627	-123.021	-77.0845									
ep3_myyydril_farmer		dungeon22	156.743	-46.8204	-116.01	80.7454									
ep3_myyydril_farmer		dungeon22	143.965	-46.7404	-133.959	-60.017									
ep3_myyydril_guard		hall23	153.435	-55.3663	-77.2239	156.933	conversation.ep3_myyydril_guard								
ep3_myyydril_farmer		dungeon24	186.976	-63.8147	-84.7525	166.082									
ep3_myyydril_farmer		dungeon24	201.045	-63.6227	-75.103	158.165									
ep3_myyydril_farmer		dungeon24	210.649	-63.5615	-92.8005	-162.07									
ep3_myyydril_farmer		dungeon24	209.059	-63.6617	-95.7795	32.5343									
ep3_myyydril_farmer		dungeon24	228.335	-63.3402	-91.9031	171.537									
ep3_myyydril_guard		hall25	258.457	-69.0329	-93.5637	-177.026	conversation.ep3_myyydril_guard								
ep3_myyydril_guard		hall25	255.935	-80.3757	-132.061	9.66016	conversation.ep3_myyydril_guard
ep3_myyydril_guard		oil_pits	229.922	-91.107	-132.751	5.43727	conversation.ep3_myyydril_guard
ep3_myyydril_guard		oil_pits	229.494	-91.1845	-122.488	168.798	conversation.ep3_myyydril_guard
ep3_myyydril_uwari_domestic		oil_pits	211.894	-97.1481	-148.783	-169.108	
ep3_myyydril_uwari_domestic		oil_pits	209.908	-97.0143	-152.412	154.263	
ep3_myyydril_uwari_domestic		oil_pits	208.037	-97.0118	-148.132	-45.941	
ep3_myyydril_uwari_domestic		oil_pits	206.314	-96.8221	-152.979	-149.577	
ep3_myyydril_uwari_domestic		oil_pits	207.679	-96.4376	-157.211	170.305	
ep3_myyydril_herder		oil_pits	200.737	-95.002	-156.945	65.7892	conversation.ep3_myyydril_herder
ep3_myyydril_uwari_domestic		oil_pits	178.133	-91.7585	-163.64	-108.756	
ep3_myyydril_uwari_domestic		oil_pits	176.172	-91.4556	-160.618	-32.9205	
ep3_myyydril_uwari_domestic		oil_pits	179.213	-91.8415	-157.137	43.0913	
ep3_myyydril_uwari_domestic		oil_pits	183.002	-92.4174	-161.502	129.484	
ep3_myyydril_uwari_domestic		oil_pits	187.948	-92.9268	-161.238	86.3757	
ep3_myyydril_herder		oil_pits	171.97	-91.666	-156.314	124.382	conversation.ep3_myyydril_herder
ep3_myyydril_uwari_domestic		oil_pits	118.13	-91.1044	-136.731	-80.4279	
ep3_myyydril_uwari_domestic		oil_pits	117.342	-91.2804	-143.355	50.2369	
ep3_myyydril_uwari_domestic		oil_pits	125.301	-90.7835	-138.652	-130.817	
ep3_myyydril_uwari_domestic		oil_pits	123.697	-90.9375	-151.423	-65.6022	
ep3_myyydril_uwari_domestic		oil_pits	130.843	-90.7821	-145.593	59.4547	
ep3_myyydril_herder		oil_pits	125.801	-90.6663	-145.778	-42.2462	conversation.ep3_myyydril_herder
ep3_myyydril_guard		oil_pits	136.339	-90.405	-212.999	0.686426	conversation.ep3_myyydril_guard
ep3_myyydril_guard		oil_pits	120.851	-90.4859	-212.548	0.510454	conversation.ep3_myyydril_guard
ep3_myyydril_uwari_domestic		oil_pits	138.271	-93.9722	-181.884	42.5633	
ep3_myyydril_uwari_domestic		oil_pits	139.739	-93.5805	-171.531	21.6248	
ep3_myyydril_uwari_domestic		oil_pits	132.133	-94.0566	-178.126	-128.991	
ep3_myyydril_herder		oil_pits	132.315	-94.141	-189.193	21.9768	conversation.ep3_myyydril_herder
ep3_myyydril_uwari_domestic		oil_pits	145.529	-94.2098	-98.1417	-145.179	
ep3_myyydril_herder		oil_pits	146.319	-93.9385	-78.3572	-113.331	conversation.ep3_myyydril_herder
ep3_myyydril_herder		oil_pits	158.212	-91.2208	-88.1021	-110.34	conversation.ep3_myyydril_herder
ep3_myyydril_uwari_domestic		oil_pits	137.268	-96.1155	-98.2057	-103.126	
ep3_myyydril_uwari_domestic		oil_pits	122.367	-94.9597	-104.549	-29.482	
ep3_myyydril_uwari_domestic		oil_pits	113.671	-95.2492	-97.1501	-47.1727	
ep3_myyydril_uwari_domestic		oil_pits	119.869	-96.9768	-85.7943	27.4314	
ep3_myyydril_uwari_domestic		oil_pits	124.154	-96.6454	-91.5439	142.505	
ep3_myyydril_uwari_domestic		oil_pits	137.196	-96.5338	-87.5184	71.5956	
ep3_myyydril_uwari_domestic		oil_pits	129.077	-96.7714	-96.9842	-125.296	
ep3_myyydril_uwari_domestic		oil_pits	109.836	-95.2659	-106.584	-1.95276	
ep3_myyydril_herder		hall30	142.368	-90.7822	-22.0194	-163.654	conversation.ep3_myyydril_herder
ep3_myyydril_herder		hall30	131.662	-90.568	-30.3875	46.7862	conversation.ep3_myyydril_herder
ep3_myyydril_guard		hall33	226.647	-123.409	-213.627	178.399	conversation.ep3_myyydril_guard
ep3_myyydril_guard		hall33	229.949	-123.221	-253.165	-89.5774	conversation.ep3_myyydril_guard
ep3_myyydril_guard		hall33	218.915	-123.177	-254.112	90.2467	conversation.ep3_myyydril_guard
ep3_myyydril_kallaarac		lightningroom34	108	-123	-308	160	
ep3_myyydril_yraka		lightningroom34	185	-115	-317	104	
ep3_myyydril_kinesworthy		lightningroom34	134	-155	-294	31	
ep3_myyydril_treesh		lightningroom34	105	-128	-358	31	
ep3_myyydril_guard		hall35	90.7353	-153.011	-246.253	55.4087	conversation.ep3_myyydril_guard
ep3_myyydril_guard		hall35	115.836	-152.993	-246.965	-8.28622	conversation.ep3_myyydril_guard		
ep3_myyydril_miner		hall36	129.176	-159.715	-210.516	-53.8581	conversation.ep3_myyydril_miner		
ep3_myyydril_miner		hall36	137.584	-160.284	-183.772	-98.5501	conversation.ep3_myyydril_miner		
ep3_myyydril_miner		hall36	108.445	-160.217	-196.787	141.486	conversation.ep3_myyydril_miner		
ep3_myyydril_miner		hall38	77.8634	-188.084	-135.119	-0.192075	conversation.ep3_myyydril_miner		
ep3_myyydril_miner		hall38	73.9995	-196.095	-166.608	-112.978	conversation.ep3_myyydril_miner		
ep3_myyydril_guard		hall39	42.3038	-198.182	-195.802	-8.81384	conversation.ep3_myyydril_guard		
ep3_myyydril_guard		hall39	40.9426	-197.826	-171.114	174.353	conversation.ep3_myyydril_guard		
ep3_urnsoris_soldier		hall71	-90.5615	-200.052	-177.59	166.084	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall70	-140.595	-199.865	-175.559	-51.3945	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall70	-123.892	-199.937	-167.536	64.3826	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall70	-97.7126	-199.993	-144.229	0.511662	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall69	-115.841	-199.579	-129.859	-63.0075	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall69	-137.862	-200.275	-121.499	-46.8199	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall72	-71.658	-200.267	-212.096	-31.8641	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall72	-62.0804	-199.834	-210.382	-174.738	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall72	-74.2529	-200.016	-225.482	-99.606	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall71	-90.766	-200.045	-224.311	-15.8523	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall71	-101.152	-199.833	-181.722	94.9981	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall64	-130.29	-167.374	-124.412	44.5565	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall64	-112.523	-167.361	-140.462	136.699	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall65	-96.1435	-167.281	-162.019	160.101	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall65	-98.063	-167.756	-183.395	-96.9666	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall65	-114.041	-167.493	-181.021	-76.0282	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall67	-161.711	-166.06	-185.628	-123.36	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall66	-111.494	-167.411	-225.508	-117.025	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall66	-122.596	-168.476	-241.871	134.764	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall66	-138.301	-168.278	-250.928	-1.60013	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall66	-125.074	-169.256	-231.314	95.8778	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-228.032	-222.821	-273.303	-98.9023	theme_park.dungeon.generic_death		600
ep3_urnsoris_royal_guards		hall41	-207.426	-187.975	-356.064	-98.5502	theme_park.dungeon.generic_death		800
ep3_urnsoris_royal_guards		hall41	-225.826	-188.65	-355.831	118.576	theme_park.dungeon.generic_death		800
ep3_urnsoris_royal_guards		hall42	-213.468	-183.031	-371.014	-94.8552	theme_park.dungeon.generic_death		800
ep3_urnsoris_assassin		hall42	-210.342	-177.409	-382.155	-144.298	theme_park.dungeon.generic_death		600
ep3_urnsoris_royal_guards		hall42	-204.869	-174.955	-391.839	-64.2391	theme_park.dungeon.generic_death		800
ep3_urnsoris_royal_guards		hall43	-183.866	-168.613	-426.173	75.9953	theme_park.dungeon.generic_death		800
ep3_urnsoris_assassin		hall42	-179.621	-169.212	-403.305	-27.8171	theme_park.dungeon.generic_death		600
ep3_urnsoris_queen		hall43	-149.489	-172.906	-421.358	-81.6587	theme_park.dungeon.generic_death		1800
ep3_urnsoris_handmaiden		hall43	-160.104	-169.084	-413.562	123.679	theme_park.dungeon.generic_death		800
ep3_urnsoris_handmaiden		hall43	-166.636	-168.889	-429.96	13.004	theme_park.dungeon.generic_death		800
ep3_urnsoris_nurse		hall64	-156.794	-168.21	-157.36	-69.1657	theme_park.dungeon.generic_death		600
ep3_urnsoris_nurse		hall64	-151.103	-168.211	-130.718	-11.8051	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-125.534	-173.371	-86.994	32.0078	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-123.959	-196.273	-38.1244	-113.154	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-142.349	-196.288	-37.5862	-138.734	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-142.115	-198.717	-63.4563	-160.661	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-152.459	-204.76	-92.6718	-178.256	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		hall73	-80.5427	-200.077	-184.47	31.3041	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-232.158	-251.901	-181.587	13.1809	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-234.745	-253.108	-153.528	24.4417	theme_park.dungeon.generic_death		600
ep3_urnsoris_soldier		bigroom40	-215.911	-252.974	-119.88	59.8083	theme_park.dungeon.generic_death		600
ep3_urnsoris_assassin		bigroom40	-220.282	-252.899	-100.07	14.7642	theme_park.dungeon.generic_death		600
ep3_urnsoris_assassin		bigroom40	-184.424	-254.152	-64.4766	71.421	theme_park.dungeon.generic_death		600
