spawns	name	room	loc_x	loc_y	loc_z	script	yaw	mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	s	f	s	i	s	s	s	s	s	s
geonosian_crazed_guard	Crazed Geonosian	hall1	39.3	10.4	-14.48	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180		cave_entrance	theme_park.dungeon.geonosian_madbio_bunker.leaving	none		
geonosian_scientist_human_female		cave_entrance	-2.69	10.88	10.82	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,conversation.biogenic_crazyguy"			180		transition2	theme_park.dungeon.geonosian_madbio_bunker.door_lock	transition2		
geonosian_tech_assistant		lab1	-106.53	-18	-32.98	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,conversation.biogenic_engineertech"	48		180		lab1	theme_park.dungeon.geonosian_madbio_bunker.door_lock	lab1		
geonosian_tech_assistant		lab1	-118.39	-20	-39.17	theme_park.dungeon.geonosian_madbio_bunker.geo_died	174		180		office	theme_park.dungeon.geonosian_madbio_bunker.door_lock	office		
geonosian_droideka_crazed		hall3	-54.34	-18.25	-81.84	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180		operatingroom1	theme_park.dungeon.geonosian_madbio_bunker.door_lock	operatingroom1		
cave_gaping_spider		largecavehall1	-95.28	-20.09	-110.1	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180		operatingroom2	theme_park.dungeon.geonosian_madbio_bunker.door_lock	operatingroom2		
cave_gaping_spider		largecavehall1	-130.02	-19.8	-109.41	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180		grandcageroom	theme_park.dungeon.geonosian_madbio_bunker.door_lock	grandcageroom		
geonosian_gaping_spider_fire	Fire Breathing Spider	largecavehall2	-131.02	-19.93	-81.19	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,theme_park.dungeon.geonosian_madbio_bunker.log_death"			3600		largeendcave	theme_park.dungeon.geonosian_madbio_bunker.door_lock	largeendcave		
trash		largecavehall2	-131.88	-20.24	-71.95	"theme_park.dungeon.geonosian_madbio_bunker.trash_container,theme_park.dungeon.geonosian_madbio_bunker.loot_locker"			180		hall3	theme_park.dungeon.geonosian_madbio_bunker.boulder_trap			
geonosian_droideka_crazed		intersection3	-4.54	-28.14	-91.98	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180		assistant_armory	theme_park.dungeon.geonosian_madbio_bunker.door_lock	assistant_armory		
cave_gaping_spider		intersection3	-16.51	-28.21	-114.8	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180		caveroom2	theme_park.dungeon.geonosian_madbio_bunker.rubble_effect			
geonosian_scientist_human_female		caveroom2	24.99	-29.73	-79.97	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,conversation.biogenic_scientist_human"			180		transition7	theme_park.dungeon.geonosian_madbio_bunker.rubble_effect			
geonosian_kliknik_force_weak		caveroom2	31.44	-29.68	-77.69	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180						
cave_gaping_spider		intersection4	-48.6	-19.8	-135.79	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180						
geonosian_droideka_crazed		transition4	-34.05	-20	-128.17	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_imperial_observer	Imperial Observer	bedroom	-19.85	-20	-117.22	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_scientist_human_female	Technician's Assistant	cavecage1	-35.57	-19.8	-162.36	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,conversation.biogenic_assistant"			180
geonosian_crazed_guard	Crazed Geonosian	cavecage1	-36.01	-19.8	-153.88	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_crazed_guard	Crazed Geonosian	cavecage1	-31.92	-19.8	-157.84	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_droideka_crazed		transition5	-63.96	-20	-142.55	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_human_security_force		office	-75.61	-20	-161.11	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_human_security_force		office	-81.7	-20	-157.93	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_droideka_crazed		transition6	-107.06	-32	-213.83	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
cave_gaping_spider		intersection5	-120.71	-31.8	-228.35	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_droideka_crazed		transition7	-63.42	-34	-251.95	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_kliknik_force_weak		operatingroom1	-66.11	-34	-269.07	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_scientist		operatingroom1	-72.03	-34	-277.26	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,conversation.biogenic_scientist_generic_01"	-176		180
geonosian_scientist		operatingroom1	-60.03	-34	-272.74	theme_park.dungeon.geonosian_madbio_bunker.geo_died	-3		180
geonosian_droideka_crazed		transition8	-136.7	-32	-212	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_kliknik_force_weak		operatingroom2	-132.92	-32	-191.34	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_scientist		operatingroom2	-127.45	-34	-188.92	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,conversation.biogenic_scientist_generic_02"	-93		180
geonosian_scientist		operatingroom2	-124.92	-34	-200.6	theme_park.dungeon.geonosian_madbio_bunker.geo_died	-101		180
geonosian_droideka_crazed		transition9	-128.01	-32	-267.86	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
cave_gaping_spider		cavecages2	-127.78	-32.53	-324.73	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
cave_gaping_spider		cavecages2	-143.3	-31.57	-323.94	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_kliknik_force_weak		cavecages3	-121.94	-32.05	-349.87	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
cave_gaping_spider		cavecages3	-135.9	-31.85	-372.97	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_kliknik_force_weak	Force Kliknik	cavecages4	-71.61	-32.13	-381.31	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
cave_gaping_spider		cavecages4	-76.18	-31.93	-349.08	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_kliknik_force_weak		cavecages4	-89.27	-32.22	-375.72	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_droideka_crazed		transition1	-18.24	-18	-34.94	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
cave_gaping_spider		largecavehall3	-46.82	-31.89	-407.8	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_kliknik_force_weak		largecavehall3	-68.82	-32.05	-407	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_droideka_crazed		transition10	-11.93	-34	-414.17	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_kliknik_force_strong		grandcageroom	13.36	-20.04	-336.85	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
cave_gaping_spider		grandcageroom	14.09	-22	-341.49	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180
geonosian_kliknik_force_strong		grandcageroom	23.21	-24	-333.79	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
cave_gaping_spider		grandcageroom	17.32	-32	-370.48	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
geonosian_acklay_bunker_boss	Acklay	largeendcave	95.74	-32.36	-322.15	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,theme_park.dungeon.geonosian_madbio_bunker.log_death"			7200	
cave_gaping_spider		largeendcave	83.93	-31.46	-308.4	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
geonosian_kliknik_force_strong		largeendcave	119.64	-31.99	-330.34	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
cave_gaping_spider		largeendcave	67.46	-31.91	-329.33	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
geonosian_scientist		assistant_armory	-48.28	-8	-31.31	"theme_park.dungeon.geonosian_madbio_bunker.geo_died,conversation.biogenic_securitytech"			180	
geonosian_kliknik_force_strong		assistant_armory	-48.67	-18	-43.14	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
geonosian_droideka_crazed		transition2	-61.68	-18	-59.35	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
geonosian_crazed_guard	Crazed Geonosian	caveroom1	-74.45	-19	-38.27	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
geonosian_droideka_crazed		transition3	-89.85	-18	-74.99	theme_park.dungeon.geonosian_madbio_bunker.geo_died			180	
object/tangible/terminal/terminal_geo_bunker.iff		transition1	-34	-18	-30.96	theme_park.dungeon.keypad_handler	90		180	"string:room=assistant_armory,string:passcode=32281"
object/tangible/terminal/terminal_geo_bunker.iff		assistant_armory	-49.7	-18	-55.7	theme_park.dungeon.keypad_handler	0		180	"string:room=transition2,string:passcode=12872"
object/tangible/terminal/terminal_geo_bunker.iff		transition3	-105.3	-18	-64	theme_park.dungeon.keypad_handler	180		180	"string:room=lab1,string:passcode=51892"
object/tangible/terminal/terminal_geo_bunker.iff		transition5	-79.03	-22	-146	theme_park.dungeon.geonosian_madbio_bunker.office_keypad	0		180	"string:room=office,string:passcode=12753"
object/tangible/terminal/terminal_geo_bunker.iff		transition7	-66.96	-34	-260	theme_park.dungeon.keypad_handler	0		180	"string:room=operatingroom1,string:passcode=86332"
object/tangible/terminal/terminal_geo_bunker.iff		transition8	-133.1	-34	-204	theme_park.dungeon.keypad_handler	180		180	"string:room=operatingroom2,string:passcode=11380"
object/tangible/terminal/terminal_geo_bunker.iff		transition10	-4	-34	-416.95	theme_park.dungeon.keypad_handler	270		180	"string:room=grandcageroom,string:passcode=52577"
object/tangible/terminal/terminal_geo_bunker.iff		grandcageroom	38	-34	-332.92	theme_park.dungeon.keypad_handler	270		180	"string:room=largeendcave,string:passcode=78660"
object/tangible/theme_park/invisible_object.iff		hall2	-0.24	1.86	-26.12	theme_park.dungeon.geonosian_madbio_bunker.poison	0		180	
object/tangible/dungeon/trash_container.iff		largecavehall2	-131.62	-22.21	-70.85	"theme_park.dungeon.geonosian_madbio_bunker.trash_container,theme_park.dungeon.geonosian_madbio_bunker.loot_locker"	0		180	
object/tangible/theme_park/invisible_object.iff		grandcageroom	35	-34	-336.65	theme_park.dungeon.geonosian_madbio_bunker.chemical_poison	0		180	
object/static/destructible/destructible_tato_cave_rock_lg.iff		largecavehall1	-78.37	-22.06	-111.87	theme_park.dungeon.geonosian_madbio_bunker.geo_died	180		180	
object/static/destructible/destructible_tato_cave_rock_lg.iff		largecavehall1	-78.33	-21.56	-110.49	theme_park.dungeon.geonosian_madbio_bunker.geo_died	90		180	
object/static/destructible/destructible_tato_cave_rock_lg.iff		largecavehall1	-78.18	-21.75	-109.46	theme_park.dungeon.geonosian_madbio_bunker.geo_died	55		180	
object/static/destructible/destructible_tato_cave_rock_med.iff		largecavehall1	-76.57	-21.92	-112.14	theme_park.dungeon.geonosian_madbio_bunker.geo_died	64		180	
object/static/destructible/destructible_tato_cave_rock_med.iff		largecavehall1	-76.61	-21.96	-111.16	theme_park.dungeon.geonosian_madbio_bunker.geo_died	16		180	
object/static/destructible/destructible_tato_cave_rock_med.iff		largecavehall1	-76.86	-22.03	-110.16	theme_park.dungeon.geonosian_madbio_bunker.geo_died	3		180	
object/static/destructible/destructible_tato_cave_rock_med.iff		largecavehall1	-76.9	-22.06	-109.21	theme_park.dungeon.geonosian_madbio_bunker.geo_died	22		180	
object/static/destructible/destructible_tato_cave_rock_lg.iff		hall4	-38.74	-21.96	-99.17	theme_park.dungeon.geonosian_madbio_bunker.geo_died	155		180	
object/static/destructible/destructible_tato_cave_rock_lg.iff		hall4	-39.68	-22.2	-97.65	theme_park.dungeon.geonosian_madbio_bunker.geo_died	186		180	
object/static/destructible/destructible_tato_cave_rock_med.iff		hall4	-38.42	-22.23	-96.5	theme_park.dungeon.geonosian_madbio_bunker.geo_died	64		180	
object/static/destructible/destructible_tato_cave_rock_med.iff		hall4	-40.09	-22.18	-99.03	theme_park.dungeon.geonosian_madbio_bunker.geo_died	233		180
object/static/destructible/destructible_tato_cave_rock_med.iff		hall4	-39.74	-22.23	-99.99	theme_park.dungeon.geonosian_madbio_bunker.geo_died	3		180
object/static/destructible/destructible_tato_drum_dented.iff		grandcageroom	37.8	-34	-333.5	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		180
object/static/destructible/destructible_tato_drum_dented.iff		grandcageroom	37.29	-34	-334.5	theme_park.dungeon.geonosian_madbio_bunker.geo_died	90		180
object/static/destructible/destructible_tato_drum_dented.iff		grandcageroom	37.29	-34	-335.56	theme_park.dungeon.geonosian_madbio_bunker.geo_died	180		180
object/static/destructible/destructible_tato_drum_storage1.iff		grandcageroom	32.11	-24	-335.58	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		600
object/static/destructible/destructible_tato_drum_storage1.iff		grandcageroom	32.85	-24	-335.12	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		600
object/static/destructible/destructible_tato_drum_storage1.iff		grandcageroom	33.84	-24	-334.96	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		600
object/static/destructible/destructible_tato_drum_storage1.iff		grandcageroom	34.54	-24	-335.47	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		600
object/static/destructible/destructible_tato_drum_storage1.iff		grandcageroom	35.57	-24	-335.06	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		600
object/static/destructible/destructible_tato_drum_storage1.iff		grandcageroom	35.18	-24	-334.29	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		600
object/static/destructible/destructible_cave_wall_damprock.iff		cavecages3	-102	-31.4	-368	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		180
object/static/destructible/destructible_tato_cave_rock_lg.iff		intersection5	-111	-33.73	-228.31	theme_park.dungeon.geonosian_madbio_bunker.geo_died	0		180
object/static/destructible/destructible_tato_cave_rock_lg.iff		intersection5	-109.5	-33.31	-227.5	theme_park.dungeon.geonosian_madbio_bunker.geo_died	115		180
object/static/destructible/destructible_tato_cave_rock_lg.iff		intersection5	-113	-33.42	-229.2	theme_park.dungeon.geonosian_madbio_bunker.geo_died	48		180
