STRUCTURE_APPEARANCE	DEFAULT_SIGN	X	Y	Z	HEADING	ALT_X	ALT_Y	ALT_Z	ALT_HEADING	COMMENTS
s	s[object/tangible/sign/player/house_address.iff]	f[0]	f[0]	f[0]	f[0]	f[0]	f[0]	f[0]	f[0]	c
object/building/player/player_guildhall_corellia_style_01.iff	object/tangible/sign/player/house_address_corellia.iff	4.15	1	22.1	90	9.1	0	22.25		Set sign to 0 0 0 then rotate appropriately using heading.
object/building/player/player_guildhall_generic_style_01.iff		4.15	1.25	21.5	180	9.1	0	22.25		"You only need to change the float, then restart your planet to see the changes, login, cluster and client can be left up."
object/building/player/player_guildhall_naboo_style_01.iff	object/tangible/sign/player/house_address_naboo.iff	4.15	1.25	21.7	180	9.1	0	22.25		"An alternate way is to make your character a trader, reload the table with changes, and switch the shop signs with default sign"
object/building/player/player_guildhall_tatooine_style_01.iff	object/tangible/sign/player/house_address_tatooine.iff	4.15	1.25	21.7	180	-7.52	0.5	13.51		
object/building/player/player_guildhall_tatooine_style_02.iff	object/tangible/sign/player/house_address_tatooine.iff	0	1.45	16.35	180	24.99	0	12.87		
object/building/player/player_house_corellia_large_style_01.iff	object/tangible/sign/player/house_address_corellia.iff	6	2.25	13.75	90	-3.29	0.5	12.94		
object/building/player/player_house_corellia_large_style_02.iff	object/tangible/sign/player/house_address_corellia.iff	-6.35	2.25	15.5	90	-14.48	0.5	18.53		
object/building/player/player_house_corellia_medium_style_01.iff	object/tangible/sign/player/house_address_corellia.iff	5.13	2.21	8	90	11.79	0.5	11.64		
object/building/player/player_house_corellia_medium_style_02.iff	object/tangible/sign/player/house_address_corellia.iff	5.13	2.21	8	90	-2.31	0.5	17.47		
object/building/player/player_house_corellia_small_style_01.iff	object/tangible/sign/player/house_address_corellia.iff	-4.05	2.4	8.25	90	-7.56	0.5	11.64		
object/building/player/player_house_corellia_small_style_01_floorplan_02.iff	object/tangible/sign/player/house_address_corellia.iff	-4.05	2.4	8.25	90	-7.56	0.5	11.64		
object/building/player/player_house_corellia_small_style_02.iff	object/tangible/sign/player/house_address_corellia.iff	2.5	2.4	8.4	90	-7.43	0.5	11.64		
object/building/player/player_house_corellia_small_style_02_floorplan_02.iff	object/tangible/sign/player/house_address_corellia.iff	2.5	2.4	8.4	90	-7.43	0.5	11.64		Z = FORWARD/BACK
object/building/player/player_house_generic_large_window_s01.iff		-12.07	4	9.1	180	-14.48	0.5	18.53		Y = UP/DOWN
object/building/player/player_house_generic_large_window_s02.iff		1	4	-11.15	0	11.5	0.5	-15.7	180	X = right/left
object/building/player/player_house_generic_large_style_01.iff		11.94	2.25	14.51	180	-3.29	0.5	12.94		
object/building/player/player_house_generic_large_style_02.iff		-6.07	2.5	15.26	180	-14.48	0.5	18.53		
object/building/player/player_house_generic_medium_windowed.iff		5.13	2.25	7.91	180	11.79	0.5	11.64		
object/building/player/player_house_generic_medium_windowed_s02.iff		5.13	2.25	7.91	180	11.79	0.5	11.64		
object/building/player/player_house_generic_medium_style_01.iff		5.13	2.25	7.91	180	11.79	0.5	11.64		
object/building/player/player_house_generic_medium_style_02.iff		2.55	2.25	7.52	180	11.79	0.5	11.64		
object/building/player/player_house_generic_small_windowed.iff		-4.1	2.25	8.3	180	-7.56	0.5	11.64		
object/building/player/player_house_generic_small_style_01.iff		-4.29	2.25	8.2	180	-7.56	0.5	11.64		
object/building/player/player_house_generic_small_style_01_floorplan_02.iff		-4.1	2.25	8.3	180	-7.56	0.5	11.64		
object/building/player/player_house_generic_small_style_02.iff		2.3	2	8.17	180	-7.43	0.5	11.43		
object/building/player/player_house_generic_small_style_02_floorplan_02.iff		2.3	2	8.17	180	-7.43	0.5	11.43		
object/building/player/player_house_generic_small_window_style_03.iff		-2.5	2.9	6.6	180	-7.43	0.5	11.43		
object/building/player/player_house_naboo_large_style_01.iff	object/tangible/sign/player/house_address_naboo.iff	-6.06	2.25	-15.65	0	0.05	0.5	-20		
object/building/player/player_house_naboo_medium_style_01.iff	object/tangible/sign/player/house_address_naboo.iff	-0.5	2.25	-11.5	270	3.62	0.5	-15.62		
object/building/player/player_house_naboo_small_window_style_01.iff	object/tangible/sign/player/house_address_naboo.iff	1.5	2.25	-8.4	0	5.09	0.5	-7.22		
object/building/player/player_house_naboo_small_style_01.iff	object/tangible/sign/player/house_address_naboo.iff	1.5	2.25	-8.4	0	5.09	0.5	-7.22	
object/building/player/player_house_naboo_small_style_02.iff	object/tangible/sign/player/house_address_naboo.iff	8.55	2.25	7.5	-90	11.64	0.5	7.68	
object/building/player/player_house_tatooine_large_style_01.iff	object/tangible/sign/player/house_address_tatooine.iff	-0.8	2.25	16.2	180	-11.64	0.5	18.75	
object/building/player/player_house_tatooine_medium_style_01.iff	object/tangible/sign/player/house_address_tatooine.iff	-2	2.25	12.5	180	-11.4	0.5	15.59	
object/building/player/player_house_tatooine_small_window_style_01.iff	object/tangible/sign/player/house_address_tatooine.iff	4.46	2.25	7.89	180	4.07	0.5	11.5	
object/building/player/player_house_tatooine_small_style_01.iff	object/tangible/sign/player/house_address_tatooine.iff	4.46	2.25	7.89	180	4.07	0.5	11.5	
object/building/player/player_house_tatooine_small_style_02.iff	object/tangible/sign/player/house_address_tatooine.iff	4.2	2.25	7.89	180	3.92	0.5	11.65	
object/building/player/city/cityhall_naboo.iff	object/tangible/sign/municipal/municipal_sign_hanging_capitol.iff	8	4	21	180				
object/building/player/city/cityhall_tatooine.iff	object/tangible/sign/municipal/municipal_sign_hanging_capitol.iff	8	4	21	180				
object/building/player/city/cityhall_corellia.iff	object/tangible/sign/municipal/municipal_sign_hanging_capitol.iff	8	4	21	180				
object/building/player/city/cantina_naboo.iff	object/tangible/sign/municipal/municipal_sign_hanging_cantina.iff	5	3	11.95	180	10	0.5	15	360
object/building/player/city/cantina_tatooine.iff	object/tangible/sign/municipal/municipal_sign_hanging_cantina.iff	5	3	11.95	180	10	0.5	15	360
object/building/player/city/cantina_corellia.iff	object/tangible/sign/municipal/municipal_sign_hanging_cantina.iff	10	3	11.95	180	10	0.5	15	360
object/building/player/city/hospital_naboo.iff	object/tangible/sign/municipal/municipal_sign_hanging_hospital.iff	8	2	11	180	10	0.2	-8	360
object/building/player/city/hospital_tatooine.iff	object/tangible/sign/municipal/municipal_sign_hanging_hospital.iff	8	2	11	180	10	0.2	-8	360
object/building/player/city/hospital_corellia.iff	object/tangible/sign/municipal/municipal_sign_hanging_hospital.iff	8	2	11	180	10	0.2	-8	360
object/building/player/city/cloning_naboo.iff	object/tangible/sign/municipal/municipal_sign_hanging_cloning.iff	9.65	2	3	-90				
object/building/player/city/cloning_tatooine.iff	object/tangible/sign/municipal/municipal_sign_hanging_cloning.iff	9.65	2	3	-90				
object/building/player/city/cloning_corellia.iff	object/tangible/sign/municipal/municipal_sign_hanging_cloning.iff	9.65	2	3	-90				
object/building/player/player_merchant_tent_style_01.iff	object/tangible/sign/player/house_address_corellia.iff	2.9	1.3	2.9	135	3	-0.5	3	
object/building/player/player_merchant_tent_style_02.iff	object/tangible/sign/player/house_address_corellia.iff	2.9	1.3	2.9	135	3	-0.5	3	
object/building/player/player_merchant_tent_style_03.iff	object/tangible/sign/player/house_address_corellia.iff	2.9	1.3	2.9	135	3	-0.5	3	
object/building/player/player_house_mustafar_lg.iff	object/tangible/sign/player/house_address_corellia.iff	3.2	1.4	12.5	90	0	6.9	8.3	0
object/building/player/city/diner_no_planet_restriction.iff		5.76	3	5.5	180	9.75	0	7.3	0
object/building/player/city/barn_no_planet_restriction.iff		0	3.5	5.5	180	5.1	0.3	6.5	0
object/building/player/city/theater_naboo.iff	object/tangible/sign/player/house_address_naboo.iff	11.1	3.08	-14	-90	12.15	0.2	10.4	
object/building/player/city/theater_tatooine.iff	object/tangible/sign/player/house_address_tatooine.iff	11.5	3	-14	-90	12.15	0.2	10.4	
object/building/player/city/theater_corellia.iff	object/tangible/sign/player/house_address_corellia.iff	11.5	2.85	-14	180	12.15	0.2	10.4	
object/building/player/player_house_sith_meditation_room.iff		0	5.5	3.25	180	2.22	0.9	9	0
object/building/player/player_house_jedi_meditation_room.iff		0	3.9	6.5	180	2.22	0.9	8.5	0
object/building/player/player_house_tcg_relaxation_pool.iff		3.75	3.9	10.8	180	6.2	1.2	11.78	0
object/building/player/player_house_hangar.iff		-11.3	4.5	1.2	180	8	0.1	6.1	0
object/building/player/player_house_atat.iff		-4.8	5.5	16	90	-6	0.8	15	0
