STRUCTURE	TEMP_STRUCTURE	FOOTPRINT_TEMPLATE	NO_LOT_REQUIREMENT	LOT_REDUCTION	EJECT_RANGE	CIVIC	CITY_RANK	CITY_COST	SHUTTLEPORT	CLONE_FACILITY	GARAGE	CAN_RECLAIM	MAINT_RATE	DECAY_RATE	CONDITION	REDEED_COST	HAS_SIGN	POWER_RATE	SKILLMOD	SKILLMODVALUE	SKILLMOD_MESSAGE	VERSION	OBJECT	X	Y	Z	CELL	HEADING	COMMENTS
s	s	s	i	I	f[0]	I	I	I	I	I	I	b[1]	i	i	i	i[0]	I[0]	f[0]	s	i	s	i	s	f	f	f	s	f	c
object/building/player/player_house_tcg_relaxation_pool.iff	object/building/player/construction/construction_player_tcg_relaxation_pool.iff			-2	32								9	4	5760	1700	1					4							
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	7.25	4	0	entry	-90	
object/building/player/player_house_jedi_meditation_room.iff	object/building/player/construction/construction_player_jedi_meditation_room.iff			0	32								4	3	4320	800	1					4							
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	8.2	4	-1.1	entry	-91	
object/building/player/player_house_sith_meditation_room.iff	object/building/player/construction/construction_player_sith_meditation_room.iff			0	32								4	3	4320	800	1					4							
																							object/tangible/terminal/terminal_player_structure_nosnap.iff	4	4	1.85	entry	180	
object/building/player/player_house_corellia_small_style_01.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4							
																							object/tangible/terminal/terminal_player_structure.iff	-5	0.74	-2.76	entry	-90	
object/building/player/player_house_corellia_small_style_01_floorplan_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4							
																							object/tangible/terminal/terminal_player_structure.iff	-5	0.74	-1.81	entry	-90	
object/building/player/player_house_corellia_small_style_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4							
																							object/tangible/terminal/terminal_player_structure.iff	-6.5	0.63	3.77	entry	90	
object/building/player/player_house_corellia_small_style_02_floorplan_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4							
																							object/tangible/terminal/terminal_player_structure.iff	-6.7	0.62	3.55	entry	90	
object/building/player/player_house_corellia_medium_style_01.iff	object/building/player/construction/construction_player_house_tatooine_medium_style_01.iff												9	4	5760	1700	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	3	0.62	6.4	public	180
object/building/player/player_house_corellia_medium_style_02.iff	object/building/player/construction/construction_player_house_tatooine_medium_style_01.iff												9	4	5760	1700	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	3.5	1.76	-2.87	lobby	-90
object/building/player/player_house_corellia_large_style_01.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1									13	5	7200	2500	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	3.17	4.59	-4.4	mainhall1	0
object/building/player/player_house_corellia_large_style_02.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1									13	5	7200	2500	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	-6.22	4.71	-3.85	hallway	180
object/building/player/player_house_generic_small_style_01.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	-5	0.74	-2.76	entry	-90
object/building/player/player_house_generic_small_style_01_floorplan_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	-5	0.74	-1.81	entry	-90
object/building/player/player_house_generic_small_style_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	-6.5	0.63	3.77	entry	90
object/building/player/player_house_generic_small_style_02_floorplan_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	-6.69	0.62	3.55	entry	90
object/building/player/player_house_generic_medium_style_01.iff	object/building/player/construction/construction_player_house_tatooine_medium_style_01.iff												9	4	5760	1700	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	3	0.62	6.4	public	180
object/building/player/player_house_generic_medium_style_02.iff	object/building/player/construction/construction_player_house_tatooine_medium_style_01.iff												9	4	5760	1700	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	-7.15	0.88	5.59	middleroom	180
object/building/player/player_house_generic_large_style_01.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1									13	5	7200	2500	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	3.17	4.59	-4.4	mainhall1	0
object/building/player/player_house_generic_large_style_02.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1									13	5	7200	2500	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	-6.22	4.71	-3.85	hallway	180
object/building/player/player_house_naboo_small_style_01.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	3.1	0.7	5.31	foyer	-90
object/building/player/player_house_naboo_small_style_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	0.6	0.7	6.15	hall	180
object/building/player/player_house_naboo_medium_style_01.iff	object/building/player/construction/construction_player_house_tatooine_medium_style_01.iff												9	4	5760	1700	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	9.89	1.1	-10.75	foyerdown	0
object/building/player/player_house_naboo_medium_style_02.iff	object/building/player/construction/construction_player_house_tatooine_medium_style_01.iff												9	4	5760	1700	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	5.62	1.06	7.98	foyer	180
object/building/player/player_house_naboo_large_style_01.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1									13	5	7200	2500	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	14.85	4.7	-1.76	hall1	-90
object/building/player/player_house_tatooine_small_style_01.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	3.79	1.06	6.02	foyer	180
object/building/player/player_house_tatooine_small_style_02.iff	object/building/player/construction/construction_player_house_tatooine_small_style_01.iff												4	3	4320	800	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	3.79	1.06	6.02	foyer	180
object/building/player/player_house_tatooine_medium_style_01.iff	object/building/player/construction/construction_player_house_tatooine_medium_style_01.iff												9	4	5760	1700	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	6.94	1.06	7.98	foyer	180
object/building/player/player_house_tatooine_large_style_01.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			1									13	5	7200	2500	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	8.16	1.06	11.24	public	180
object/installation/manufacture/clothing_factory.iff	object/installation/base/construction_installation_base.iff												13	6	1000	2500		50				4						
object/installation/manufacture/food_factory.iff	object/installation/base/construction_installation_base.iff												13	6	1000	2500		50				4						
object/installation/manufacture/weapon_factory.iff	object/installation/base/construction_installation_base.iff												13	6	1000	2500		50				4						
object/installation/manufacture/structure_factory.iff	object/installation/base/construction_installation_base.iff			1									13	6	1000	2500		50				4						
object/installation/generators/power_generator_fusion_style_1.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		0				4						
object/installation/generators/power_generator_photo_bio_style_1.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		0				4						
object/installation/generators/power_generator_solar_style_1.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		0				4
object/installation/generators/power_generator_geothermal_style_1.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		0				4
object/installation/generators/power_generator_wind_style_1.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		0				4
object/installation/mining_gas/mining_gas_harvester_style_1.iff	object/installation/base/construction_installation_base.iff												8	6	1000	1500		25				4
object/installation/mining_gas/mining_gas_harvester_style_2.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		50				4
object/installation/mining_gas/mining_gas_harvester_style_3.iff	object/installation/base/construction_installation_base.iff												23	6	1000	4500		75				4
object/installation/mining_gas/mining_gas_harvester_style_4.iff	object/installation/base/construction_installation_base.iff			-3									63	6	1000	12375		206				4
object/installation/mining_liquid/mining_liquid_harvester_style_1.iff	object/installation/base/construction_installation_base.iff												8	6	1000	1500		25				4
object/installation/mining_liquid/mining_liquid_harvester_style_2.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		50				4
object/installation/mining_liquid/mining_liquid_harvester_style_3.iff	object/installation/base/construction_installation_base.iff												23	6	1000	4500		75				4
object/installation/mining_liquid/mining_liquid_harvester_style_4.iff	object/installation/base/construction_installation_base.iff			-3									63	6	1000	12375		206				4
object/installation/mining_liquid/mining_liquid_moisture_harvester.iff	object/installation/base/construction_installation_base.iff												8	6	1000	1500		25				4
object/installation/mining_liquid/mining_liquid_moisture_harvester_medium.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		50				4
object/installation/mining_liquid/mining_liquid_moisture_harvester_heavy.iff	object/installation/base/construction_installation_base.iff												23	6	1000	4500		75				4
object/installation/mining_liquid/mining_liquid_moisture_harvester_elite.iff	object/installation/base/construction_installation_base.iff			-3									63	6	1000	12375		206				4
object/installation/mining_ore/mining_ore_harvester_style_1.iff	object/installation/base/construction_installation_base.iff												8	6	1000	1500		25		20		4
object/installation/mining_ore/mining_ore_harvester_style_2.iff	object/installation/mining_ore/construction/construction_mining_ore_harvester_style_2.iff												15	6	1000	3000		50				4						
object/installation/mining_ore/mining_ore_harvester_heavy.iff	object/installation/mining_ore/construction/construction_mining_ore_harvester_style_heavy.iff												23	6	1000	4500		75		10		4						
object/installation/mining_ore/mining_ore_harvester_elite.iff	object/installation/mining_ore/construction/construction_mining_ore_harvester_style_heavy.iff			-3									63	6	1000	12375		206				4						
object/installation/mining_organic/mining_organic_creature_farm.iff	object/installation/base/construction_installation_base.iff												13	6	1000	2500		50				4						
object/installation/mining_organic/mining_organic_flora_farm.iff	object/installation/base/construction_installation_base.iff												8	6	1000	1500		25				4						
object/installation/mining_organic/mining_organic_flora_farm_medium.iff	object/installation/base/construction_installation_base.iff												15	6	1000	3000		50				4						
object/installation/mining_organic/mining_organic_flora_farm_heavy.iff	object/installation/base/construction_installation_base.iff												23	6	1000	4500		75				4						
object/installation/mining_organic/mining_organic_flora_farm_elite.iff	object/installation/base/construction_installation_base.iff			-3									63	6	1000	12375		206				4						
object/building/player/player_guildhall_corellia_style_01.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			4									25	5	7200	5000	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	17.88	2.25	10.45	closeta	90
object/building/player/player_guildhall_generic_style_01.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			4									25	5	7200	5000	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	17.88	2.25	10.45	closeta	90
object/building/player/player_guildhall_naboo_style_01.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			4									25	5	7200	5000	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	17.88	2.25	10.45	closeta	90
object/building/player/player_guildhall_tatooine_style_01.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			2									25	5	7200	5000	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	8.16	1.06	11.24	public	180
object/building/player/player_guildhall_tatooine_style_02.iff	object/building/player/construction/construction_player_house_tatooine_large_style_01.iff			2									25	5	7200	5000	1					4						
																							object/tangible/terminal/terminal_player_structure.iff	9.13	1	6.36	lobby	90
object/installation/turret/turret_block_large.iff	object/installation/base/construction_installation_base.iff											0	15	6		3000												
object/installation/turret/turret_block_med.iff	object/installation/base/construction_installation_base.iff											0	10	6		2000												
object/installation/turret/turret_block_sm.iff	object/installation/base/construction_installation_base.iff											0	5	6		1000												

object/installation/faction_perk/covert_detector/detector_32m.iff	object/installation/base/construction_installation_base.iff											0	8	6	10000	1500						4						
object/installation/faction_perk/turret/block_lg.iff	object/installation/base/construction_installation_base.iff											0	15	6	300000	3000						4						
