strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			global_assault_trooper_imperial_none					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_peko_peko_eyrie_neutral_large					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_peko_peko_giant_pair_neutral_none					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			peko_peko					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_gungan_military_base_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_gungan_war_base_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_gungan_war_troop_neutral_none					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			gungan_camp					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_crossroad_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_mauler_conclave_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_mauler_pilgrimage_neutral_none					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_mauler_roamers_neutral_none					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_mauler_sect_neutral_medium_theater					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_veermok_camp_neutral_hard					
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_veermok_scouts_neutral_hard				
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			naboo_rsf_patrol_neutral_none				
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			global_imperial_stormtrooper_camp_imperial_large_theater				
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_imp_stormtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_imp_scouttrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	30	40	8	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	30	40	4	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	30	40	4	25			global_reb_trooper_tier3		2	90	1
