objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2144666455	0	object/static/worldbuilding/organic/taun_skel_s04.iff	0	909.154	0.71103	2587.83	0.979467	0	0.201604	0		$|
-2141688251	0	object/static/item/item_hoth_cable_box_01.iff	0	2959.07	87.8431	2627.19	0.884675	0	-0.466208	0		$|
-2135314973	0	object/static/item/item_hoth_hand_radio.iff	0	1100.86	0	2298.78	1	0	0	0		$|
-2126131313	0	object/static/item/item_hoth_cable_floor_05.iff	0	2661.21	87.8431	2917.37	0.997189	0	0.0749297	0		$|
-2122642943	0	object/static/item/item_hoth_toolbox.iff	0	847.789	0	2571.79	0.536088	0	0.844162	0		$|
-2119307671	0	object/static/structure/general/cave_wall_snow_style_01.iff	0	1215.5	-1e-006	2297.07	0.997698	0	-0.067819	0		$|
-2111109496	0	object/static/worldbuilding/organic/taun_skel_s02.iff	0	1286.52	2e-006	2196.65	0.737987	0	-0.674815	0		$|
-2107172960	0	object/static/item/item_hoth_cable_floor_04.iff	0	2977.73	87.8431	2835.91	0.962425	0	0.271547	0		$|
-2101496530	0	object/static/item/item_brain_01.iff	0	895.416	1.45645	2590.36	-0.534743	0	0.845015	0		$|
-2095665757	0	object/static/item/item_hoth_cable_box_01.iff	0	852.936	2.98e-008	2344.99	0.765719	0	0.643175	0		$|
-2091056144	0	object/static/worldbuilding/decal/mun_decal_blast_lg.iff	0	913.138	-1e-006	2573.9	0.955337	0	-0.29552	0		$|
-2087353743	0	object/static/structure/general/skeleton_human_head.iff	0	893.064	0	2558.06	-0.225867	0	0.974158	0		$|
-2074529775	0	object/static/structure/general/skeleton_human_body.iff	0	926.24	1.75e-008	2554.76	0.715688	0	0.69842	0		$|
-2071757434	0	object/static/structure/general/cave_wall_snow_style_01.iff	0	959.72	4.46665	2318.04	0.853293	0	-0.521431	0		$|
-2069025007	0	object/static/structure/general/cave_stalagmite_snow_style_08.iff	0	886.515	-0.762076	2438.67	0.364731	-0.153465	0.916434	0.05974		$|
