strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
s	i	i	s	s	i	i	i	s	i	I	s	s	s	s	f	s
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_dead_log_large_fog_red.iff			50			175	450	none	talus_fynock_youth_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_large_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/objective_power_transformer.iff			50			210	540		talus_chunker_goon_camp_neutral_small_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_nest_small_evil_fire_small.iff			40			210	540	none	talus_paralope_herd_neutral_none		object/tangible/lair/base/poi_all_lair_nest_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			40			210	540	none	talus_paralope_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/objective_power_transformer.iff			50			245	630		talus_sleemo_delinquent_camp_neutral_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_dead_log_large_fog_red.iff			50			315	810	none	talus_guf_drolg_minor_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_large_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/objective_power_transformer.iff			50			315	810		talus_liberation_loyalist_camp_neutral_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/objective_power_transformer.iff			50			315	810		talus_sleemo_vandal_camp_neutral_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			315	810	none	talus_vynock_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			40			315	810	none	talus_vynock_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			15			350	900	none	talus_song_rasp_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_leaf_large_evil_fire_green.iff			1			350	900	none	talus_song_rasp_flock_neutral_none		object/tangible/lair/base/poi_all_lair_leaf_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/objective_power_transformer.iff			50			350	900		talus_chunker_bruiser_camp_neutral_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff			40			350	900	none	talus_song_rasp_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			350	900	none	talus_song_rasp_flock_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/objective_power_generator.iff			40			420	1080		talus_fed_dub_constable_camp_neutral_large_theater		object/tangible/lair/base/objective_power_generator.iff		npc
object/tangible/lair/npc_lair.iff	40	90	object/tangible/lair/base/objective_power_generator.iff			40			420	1080		talus_fed_dub_constable_camp_neutral_large_theater		object/tangible/lair/base/objective_power_generator.iff		npc
