object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f
object/static/structure/corellia/corl_tent_small.iff	0		6.98584	-0.199997	-17.46	-136.364						
object/static/structure/general/campfire_ash.iff	0		2.67578	0	-11.98	0						
object/static/structure/general/camp_lawn_chair_s01.iff	0		1.68604	0	-13.0698	4.01071						
object/static/item/item_container_armor.iff	0		6.11572	0	-17.9897	0						
object/static/item/item_container_weapon.iff	0		7.63574	0	-16.5	38.9611						
object/static/structure/general/camp_tent_s01.iff	0		6.34619	0	-12.9399	-71.4372						
object/static/structure/general/camp_tent_s01.iff	0		3.20605	0	-15.6597	-10.1307						
object/static/structure/corellia/corl_tent_small.iff	1		3.55615	0	-21.4297	-48.1284						
object/static/structure/corellia/corl_tent_small.iff	1		6.98584	-0.2	-17.46	-136.364						
object/static/structure/general/campfire_ash.iff	1		2.67578	0	-11.98	0						
object/static/structure/general/camp_lawn_chair_s01.iff	1		-1.69385	0	-19.23	-81.36						
object/static/item/item_container_armor.iff	1		5.16602	0	-18.8901	0						
object/static/item/item_container_armor.iff	1		4.11572	0	-20.3398	-43.5447						
object/static/item/item_container_weapon.iff	1		6.68604	0	-17.4097	38.9611						
object/static/item/item_container_weapon.iff	1		5.76611	0	-16.6699	38.9611
object/static/item/item_container_weapon.iff	1		6.51611	0.7	-17.04	-61.8794
object/static/structure/general/camp_tent_s01.iff	1		6.34619	0	-12.9399	-71.4372
object/static/structure/general/camp_tent_s01.iff	1		3.20605	0	-15.6597	-10.1307
object/static/structure/general/camp_tent_s01.iff	1		0.655762	0	-18.71	-63.9887
object/static/structure/general/camp_tent_s01.iff	1		-0.854004	0	-11.5498	100.06
object/static/structure/general/camp_tent_s01.iff	1		1.85596	0	-8.39014	161.366
object/static/structure/general/camp_tent_s01.iff	1		-3.21436	0	-15.1196	92.6113
object/static/structure/general/banner_rebel_style_01.iff	2		3.34619	0	-18.3599	-47.8647
object/static/item/item_container_armor.iff	2		5.16602	0	-18.8901	0
object/static/item/item_container_armor.iff	2		4.11572	0	-20.3398	-43.5447
object/static/item/item_container_weapon.iff	2		6.68604	0	-17.4097	38.9611
object/static/item/item_container_weapon.iff	2		5.76611	0	-16.6699	38.9611
object/static/item/item_container_weapon.iff	2		6.51611	0.7	-17.04	-61.8794
object/static/structure/general/camp_tent_s01.iff	2		6.34619	0	-12.9399	-71.4372
object/static/structure/general/camp_tent_s01.iff	2		3.20605	0	-15.6597	-10.1307
object/static/structure/general/camp_tent_s01.iff	2		0.655762	0	-18.71	-63.9887
object/static/item/eqp_camping_pavilion_s1.iff	2		2.77588	0	-15.9097	135
object/static/structure/military/bunker_crate_style_01.iff	3		0.353516	4.5	-9.47168	-138.438
object/static/structure/military/bunker_crate_style_01.iff	3		3.71777	4.5	-19.8223	-138.438
object/static/structure/general/allum_mine_device_s01.iff	3		-2.79639	4.5	-12.6831	131.253
object/static/item/item_container_armor.iff	3		-8.78516	0	-13.5596	-43.5447
object/static/structure/military/bunker_crate_style_01.iff	3		1.37598	4.5	-22.6172	-138.438
object/static/structure/military/bunker_crate_style_01.iff	3		-5.62207	4.5	-16.2773	-138.438
object/static/structure/military/bunker_crate_style_01.iff	3		3.16064	4.55467	-11.9434	-138.438
object/static/item/item_container_armor.iff	3		-7.48486	0	-12.0596	0
object/static/structure/military/bunker_crate_style_01.iff	3		-1.69385	4.5	-19.9868	-138.438
object/static/structure/general/streetlamp_small_red_style_01.iff	3		-4.65576	3.4	-8.11768	41.8259
object/static/item/item_container_weapon.iff	3		-2.98486	0.699997	-6.55957	-61.8794
object/static/item/item_container_weapon.iff	3		-2.78516	0	-6.99951	38.9611
object/static/item/item_container_weapon.iff	3		-3.68506	0	-6.24951	38.9611
object/static/structure/general/banner_rebel_style_01.iff	3		-1.38086	0	-5.00439	-47.8647
object/building/military/military_base_shed_rebel_style_01.iff	3		0.600586	0	-15.918	-48.4377	
restuss_rebel_lt_ingri	0	literal	4833	80	5815	-64	
restuss_rebel_lt_ingri	1	literal	4826	80	5806	-72	
restuss_rebel_lt_ingri	2	literal	4829	80	5814	-44	
restuss_rebel_lt_ingri	3		3.8	0	-3.9	-89	room2
restuss_rebel_load_lifter_carbines	"0,1,2,3"	literal	4818	80	5821	127	
restuss_rebel_load_lifter_launchers	"0,1,2,3"	literal	4817	80	5819	127	
