object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		18.6133	-1	31.46	45						
object/static/structure/general/debris_deathstar_small_tube.iff	0		5.14307	-0.6045	1.58984	177.399						
object/static/structure/general/debris_deathstar_small_tube.iff	0		5.17334	0.8473	1.57959	177.399						
object/static/structure/general/debris_deathstar_small_tube.iff	0		5.60303	1.3324	-7.4502	177.399						
object/static/structure/general/debris_deathstar_small_tube.iff	0		5.56299	-0.1194	-7.44043	177.399						
object/static/structure/general/debris_deathstar_small_tube.iff	0		5.58301	1.0982	-15.5503	177.399						
object/static/structure/general/debris_deathstar_small_tube.iff	0		5.54346	-0.3535	-15.54	177.399						
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		5.14307	-0.1198	3.36963	90						
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-13.6968	0.5995	14.5498	-90						
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-5.65674	-1.0486	3.63965	-90						
object/static/structure/general/debris_deathstar_small_tube.iff	0		6.00342	1.5833	-24.5801	177.399						
object/static/structure/general/debris_deathstar_small_tube.iff	0		5.97314	0.1316	-24.5703	177.399						
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		5.19336	-0.0336	-29.6201	90						
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		16.4531	-0.4632	-45.6602	90						
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-5.63672	-0.7458	-29.2305	-90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-5.75684	-1.0685	-54.5703	147.869
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		4.29346	-0.3045	-57.7603	135
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-104.767	-2.3258	34.4697	0
object/static/structure/general/debris_deathstar_small_tube.iff	0		-45.6567	1.0704	-29.6401	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-45.6167	-0.3813	-29.6504	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-56.417	2.507	-29.2603	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-56.3867	1.0553	-29.2603	-1.14591
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-56.4468	-0.3619	-29.3901	-90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-56.9468	-1.226	-1.71045	-90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-45.6567	-0.5818	-29.6704	90
object/static/structure/general/debris_deathstar_small_tube.iff	0		-95.5767	-0.6899	33.9897	86.8715
object/static/structure/general/debris_deathstar_small_tube.iff	0		-95.5869	-2.1416	33.96	86.8715
object/static/structure/general/debris_deathstar_small_tube.iff	0		-102.077	0.912	-6.37012	2.07382
object/static/structure/general/debris_deathstar_small_tube.iff	0		-102.047	-0.5397	-6.38037	2.07382
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-112.657	-0.411	3.02979	-90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-101.787	0	2.72949	90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-87.2969	-2.6463	17.2197	90
object/static/structure/general/debris_deathstar_small_tube.iff	0		-43.2368	0.5353	60.4097	86.8715
object/static/structure/general/debris_deathstar_small_tube.iff	0		-43.2466	-0.9164	60.3799	86.8715
object/static/structure/general/debris_deathstar_small_tube.iff	0		-58.4966	0.716	60.7397	-88.4535
object/static/structure/general/debris_deathstar_small_tube.iff	0		-58.4868	-0.7357	60.7798	-88.4535
object/static/structure/general/debris_deathstar_small_tube.iff	0		-67.937	0.481	52.21	4.93861
object/static/structure/general/debris_deathstar_small_tube.iff	0		-67.9067	-0.9707	52.1895	4.93861
object/static/structure/general/debris_deathstar_small_tube.iff	0		-46.0669	0.8894	-1.80029	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-46.0366	-0.5623	-1.81055	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-46.2671	1.3745	7.23975	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-46.2368	-0.0772	7.22949	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-46.5068	1.3631	21.6099	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-46.4771	-0.0886	21.5996	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-46.3066	0.878	12.5698	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-46.2769	-0.5737	12.5596	-1.14591
object/static/item/item_tool_recording_rod.iff	0		-49.7368	-5	35.9697	0
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-13.7271	-2.8132	31.2896	-45
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-67.2769	-1.6665	60.9395	-45
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-34.397	-1.8528	60.9795	45
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-46.1069	-1.1435	31.71	90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-56.9668	-1.3123	31.6895	-90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-46.0566	-1.4459	-1.89014	90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-87.5171	-2.5793	34.3999	45
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-67.2671	-2.184	43.9199	-90
object/static/structure/general/debris_deathstar_small_tube.iff	0		-102.527	1.8979	-21.6602	175.107
object/static/structure/general/debris_deathstar_small_tube.iff	0		-102.557	0.4462	-21.6504	175.107
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-101.787	-0.5413	-30.3105	90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-112.597	-1.0529	-30.1001	-90
object/static/structure/military/military_column_weak_rebel_style_01.iff	0		-110.857	-0.0807	-56.9004	180
object/static/structure/general/debris_deathstar_small_tube.iff	0		-45.4268	-0.8664	-38.7002	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-45.4565	0.5853	-38.6904	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-56.2168	2.0219	-38.3003	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-56.187	0.5702	-38.3105	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-96.8169	0.2167	-54.3501	120.676
object/static/structure/general/debris_deathstar_small_tube.iff	0		-96.7969	1.6684	-54.3301	120.676
object/static/structure/general/debris_deathstar_small_tube.iff	0		-89.0068	2.1535	-58.9302	120.676
object/static/structure/general/debris_deathstar_small_tube.iff	0		-89.0366	0.7018	-58.9502	120.676
object/static/structure/general/debris_deathstar_small_tube.iff	0		-45.7866	1.7978	-53.4805	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-45.7568	0.346	-53.4902	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-45.5869	1.3127	-62.5205	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-45.5566	-0.1391	-62.5303	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-56.0366	2.7952	-48.4302	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-56.0068	1.3435	-48.4404	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-55.8369	2.3101	-57.4702	-1.14591
object/static/structure/general/debris_deathstar_small_tube.iff	0		-55.8066	0.8584	-57.4805	-1.14591
