object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f
object/static/structure/general/streetlamp_large_style_01.iff	0		4.70996	0	-20.8901	-9.16733						
object/static/worldbuilding/terminal/floor_data_terminal_03.iff	0		2.20996	0	-29.9502	-1.67324						
object/static/worldbuilding/terminal/floor_data_terminal_01.iff	0		0.959961	0	-30.0698	-1.67324						
object/static/item/item_chair_cafe_s01.iff	0		0.280273	0	-26.4302	65.8902						
object/static/item/item_chair_cafe_s01.iff	0		3.66992	0	-26.23	-62.062						
object/static/item/item_chair_cafe_s01.iff	0		1.75977	0	-27.8999	-37.4248						
object/static/item/item_chair_cafe_s01.iff	0		1.41016	0	-24.3599	63.5983						
object/static/worldbuilding/furniture/cheap_end_table.iff	0		3.16992	0	-21.98	0						
object/static/item/item_chair_cafe_s01.iff	0		3.3999	0	-22.8799	-22.9183						
object/static/item/item_camera.iff	0		3.08008	0	-22.04	0						
object/static/structure/corellia/corl_tent_med.iff	0		1.71973	0	-26.0801	0						
object/static/structure/general/banner_rebel_style_01.iff	0		-1.18018	0	-21.2402	179.118						
object/static/worldbuilding/terminal/floor_console_tableglobe_02.iff	0		1.7002	0	-26.29	0						
object/static/structure/general/streetlamp_large_style_01.iff	1		-1.3999	0	-17.8501	-6.8755						
object/static/worldbuilding/terminal/floor_data_terminal_03.iff	1		4.71973	0	-29.6802	-1.67324
object/static/worldbuilding/terminal/floor_data_terminal_01.iff	1		3.46973	0	-29.7998	-1.67324
object/static/structure/corellia/corl_tent_large.iff	1		1.5498	0.27	-24.6401	0
object/static/item/item_chair_cafe_s01.iff	1		2.79004	0	-26.1602	65.8902
object/static/item/item_chair_cafe_s01.iff	1		6.18018	0	-25.96	-62.062
object/static/item/item_chair_cafe_s01.iff	1		4.27002	0	-27.6299	-37.4248
object/static/item/item_chair_cafe_s01.iff	1		3.91992	0	-24.0898	63.5983
object/static/worldbuilding/furniture/cheap_end_table.iff	1		0.540039	0	-21.2402	0
object/static/worldbuilding/furniture/cheap_end_table.iff	1		-0.469727	0	-21.5498	180
object/static/worldbuilding/furniture/cheap_end_table.iff	1		-1.93018	0	-23.8398	180
object/static/worldbuilding/furniture/cheap_end_table.iff	1		-0.930176	0	-23.52	0
object/static/item/item_chair_cafe_s01.iff	1		0.759766	0	-22.1401	-22.9183
object/static/item/item_camera.iff	1		0.439941	0.4	-21.29	0
object/static/structure/general/banner_rebel_style_01.iff	1		-3.08008	0	-18.6201	179.118
object/static/structure/general/allum_mine_bucket_s01.iff	1		0.0800781	0	-26.79	-159.946
object/static/structure/general/allum_mine_bucket_s01.iff	1		-2.03027	0	-25.9399	177.135
object/static/worldbuilding/terminal/floor_console_tableglobe_02.iff	1		4.20996	0	-26.02	0
object/static/structure/general/streetlamp_large_style_01.iff	2		-1.3999	0	-17.8501	-6.8755
object/static/worldbuilding/terminal/floor_data_terminal_03.iff	2		-3.35986	0	-25.8799	90
object/static/worldbuilding/terminal/floor_data_terminal_01.iff	2		-3.43018	0	-24.6201	90
object/static/worldbuilding/furniture/starship_pilot_chair.iff	2		3.3501	0	-24.3301	131.963
object/static/structure/general/banner_rebel_style_01.iff	2		7.66992	0	-20.2998	179.118
object/static/structure/general/banner_rebel_style_01.iff	2		-3.22998	0	-20.46	179.118
object/static/worldbuilding/terminal/floor_terminal_bank_off_01.iff	2		2.16016	0	-28.8101	0
object/static/worldbuilding/terminal/floor_terminal_bank_off_02.iff	2		0.280273	0	-28.8599	0
object/static/worldbuilding/terminal/floor_terminal_bank_on_02.iff	2		4.04004	0	-28.9902	0
object/static/worldbuilding/terminal/floor_console_command_01.iff	2		4.50977	0	-24.71	109.044
object/static/item/eqp_camping_pavilion_s1.iff	2		2.2002	0	-25.0098	0
object/static/structure/general/streetlamp_small_style_02.iff	3		-48.8999	0	11.4102	9.74028
object/static/structure/general/streetlamp_large_style_01.iff	3		-0.0898438	0	-13.48	0
object/static/structure/general/streetlamp_small_style_01.iff	3		-1.68994	5.2	-14.25	180
object/static/structure/general/streetlamp_small_style_01.iff	3		4.71973	5.19	-14.25	180
object/static/structure/general/banner_rebel_style_01.iff	3		4.79004	0	-13.4102	179.118	
object/static/structure/general/banner_rebel_style_01.iff	3		-1.60986	0	-13.3999	179.118	
object/building/military/military_rebel_detachment_hq.iff	3		1.64014	0	-25.7998	0	
object/static/structure/general/decontamination_chamber.iff	3		-1.64014	4.98	-19.9199	-90	
object/static/structure/general/decontamination_chamber.iff	3		4.68994	4.99	-19.9199	-90	
object/static/structure/general/decontamination_chamber.iff	3		-1.46973	4.83	-26.1699	90	
object/static/structure/general/decontamination_chamber.iff	3		4.85986	4.82	-26.1602	90	
restuss_rebel_lt_olvog	0	literal	4777	80	5781	0	
restuss_rebel_lt_olvog	1	literal	4780	80	5780	0	
restuss_rebel_lt_olvog	2	literal	4777	80	5777	0	
restuss_rebel_lt_olvog	3		3.9	0	-4.2	89	hall1
restuss_rebel_captain_voldez	3		2.4	-6.8	-7.3	2	room1
restuss_rebel_captain_redding	3		-5.7	-13.8	11	90	hallway
restuss_rebel_captain_klork	3		15.5	-13.8	-14.8	1	core
restuss_rebel_reward_officer	0	literal	4773	80	5781	33	
restuss_rebel_reward_officer	1	literal	4773	80	5781	0	
restuss_rebel_reward_officer	2	literal	4773	80	5779	86	
restuss_rebel_reward_officer	3		4.8	0	-1.9	-23	hall1
