TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/tato_cave_rock_large.iff	2.31213	0.465283	-0.865234	0
object/static/structure/general/prp_junk_s8.iff	-1.97278	0.045867	2.54077	-6.510920497
object/static/structure/general/prp_junk_s7.iff	0.39917	0.888717	1.7063	0.286474314
object/static/structure/general/skeleton_human_body.iff	-1.53845	-0.343826	-1.31738	0
object/static/structure/general/tato_cave_rock_med.iff	1.0957	-0.353385	-0.91748	47.555497
object/static/structure/general/tato_cave_rock_med.iff	1.3197	-0.339272	-1.67969	0
object/static/structure/general/tato_cave_rock_large.iff	2.04834	-0.399029	1.33203	0
object/static/structure/general/tato_cave_rock_large.iff	-3.66431	0.0356483	-0.799072	0

