strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType
s	i	i	i	i	i	i	s	s	s
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			tatooine_tatooine_mynock_lair_neutral_small	
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			tatooine_tatooine_mynock_swarm_neutral_none	
object/tangible/lair/npc_lair.iff	-1	20	500	35	20			tatooine_rockmite_click_neutral_small	
object/tangible/lair/npc_lair.iff	-1	20	500	35	20			tatooine_rockmite_swarm_neutral_none	
object/tangible/lair/npc_lair.iff	-1	20	500	20	20			tatooine_mound_mite_click_neutral_small	
object/tangible/lair/npc_lair.iff	-1	20	500	20	20			tatooine_mound_mite_swarm_neutral_none	
object/tangible/lair/npc_lair.iff	-1	32	500	25	20			tatooine_scyk_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	32	500	25	20			tatooine_scyk_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	30	20			tatooine_zucca_boar_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	40	500	30	20			tatooine_zucca_boar_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	30	20			tatooine_mountain_worrt_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	50	500	30	15			tatooine_mountain_worrt_lair_neutral_large	
object/tangible/lair/npc_lair.iff	-1	50	500	30	15			tatooine_rock_beetle_click_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	50	500	30	15			tatooine_rock_beetle_swarm_neutral_none	
object/tangible/lair/npc_lair.iff	-1	25	500	30	15			tatooine_greater_womprat_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	25	500	30	15			tatooine_greater_womprat_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	35	500	30	15			tatooine_bocatt_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	35	500	30	15			tatooine_bocatt_pack_neutral_medium
object/tangible/lair/npc_lair.iff	-1	35	500	30	15			tatooine_bocatt_lesser_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	35	500	30	15			tatooine_bocatt_lesser_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	25	500	30	15			tatooine_alkhara_bandit_outpost_neutral_large_theater
object/tangible/lair/npc_lair.iff	-1	25	500	30	15			tatooine_alkhara_bandit_patrol_neutral_none
object/tangible/lair/npc_lair.iff	-1	25	500	30	15			tatooine_cu_pa_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	25	500	30	15			tatooine_cu_pa_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	50	500	25	20			tatooine_mountain_squill_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	50	500	25	20			tatooine_mountain_squill_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	50	500	30	25			tatooine_mountain_dewback_lair_neutral_large
object/tangible/lair/npc_lair.iff	-1	50	500	35	25			tatooine_mountain_dewback_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	50	500	35	25			tatooine_jabba_enforcer_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	35	25			tatooine_spice_fiend_neutral_small_theater
object/tangible/lair/npc_lair.iff	-1	50	500	35	25			tatooine_valarian_enforcer_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	35	25			tatooine_tusken_raider_patrol_neutral_none
object/tangible/lair/npc_lair.iff	-1	50	500	35	25			tatooine_tusken_raider_warband_neutral_none
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_outpost_imperial_large_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_outpost_imperial_small_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_rebel_patrol_camp_rebel_small_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_sergeant_camp_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_staff_sergeant_camp_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_sgt_major_camp_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_1st_lieutenant_camp_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_command_security_camp_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_scout_trooper_camp_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_imperial_stormtrooper_camp_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_rebel_network_leader_camp_rebel_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_rebel_sgt_major_camp_rebel_medium_theater
object/tangible/lair/npc_lair.iff	-1	50	500	1	25			global_rebel_spaceforce_trooper_camp_rebel_medium_theater
object/tangible/lair/npc_lair.iff	-1	25	500	20	10			tatooine_kreetle_over_death_neutral_medium_boss_01
object/tangible/lair/npc_lair.iff	-1	25	500	20	10			tatooine_kreetle_over_swarming_neutral_medium_boss_02
object/tangible/lair/npc_lair.iff	-1	50	500	5	10			tatooine_squill_malignant_neutral_none
object/tangible/lair/npc_lair.iff	-1	25	500	15	10			tatooine_quest_hero_of_tatooine_farmer_neutral_none
