strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_desert_demon_outpost_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_desert_demon_patrol_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_desert_demon_outpost_neutral_large					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_cannibal_dewback_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_cannibal_dewback_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			jabba_camp					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			bantha					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			bantha_herd					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_bull_bantha_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_bull_bantha_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_feral_bantha_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_feral_bantha_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_matriarch_bantha_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_matriarch_bantha_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_valarian_assasin_neutral_large_theater				
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_imperial_outpost_imperial_small_theater				
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_rebel_patrol_camp_rebel_small_theater				
object/tangible/lair/npc_lair.iff	-1	15	20	20	25			tatooine_imp_sandtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	15	20	20	25			global_imp_scouttrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	15	20	20	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	20	25	20	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	20	25	20	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	15	20	20	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	15	20	20	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	15	20	20	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	20	25	20	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	20	25	10	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	20	25	10	25			global_reb_trooper_tier3		2	90	1
