strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_greater_womprat_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_greater_womprat_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_mutant_womprat_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_mutant_womprat_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_giant_worrt_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_giant_worrt_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_feral_bantha_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_feral_bantha_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_bull_bantha_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_bull_bantha_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	15	20	15	26			tatooine_swarming_lesser_dewback_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_pirate_leader_camp_neutral_medium_theater					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_pirate_camp_neutral_small_theater					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			valarian_camp					
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_valarian_swooper_neutral_small_theater				
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_valarian_enforcer_neutral_medium_theater				
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			valarian_swooper_camp				
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			tatooine_imp_sandtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_imp_scouttrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	15	20	15	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	20	25	8	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	20	25	8	25			global_reb_trooper_tier3		2	90	1
