strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType
s	i	i	i	i	i	i	s	s	s
object/tangible/lair/npc_lair.iff	-1	4	500	25	15			tatooine_moisture_thief_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	8	500	25	15			tatooine_valarian_swooper_neutral_small_theater	
object/tangible/lair/npc_lair.iff	-1	18	500	15	15			tatooine_jawa_troop_neutral_none	
object/tangible/lair/npc_lair.iff	-1	24	500	25	15			tatooine_jabba_swooper_camp_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	24	500	15	20			tatooine_jawa_outpost_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	20	500	15	20			tatooine_mound_mite_click_neutral_small	
object/tangible/lair/npc_lair.iff	-1	20	500	15	20			tatooine_mound_mite_swarm_neutral_none	
object/tangible/lair/npc_lair.iff	-1	28	500	15	20			tatooine_sevorrt_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	28	500	15	20			tatooine_sevorrt_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	32	500	15	20			tatooine_scyk_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	32	500	15	20			tatooine_scyk_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	36	500	15	20			tatooine_greater_womprat_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	36	500	15	20			tatooine_greater_womprat_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	40	500	20	15			tatooine_jawa_warband_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	20	25			tatooine_zucca_boar_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	40	500	20	10			tatooine_zucca_boar_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	50	500	12	10			tatooine_mountain_worrt_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	50	500	15	20			tatooine_mountain_worrt_lair_neutral_large
object/tangible/lair/npc_lair.iff	-1	52	500	15	10			tatooine_alkhara_bandit_patrol_neutral_none
object/tangible/lair/npc_lair.iff	-1	55	500	20	20			tatooine_rock_beetle_click_neutral_medium
object/tangible/lair/npc_lair.iff	-1	55	500	20	10			tatooine_rock_beetle_swarm_neutral_none
object/tangible/lair/npc_lair.iff	-1	55	500	20	10			tatooine_mountain_squill_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	55	500	20	20			tatooine_mountain_squill_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	55	500	20	20			tatooine_mountain_dewback_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	55	500	20	30			tatooine_mountain_dewback_lair_neutral_large
