strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			alkahara_bandit_camp					
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			tatooine_desert_razorback_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			tatooine_desert_razorback_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			tatooine_dragonet_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			tatooine_dragonet_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			tatooine_giant_sand_beetle_click_neutral_large					
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			tatooine_giant_sand_beetle_swarm_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			tatooine_imp_sandtrooper_tier1		1	50	1	
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			global_imp_scouttrooper_tier1		1	50	1	
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			global_imp_assaulttrooper_tier2		1	75	1	
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			global_imp_inquisitor_tier2		1	75	1	
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			global_imp_novatrooper_tier3		1	90	1	
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			global_reb_soldier_tier1		2	50	1	
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			global_reb_commando_tier1		2	50	1	
object/tangible/lair/npc_lair.iff	-1	20	25	15	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	25	30	15	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	25	30	8	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	25	30	8	25			global_reb_trooper_tier3		2	90	1
