strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
s	f	f	f	f	f	f	f	f	f	s	s
object/static/structure/general/streetlamp_small_red_style_02.iff	           0	           1	           0	    0.548024	           0	    0.836463	     1079.27	     8.15588	     1028.18	$|	
object/tangible/furniture/city/e3_demo_streetlamp_med_red_01.iff	           0	           1	           0	   -0.999476	           0	  -0.0323826	     1072.24	     8.98316	     1003.54	$|	
object/static/structure/general/all_sign_shop_s03.iff	          -0	           1	           0	   -0.342898	          -0	    0.939373	     990.305	     16.0407	     1102.56	$|	
object/static/structure/general/banner_tatooine_style_01.iff	          -0	           1	           0	          -1	          -0	 0.000796437	     987.144	     11.7829	     1080.39	$|	
object/static/structure/general/streetlamp_small_red_style_02.iff	           0	           1	           0	    0.548024	           0	    0.836463	      1079.2	     8.99763	     1045.36	$|	
object/tangible/furniture/city/e3_demo_streetlamp_large_blue_01.iff	           0	           1	           0	   -0.041581	           0	   -0.999135	     1047.92	     7.55051	     1071.92	$|	
object/tangible/furniture/city/e3_demo_streetlamp_large_blue_01.iff	           0	           1	           0	  -0.0615536	           0	   -0.998104	     1022.63	     7.52706	     1073.43	$|	
object/tangible/furniture/city/e3_demo_streetlamp_med_red_01.iff	           0	           1	           0	           1	           0	 0.000793278	     1065.59	      9.0719	     1003.22	$|	
object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	           0	           1	           0	    0.998152	           0	   0.0607594	     1089.41	     8.20207	      1044.2	$|	
object/tangible/furniture/city/e3_demo_streetlamp_med_blue_02.iff	           0	           1	           0	    0.998153	           0	   0.0607584	     991.562	     8.31534	     1061.39	$|	script.systems.city.city_furniture
object/static/structure/general/banner_tatooine_style_01.iff	           0	           1	           0	   0.0699428	           0	    0.997551	     1042.71	     8.06944	     1068.33	$|	
object/static/structure/general/banner_tatooine_style_01.iff	           0	           1	           0	   0.0699428	           0	    0.997551	     1027.23	     8.09352	     1069.24	$|	
object/tangible/furniture/city/e3_demo_fountain_heroic.iff	           0	           1	           0	     0.99879	           0	  -0.0491837	      1034.5	     5.85003	     1056.49	$|	
object/tangible/furniture/city/e3_demo_streetlamp_med_blue_02.iff	           0	           1	           0	           0	           0	           1	     1023.76	     8.25182	     1002.37	$|	script.systems.city.city_furniture
object/tangible/furniture/city/e3_demo_streetlamp_med_blue_02.iff	           0	           1	           0	           0	           0	           1	     1045.85	     8.79133	     1002.93	$|	
object/tangible/furniture/city/e3_demo_streetlamp_med_blue_02.iff	           0	           1	           0	    0.990327	           0	   -0.138754	      990.83	     6.77717	      1040.2	$|	
object/static/structure/tatooine/wall_ruined_tatooine_large_style_01.iff	           0	           1	           0	   0.0499792	           0	     0.99875	     1089.65	     7.68294	     1029.23	$|	
object/building/player/city/garden_tatooine_sml_01.iff	           0	           1	           0	           0	           0	           1	        1034	     6.35496	     1024.44	$|	
object/static/tatooine/rock_spire_lumpy_tatooine_style_1.iff	          -0	           1	           0	   -0.342898	          -0	    0.939373	     1139.57	    -3.60643	     1213.81	$|	
object/static/tatooine/rock_spire_lumpy_tatooine.iff	           0	           1	           0	           0	           0	           1	     1146.78	     6.08029	      1188.9	$|	
object/building/player/player_house_tatooine_large_style_01.iff	           0	           1	           0	    0.999232	           0	  -0.0391935	     977.872	     8.61379	     1008.79	portalProperty.crc|0|1252080913|$|	
object/building/player/player_garage_tatooine_style_01.iff	           0	           1	           0	           0	           0	           1	     1068.96	     9.99422	     992.304	$|	script.planet_map.map_loc_both,script.systems.vehicle_system.vehicle_garage
object/building/player/city/shuttleport_tatooine.iff	           0	           1	           0	           0	           0	           1	     1034.48	     10.0348	     985.928	travel.air_time|0|600|travel.base_object|7|565170:565171:565176:|travel.ground_time|0|300|travel.is_shuttleport|0|1|travel.shuttle_available|0|0|travel.shuttle_timestamp|0|747327|travel.version|0|3|$|	
object/static/structure/general/skeleton_ancient_s01.iff	   -0.103379	    0.994394	  -0.0222215	   0.0636927	   0.0289137	    0.997551	     1085.79	     7.61818	     1034.55	$|	
object/building/player/city/theater_tatooine.iff	           0	           1	           0	    0.999574	           0	  -0.0291995	     979.903	     9.80725	     1051.65	portalProperty.crc|0|-1743023169|$|	
object/building/player/player_house_tatooine_medium_style_01.iff	           0	           1	           0	    0.999923	           0	  -0.0123886	     974.584	     15.5854	     1091.72	portalProperty.crc|0|1913697979|$|	
object/building/player/city/e3_demo_cityhall_tatooine.iff	 2.93681e-12	           1	 6.65984e-11	  -0.0569993	 6.66576e-11	   -0.998374	      1036.4	     6.13007	     1093.23	portalProperty.crc|0|2071291867|$|	
