strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
s	f	f	f	f	f	f	f	f	f	s	s
object/tangible/beta/beta_terminal_resource.iff	           0	           1	           0	           0	           0	           1	    -236.717	     217.328	    -140.341	$|	script.beta.terminal_resource
object/tangible/crafting/station/space_station.iff	           0	           1	           0	           0	           0	           1	    -233.398	     229.525	    -142.119	crafting.private|0|0|crafting.station|0|1|crafting.type|0|131072|$|	script.systems.crafting.base_station
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	           0	           1	           0	           0	           0	           1	    -234.443	     220.598	    -146.656	occupied.limit|0|1|$|	
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	           0	           1	           0	           0	           0	           1	    -232.885	     222.251	    -149.315	occupied.limit|0|1|$|	
object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	           0	           1	           0	           0	           0	           1	    -238.971	     220.157	    -146.632	occupied.limit|0|1|$|	
object/tangible/beta/beta_terminal_resource.iff	           0	           1	           0	           0	           0	           1	    -241.955	     222.348	    -150.182	$|	script.beta.terminal_resource
object/static/structure/general/distant_ship_controller_general.iff	           0	           1	           0	           0	           0	           1	    -12.2272	      205.29	     27.9167	$|	
object/static/structure/tatooine/tato_imprv_flagpole_s01.iff	           0	           1	           0	     0.95209	           0	    0.305816	     35.8744	     203.183	    -5.58333	$|	
object/mobile/dressed_rebel_specforce_general_sullustan_male_01.iff	           0	           1	           0	   -0.545613	           0	   -0.838037	     34.7249	     202.956	    -4.84515	$|	script.conversation.tatooine_rebel_tier3,script.systems.combat.credit_for_kills
object/mobile/dressed_hutt_medic1_zabrak_female_01.iff	           0	           1	           0	   -0.979006	           0	   -0.203829	     35.3066	     203.244	    -5.82802	$|	script.conversation.tatooine_privateer_tier3,script.systems.combat.credit_for_kills
object/mobile/dressed_imperial_officer_m_4.iff	           0	           1	           0	    -0.87476	           0	   -0.484556	     35.3933	     203.381	    -6.54197	$|	script.conversation.tatooine_imperial_tier3,script.systems.combat.credit_for_kills
object/static/structure/corellia/corl_imprv_flagpole_s01.iff	           0	           1	           0	     0.29552	           0	    0.955337	     36.3558	     203.703	    -10.7886	$|	
object/mobile/dressed_imperial_officer_m_5.iff	           0	           1	           0	   -0.945477	           0	     0.32569	     35.1709	     203.697	    -11.9724	$|	script.conversation.corellia_imperial_tier3,script.systems.combat.credit_for_kills
