strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
s	f	f	f	f	f	f	f	f	f	p	s
object/static/space/ship/cargo_freighter.iff	0.000000	1.000000	0.000000	-0.515502	0.000000	-0.856889	-732.82	3809.82	-740.83	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.203586	-0.361321	-0.909945	0.778381	0.504017	-0.374286	70.27	3633.48	-2133.28	nav_name|4|tatooine_imperial_tier4_recoveryduty_5|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.000032	1.000000	0.000811	-0.030963	-0.000812	0.999520	7000.18	-1500.00	6994.26	nav_name|4|corellia_imperial_tier3_leg_1_assassinate_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.023881	0.201352	0.979228	-0.851140	-0.517891	0.085733	5008.62	-1982.90	5994.41	nav_name|4|tatooine_imperial_tier4_recovery2_7|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.330577	-0.488825	0.807322	0.566404	0.786996	0.244591	4280.62	295.36	-2817.91	nav_name|4|corellia_privateer_tier3_supply_escort_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.482902	-0.564119	0.669759	0.630712	0.754646	0.180868	3798.62	-361.88	-3018.50	nav_name|4|corellia_privateer_tier3_supply_escort_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.482113	0.602081	-0.636447	0.809633	-0.028608	0.586239	3569.51	-482.13	-2421.43	fltMaxCircleDistance|2|380|fltMaxSpawnDistance|2|80|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|90|fltMinSpawnDistance|2|40|fltMinSpawnTime|2|180|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|freighter_mission_dudes_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|mining_guard_ship_tier3:mining_guard_ship_tier3:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.482113	0.602081	-0.636447	0.809633	-0.028608	0.586239	3571.00	-480.00	-2419.00	fltMaxCircleDistance|2|380|fltMaxSpawnDistance|2|80|fltMaxSpawnTime|2|90|fltMinCircleDistance|2|90|fltMinSpawnDistance|2|40|fltMinSpawnTime|2|45|intSpawnCount|0|1|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|freighter_mission_dudes_1_inspect|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|freighterheavy_tier4_inspect:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.283320	-0.889975	0.357315	0.048842	0.385488	0.921419	4895.90	1220.13	-913.32	nav_name|4|corellia_privateer_tier3_supply_escort_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.426189	0.787419	-0.445348	-0.880429	-0.247921	0.404204	4200.00	-1200.00	-1200.00	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|50|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|100|fltMinSpawnDistance|2|25|fltMinSpawnTime|2|180|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|corellia_imperial_tier3_leg_4_destroy_xwing|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|reb_xwing_tier4:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.670096	0.509630	-0.539675	0.724437	-0.607450	0.325876	4394.24	-1173.67	-2050.44	nav_name|4|naboo_privateer_tier4_leg_1_escort_one_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.006096	-0.917666	0.397306	0.427482	0.361571	0.828569	4775.52	743.55	-1925.73	nav_name|4|corellia_privateer_tier3_supply_escort_3|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.339330	-0.863708	-0.372644	-0.331639	0.260866	-0.906623	3996.00	500.00	-1498.00	nav_name|4|tatooine_imperial_tier3_assassinate4_02|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.235933	-0.966709	0.099047	-0.771704	-0.248329	-0.585495	5978.30	1102.50	-3020.83	nav_name|4|corellia_privateer_tier3_assassin_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.853585	0.372214	0.364485	0.019304	0.676570	-0.736125	4942.85	2775.49	-2471.04	nav_name|4|corellia_privateer_tier3_delivery|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.560352	-0.207125	0.801938	0.133921	0.932829	0.334508	3723.24	3514.35	-1530.07	nav_name|4|tatooine_rebel_tier4_1_escort_duty_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.560352	-0.207125	0.801938	0.133921	0.932829	0.334508	6199.98	4606.22	-2378.52	nav_name|4|tatooine_rebel_tier4_1_escort_duty_5|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.460465	0.870863	0.171957	-0.805918	-0.491340	0.330274	-6914.06	-6495.08	214.16	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|80|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|180|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|artisan_peacekeeper_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|endor_artisan_peacekeeper_tier4:endor_artisan_peacekeeper_tier4_endor:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.265386	0.963057	-0.045738	0.949065	0.269298	0.163567	-6986.41	-6675.60	271.24	fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|300|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|180|intSpawnCount|0|3|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|4|strPatrolPoints_mangled.segment.0|5|artisan_to_trader_1_00:artisan_to_trader_1_01:artisan_to_trader_1_02:artisan_to_trader_1_03:|strSpawnerName|4|artisan_to_trader_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|9|strSpawns_mangled.segment.0|5|endor_artisan_diplomat_boss:endor_artisan_diplomat_tier4:endor_artisan_diplomat_tier4:endor_artisan_diplomat_tier4:endor_artisan_diplomat_tier4_endor:endor_artisan_diplomat_tier4_endor:endor_artisan_diplomat_tier4_endor:endor_artisan_diplomat_tier4_endor:endor_artisan_diplomat_tier4_endor:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.097232	0.859136	-0.502426	0.163235	0.511748	0.843486	-7035.26	-6614.61	495.88	fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|420|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|300|intSpawnCount|0|3|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|6|strPatrolPoints_mangled.segment.0|5|artisan_to_station_1_00:artisan_to_station_1_01:artisan_to_station_1_02:artisan_to_station_1_03:artisan_to_station_1_04:artisan_to_station_1_05:|strSpawnerName|4|artisan_to_station_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|4|strSpawns_mangled.segment.0|5|endor_artisan_freighter_tier4:endor_artisan_freighter_tier4_endor:freighterheavy_tier3_story:freighterheavy_tier3_story:|$|	script.space.content_tools.spawner
object/static/space/ship/cargo_freighter.iff	0.000000	1.000000	0.000000	0.836899	0.000000	-0.547357	-7041.77	-6706.56	204.01	$|	
object/static/space/ship/cargo_freighter.iff	0.000000	1.000000	0.000000	-0.731146	0.000000	0.682221	-7046.72	-6622.72	449.43	$|	
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-7116.68	-6582.58	304.71	$|	
object/static/space/ship/cargo_freighter.iff	0.000000	1.000000	0.000000	0.978197	0.000000	-0.207681	-7435.81	-278.79	4701.48	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.262210	0.068690	-0.962563	0.733119	0.662804	-0.152409	6425.03	-6352.02	6847.88	fltMaxCircleDistance|2|600|fltMaxSpawnDistance|2|100|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|300|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|180|intSpawnCount|0|1|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|imperial_secret_station_guard_3|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_tie_aggressor_ace:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.283266	-0.887219	-0.364146	-0.091024	-0.402856	0.910726	5773.00	-6359.00	6976.00	nav_name|4|navpoint_station_imperial_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.438567	-0.225437	-0.869964	0.379071	0.831295	-0.406514	5640.38	-7076.69	7041.51	fltMaxCircleDistance|2|600|fltMaxSpawnDistance|2|100|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|300|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|180|intSpawnCount|0|2|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|imperial_secret_station_guard_2|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_tie_mix_ace:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.874367	-0.472944	0.108658	-0.397515	-0.569642	0.719368	5612.87	-7066.56	3607.92	nav_name|4|naboo_privateer_tier4_leg_1_escort_one_5|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.454801	-0.410849	-0.790164	0.305447	0.761461	-0.571733	6109.83	-5905.61	6350.92	fltMaxCircleDistance|2|600|fltMaxSpawnDistance|2|100|fltMaxSpawnTime|2|300|fltMinCircleDistance|2|300|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|180|intSpawnCount|0|2|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|imperial_secret_station_guard_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_tie_mix_ace:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.061755	0.993522	0.095401	-0.539895	0.113644	-0.834025	5957.99	-6209.34	6618.43	fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|7200|fltMinSpawnDistance|2|20|fltMinSpawnTime|2|3600|intSpawnCount|0|1|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|24|strPatrolPoints_mangled.segment.0|5|imperial_death_squad_00:imperial_death_squad_01:imperial_death_squad_02:imperial_death_squad_03:imperial_death_squad_04:imperial_death_squad_05:imperial_death_squad_06:imperial_death_squad_07:imperial_death_squad_08:imperial_death_squad_09:|strPatrolPoints_mangled.segment.1|5|imperial_death_squad_10:imperial_death_squad_11:imperial_death_squad_12:imperial_death_squad_13:imperial_death_squad_14:imperial_death_squad_15:imperial_death_squad_16:imperial_death_squad_17:imperial_death_squad_18:imperial_death_squad_19:|strPatrolPoints_mangled.segment.2|5|imperial_death_squad_20:imperial_death_squad_21:imperial_death_squad_22:imperial_death_squad_23:|strSpawnerName|4|imperial_death_squad|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_imperial_fleet:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.470245	0.520648	0.712598	-0.694426	0.716593	-0.065314	5642.03	-5571.37	6420.47	nav_name|4|tatooine_rebel_tier4_3_a_assassin_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.470245	0.520648	0.712598	-0.694426	0.716593	-0.065314	4958.17	-4865.70	6356.15	nav_name|4|tatooine_rebel_tier4_3_a_assassin_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.255489	-0.251665	-0.933483	-0.563684	-0.745665	0.355307	4657.96	-5185.38	6658.02	nav_name|4|tatooine_rebel_tier4_3_b_assassin_1|$|	script.space.quest_logic.quest_nav_point
object/ship/spacestation_imperial.iff	-0.055760	0.991536	0.117244	0.383845	0.129691	-0.914245	5773.37	-6359.57	6976.04	convo.appearance|4|object/mobile/space_comm_imperial_officer_02.iff|fltCostPerDamagePoint|2|1|intDockable|0|1|loot.intCredits|0|8528|loot.intNumItems|0|1|loot.strLootTable|4|imperial_tier1|ship.pilotType|4|tier1|ship.shipName|4|spacestation_imperial|strCapitalShipType|4|test_capital_ship|strName|4|station_imperial_decoration|xp.intXP|0|0|$|	script.conversation.pvp_station_imperial,script.space.combat.combat_ship_capital,script.space.ai.space_ai
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.052260	-0.986343	-0.156193	-0.916570	-0.109466	0.384598	-3517.92	274.49	-2248.65	nav_name|4|naboo_rebel_tier4_1_recovery_10|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.496872	-0.061627	0.865633	-0.836653	-0.298953	0.458954	-6299.21	1699.90	-3069.83	nav_name|4|corellia_rebel_tier4_1_recovery_duty_7|$|	script.space.quest_logic.quest_nav_point
