strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
s	f	f	f	f	f	f	f	f	f	p	s
object/static/space/beacon/hyperspace_route_beacon_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-1938.54	1272.50	2606.04	$|	
object/static/space/beacon/hyperspace_route_beacon_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-1620.65	1547.90	4151.49	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.029344	0.999373	-0.019813	-0.854975	-0.035363	-0.517462	-643.57	973.42	3734.49	fltMaxSpawnDistance|2|4|fltMaxSpawnTime|2|120|fltMinSpawnDistance|2|1|fltMinSpawnTime|2|60|intSpawnCount|0|8|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|58|strPatrolPoints_mangled.segment.0|5|asteroid_patrol_00:asteroid_patrol_01:asteroid_patrol_02:asteroid_patrol_03:asteroid_patrol_04:asteroid_patrol_05:asteroid_patrol_06:asteroid_patrol_07:asteroid_patrol_08:asteroid_patrol_09:|strPatrolPoints_mangled.segment.1|5|asteroid_patrol_10:asteroid_patrol_11:asteroid_patrol_12:asteroid_patrol_13:asteroid_patrol_14:asteroid_patrol_15:asteroid_patrol_16:asteroid_patrol_17:asteroid_patrol_18:asteroid_patrol_19:|strPatrolPoints_mangled.segment.2|5|asteroid_patrol_20:asteroid_patrol_21:asteroid_patrol_22:asteroid_patrol_23:asteroid_patrol_24:asteroid_patrol_25:asteroid_patrol_26:asteroid_patrol_27:asteroid_patrol_28:asteroid_patrol_29:|strPatrolPoints_mangled.segment.3|5|asteroid_patrol_30:asteroid_patrol_31:asteroid_patrol_32:asteroid_patrol_33:asteroid_patrol_34:asteroid_patrol_35:asteroid_patrol_36:asteroid_patrol_37:asteroid_patrol_38:asteroid_patrol_39:|strPatrolPoints_mangled.segment.4|5|asteroid_patrol_40:asteroid_patrol_41:asteroid_patrol_42:asteroid_patrol_43:asteroid_patrol_44:asteroid_patrol_45:asteroid_patrol_46:asteroid_patrol_47:asteroid_patrol_48:asteroid_patrol_49:|strPatrolPoints_mangled.segment.5|5|asteroid_patrol_50:asteroid_patrol_51:asteroid_patrol_52:asteroid_patrol_53:asteroid_patrol_54:asteroid_patrol_55:asteroid_patrol_56:asteroid_patrol_57:|strSpawnerName|4|asteroid_patrol|strSpawnerType|4|generic|strSpawns_mangled.count|0|3|strSpawns_mangled.segment.0|5|nova_orion_rank_01_pirate:nova_orion_rank_03_pirate:nova_orion_rank_04_pirate:|$|	script.space.content_tools.spawner
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	550.55	382.58	4659.81	$|	
object/static/space/spacestation/tradefed_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3148.29	-2282.78	-4178.84	$|	
object/static/space/spacestation/tradefed_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3701.04	-2802.09	3378.28	$|	
object/static/space/beacon/hyperspace_route_beacon_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3027.92	1086.46	-1587.21	$|	
object/static/space/spacestation/pirate_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3250.83	3347.27	-1065.22	$|	
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1879.21	2386.30	-3129.49	$|	
