strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
s	f	f	f	f	f	f	f	f	f	p	s
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.131695	0.981727	0.137366	-0.984751	-0.113674	-0.131695	-5768.00	-1000.00	3224.00	nav_name|4|stn_yavin_recovery_rte_01|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.814405	0.557621	-0.160633	0.570397	-0.820144	0.044851	4333.75	-2700.34	3283.96	nav_name|4|trade_escort_6|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.982085	-0.115584	0.148824	0.146618	-0.027408	-0.988813	6562.15	-6987.84	6527.70	fltMaxSpawnDistance|2|50|fltMaxSpawnTime|2|120|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|15|strPatrolPoints_mangled.segment.0|5|binyare_fighter_eight_spawner_00:binyare_fighter_eight_spawner_01:binyare_fighter_eight_spawner_02:binyare_fighter_eight_spawner_03:binyare_fighter_eight_spawner_04:binyare_fighter_eight_spawner_05:binyare_fighter_eight_spawner_06:binyare_fighter_eight_spawner_07:binyare_fighter_eight_spawner_08:binyare_fighter_eight_spawner_09:|strPatrolPoints_mangled.segment.1|5|binyare_fighter_eight_spawner_10:binyare_fighter_eight_spawner_11:binyare_fighter_eight_spawner_12:binyare_fighter_eight_spawner_13:binyare_fighter_eight_spawner_14:|strSpawnerName|4|binyare_fighter_eight_spawner|strSpawnerType|4|generic|strSpawns_mangled.count|0|4|strSpawns_mangled.segment.0|5|binyare_raider_average:binyare_raider_average:binyare_raider_average:binyare_raider_average:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.244163	0.956615	-0.158970	0.801673	-0.291354	-0.521951	-685.03	4105.83	3238.92	nav_name|4|corellia_imperial_tier3_leg_1_patrol_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.144580	0.987700	0.059542	0.698814	-0.144524	0.700551	-544.66	4956.32	4451.91	fltMaxSpawnDistance|2|40|fltMaxSpawnTime|2|120|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|12|strPatrolPoints_mangled.segment.0|5|binyare_spacestation_spawner_00:binyare_spacestation_spawner_01:binyare_spacestation_spawner_02:binyare_spacestation_spawner_03:binyare_spacestation_spawner_04:binyare_spacestation_spawner_05:binyare_spacestation_spawner_06:binyare_spacestation_spawner_07:binyare_spacestation_spawner_08:binyare_spacestation_spawner_09:|strPatrolPoints_mangled.segment.1|5|binyare_spacestation_spawner_10:binyare_spacestation_spawner_11:|strSpawnerName|4|binyare_spacestation_spawner|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|binyare_raider_average:binyare_raider_rookie:|$|	script.space.content_tools.spawner
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-512.00	4952.00	4440.00	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.778701	-0.586958	-0.221597	-0.580272	-0.808093	0.101348	5229.34	-3991.26	4253.36	nav_name|4|trade_escort_7|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.136322	-0.985754	-0.098514	-0.950313	-0.158213	0.268092	6053.84	-5934.04	5872.54	nav_name|4|trade_escort_9|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.257021	-0.958302	-0.124890	-0.942971	-0.276972	0.184639	5705.94	-5049.71	5164.38	nav_name|4|trade_escort_8|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.131695	0.981727	0.137366	-0.984751	-0.113674	-0.131695	5498.00	-6246.00	2474.00	nav_name|4|corellia_station_mission2_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.169306	0.546836	-0.819943	0.020868	-0.829777	-0.557704	6031.13	-4540.71	-1962.75	nav_name|4|rebel_patrol_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.183500	0.463862	-0.866695	-0.721116	-0.662710	-0.202010	6439.36	-5021.71	-2217.35	nav_name|4|rebel_patrol_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.808055	0.181729	-0.560376	0.138371	0.866069	0.480393	5196.00	-4512.00	-2624.00	fltMaxCircleDistance|2|300|fltMaxSpawnDistance|2|60|fltMaxSpawnTime|2|120|fltMinCircleDistance|2|100|fltMinSpawnDistance|2|30|fltMinSpawnTime|2|60|intSpawnCount|0|2|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|talus_guard_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|trade_fed_fighter:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.606024	-0.699627	0.378492	0.792538	0.490424	-0.362447	7034.37	-4780.28	-487.70	fltMaxSpawnDistance|2|50|fltMaxSpawnTime|2|120|fltMinSpawnDistance|2|10|fltMinSpawnTime|2|60|intSpawnCount|0|3|strDefaultBehavior|4|patrol|strPatrolPoints_mangled.count|0|6|strPatrolPoints_mangled.segment.0|5|hutt_fighterleader_spawner_00:hutt_fighterleader_spawner_01:hutt_fighterleader_spawner_02:hutt_fighterleader_spawner_03:hutt_fighterleader_spawner_04:hutt_fighterleader_spawner_05:|strSpawnerName|4|hutt_fighterleader_spawner|strSpawnerType|4|generic|strSpawns_mangled.count|0|10|strSpawns_mangled.segment.0|5|hutt_mesot_tier3:hutt_pirate_s01_tier1:hutt_pirate_s01_tier1:hutt_pirate_s01_tier1:hutt_pirate_s01_tier1:hutt_pirate_s01_tier1:hutt_pirate_s01_tier1:hutt_pirate_s01_tier1:hutt_pirate_s01_tier1:hutt_pirate_s01_tier1:|$|	script.space.content_tools.spawner
