strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
s	f	f	f	f	f	f	f	f	f	p	s
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.026359	0.995334	0.092824	0.219952	-0.096355	0.970740	-811.79	1062.78	2153.63	nav_name|4|npe_easy_main_patrol_8|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.188389	0.928850	-0.318977	0.492129	-0.370356	-0.787810	-1087.44	1522.02	3085.06	nav_name|4|npe_med_main_escort_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.231981	0.924951	-0.301082	-0.554199	0.380054	0.740556	-1149.94	1619.92	3411.48	fltMaxCircleDistance|2|100|fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|50|fltMinCircleDistance|2|50|fltMinSpawnDistance|2|5|fltMinSpawnTime|2|30|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|npe_evn_cardas_point_3|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|npe_cardas_fighter_tier1:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.233724	0.925325	-0.298577	0.566176	-0.379171	-0.731898	-1275.92	1705.86	3576.28	fltMaxCircleDistance|2|100|fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|45|fltMinCircleDistance|2|50|fltMinSpawnDistance|2|5|fltMinSpawnTime|2|30|intSpawnCount|0|4|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|npe_evn_blacksun_point_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|npe_med_blacksun_hunter_tier1:npe_med_blacksun_stalker_tier1:|$|	script.space.content_tools.spawner
object/static/space/beacon/hyperspace_route_beacon_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-1938.54	1272.50	2606.04	$|	
object/static/space/beacon/hyperspace_route_beacon_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-1620.65	1547.90	4151.49	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.029344	0.999373	-0.019813	-0.854975	-0.035363	-0.517462	-643.57	973.42	3734.49	fltMaxSpawnDistance|2|4|fltMaxSpawnTime|2|120|fltMinSpawnDistance|2|1|fltMinSpawnTime|2|60|intSpawnCount|0|8|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|58|strPatrolPoints_mangled.segment.0|5|asteroid_patrol_00:asteroid_patrol_01:asteroid_patrol_02:asteroid_patrol_03:asteroid_patrol_04:asteroid_patrol_05:asteroid_patrol_06:asteroid_patrol_07:asteroid_patrol_08:asteroid_patrol_09:|strPatrolPoints_mangled.segment.1|5|asteroid_patrol_10:asteroid_patrol_11:asteroid_patrol_12:asteroid_patrol_13:asteroid_patrol_14:asteroid_patrol_15:asteroid_patrol_16:asteroid_patrol_17:asteroid_patrol_18:asteroid_patrol_19:|strPatrolPoints_mangled.segment.2|5|asteroid_patrol_20:asteroid_patrol_21:asteroid_patrol_22:asteroid_patrol_23:asteroid_patrol_24:asteroid_patrol_25:asteroid_patrol_26:asteroid_patrol_27:asteroid_patrol_28:asteroid_patrol_29:|strPatrolPoints_mangled.segment.3|5|asteroid_patrol_30:asteroid_patrol_31:asteroid_patrol_32:asteroid_patrol_33:asteroid_patrol_34:asteroid_patrol_35:asteroid_patrol_36:asteroid_patrol_37:asteroid_patrol_38:asteroid_patrol_39:|strPatrolPoints_mangled.segment.4|5|asteroid_patrol_40:asteroid_patrol_41:asteroid_patrol_42:asteroid_patrol_43:asteroid_patrol_44:asteroid_patrol_45:asteroid_patrol_46:asteroid_patrol_47:asteroid_patrol_48:asteroid_patrol_49:|strPatrolPoints_mangled.segment.5|5|asteroid_patrol_50:asteroid_patrol_51:asteroid_patrol_52:asteroid_patrol_53:asteroid_patrol_54:asteroid_patrol_55:asteroid_patrol_56:asteroid_patrol_57:|strSpawnerName|4|asteroid_patrol|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|npe_evn_cardas_police:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.210714	0.969698	-0.123634	0.000000	-0.126474	-0.991970	-9.77	430.92	3275.73	nav_name|4|easy_main_home_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.000000	0.967760	0.251873	0.000000	-0.251873	0.967760	-115.24	559.10	4266.98	nav_name|4|npe_easy_main_patrol_9|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.002007	0.991972	-0.126443	0.031611	-0.126443	-0.991470	437.02	276.62	4577.04	fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|55|fltMinSpawnDistance|2|5|fltMinSpawnTime|2|30|intSpawnCount|0|7|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|7|strPatrolPoints_mangled.segment.0|5|npe_evn_exit1_to_2_00:npe_evn_exit1_to_2_01:npe_evn_exit1_to_2_02:npe_evn_exit1_to_2_03:npe_evn_exit1_to_2_04:npe_evn_exit1_to_2_05:npe_evn_exit1_to_2_06:|strSpawnerName|4|npe_evn_exit1_to_2|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|npe_evn_shuttle:npe_easy_main_dynath_agent:|$|	script.space.content_tools.spawner
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	550.55	382.58	4659.81	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.000629	0.999874	-0.015847	0.079235	0.015847	0.996730	-2979.58	-2236.88	-3800.16	fltMaxSpawnDistance|2|2|fltMaxSpawnTime|2|80|fltMinSpawnDistance|2|1|fltMinSpawnTime|2|50|intSpawnCount|0|4|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|26|strPatrolPoints_mangled.segment.0|5|blacksun_fluff_2_00:blacksun_fluff_2_01:blacksun_fluff_2_02:blacksun_fluff_2_03:blacksun_fluff_2_04:blacksun_fluff_2_05:blacksun_fluff_2_06:blacksun_fluff_2_07:blacksun_fluff_2_08:blacksun_fluff_2_09:|strPatrolPoints_mangled.segment.1|5|blacksun_fluff_2_10:blacksun_fluff_2_11:blacksun_fluff_2_12:blacksun_fluff_2_13:blacksun_fluff_2_14:blacksun_fluff_2_15:blacksun_fluff_2_16:blacksun_fluff_2_17:blacksun_fluff_2_18:blacksun_fluff_2_19:|strPatrolPoints_mangled.segment.2|5|blacksun_fluff_2_20:blacksun_fluff_2_21:blacksun_fluff_2_22:blacksun_fluff_2_23:blacksun_fluff_2_24:blacksun_fluff_2_25:|strSpawnerName|4|blacksun_fluff_2|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|npe_med_blacksun_hunter_tier1:npe_med_blacksun_stalker_tier1:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.069208	0.633902	-0.770311	-0.072217	0.773320	0.629890	-3246.19	-1106.48	-3510.12	nav_name|4|npe_hard_main_assassin_4|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	0.035223	0.914531	-0.402979	0.089888	-0.404494	-0.910113	-3170.26	-1857.23	-4097.05	fltMaxCircleDistance|2|200|fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|60|fltMinCircleDistance|2|100|fltMinSpawnDistance|2|5|fltMinSpawnTime|2|40|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|npe_hard_main_attack_2|strSpawnerType|4|generic|strSpawns_mangled.count|0|3|strSpawns_mangled.segment.0|5|npe_hard_blacksun_hunter_tier1:npe_hard_blacksun_bomber_tier1:npe_hard_blacksun_stalker_tier1:|$|	script.space.content_tools.spawner
object/static/space/spacestation/tradefed_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3148.29	-2282.78	-4178.84	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.092084	0.574834	0.813072	0.005771	0.816836	-0.576841	-3972.78	-1750.30	2639.48	nav_name|4|npe_hard_main_assassin_1|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.008988	0.989888	0.141564	0.125835	0.141564	-0.981899	-3722.77	-2771.81	3183.69	fltMaxSpawnDistance|2|2|fltMaxSpawnTime|2|80|fltMinSpawnDistance|2|1|fltMinSpawnTime|2|50|intSpawnCount|0|4|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|17|strPatrolPoints_mangled.segment.0|5|black_fluff_00:black_fluff_01:black_fluff_02:black_fluff_03:black_fluff_04:black_fluff_05:black_fluff_06:black_fluff_07:black_fluff_08:black_fluff_09:|strPatrolPoints_mangled.segment.1|5|black_fluff_10:black_fluff_11:black_fluff_12:black_fluff_13:black_fluff_14:black_fluff_15:black_fluff_16:|strSpawnerName|4|black_fluff|strSpawnerType|4|generic|strSpawns_mangled.count|0|2|strSpawns_mangled.segment.0|5|npe_med_blacksun_hunter_tier1:npe_med_blacksun_stalker_tier1:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.069839	0.989342	0.127766	-0.528744	0.145320	-0.836249	-3688.83	-2362.13	3468.37	fltMaxCircleDistance|2|200|fltMaxSpawnDistance|2|6|fltMaxSpawnTime|2|60|fltMinCircleDistance|2|100|fltMinSpawnDistance|2|5|fltMinSpawnTime|2|40|intSpawnCount|0|3|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|npe_hard_main_attack_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|3|strSpawns_mangled.segment.0|5|npe_hard_blacksun_stalker_tier1:npe_hard_blacksun_hunter_tier1:npe_hard_blacksun_bomber_tier1:|$|	script.space.content_tools.spawner
object/static/space/spacestation/tradefed_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3701.04	-2802.09	3378.28	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.256694	0.943558	0.209302	0.848523	-0.323696	0.418605	-3075.29	1188.51	-1481.25	nav_name|4|npe_med_main_recovery_4|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_route_beacon_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3027.92	1086.46	-1587.21	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.092547	0.983676	-0.154329	-0.512463	0.179946	0.839643	-3159.28	1027.38	-1695.36	nav_name|4|npe_med_main_recovery_2|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.057057	0.967609	-0.245920	-0.198455	0.252398	0.947054	-3095.55	651.14	-1846.74	nav_name|4|npe_med_main_recovery_7|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	0.084639	0.605643	-0.791223	-0.063950	0.795737	0.602257	-3463.97	1432.66	-1458.54	nav_name|4|npe_hard_main_assassin_5|$|	script.space.quest_logic.quest_nav_point
object/static/space/spacestation/pirate_outpost_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	-3250.83	3347.27	-1065.22	$|	
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.220876	0.856368	0.466743	-0.387858	-0.516219	0.763600	1723.93	2167.55	-3068.70	fltMaxSpawnDistance|2|10|fltMaxSpawnTime|2|240|fltMinSpawnDistance|2|5|fltMinSpawnTime|2|180|intSpawnCount|0|1|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|6|strPatrolPoints_mangled.segment.0|5|npe_evn_merchant_1_00:npe_evn_merchant_1_01:npe_evn_merchant_1_02:npe_evn_merchant_1_03:npe_evn_merchant_1_04:npe_evn_merchant_1_05:|strSpawnerName|4|npe_evn_merchant_1|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|npe_evn_merchant:|$|	script.space.content_tools.spawner
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	1879.21	2386.30	-3129.49	$|	
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.243187	0.931021	-0.272138	0.643716	0.364781	0.672729	3360.45	1646.53	3126.80	nav_name|4|npe_easy_main_escort_6|$|	script.space.quest_logic.quest_nav_point
object/tangible/space/content_infrastructure/quest_nav_point.iff	-0.267408	0.917865	-0.293287	0.634329	0.396800	0.663458	3282.81	1560.59	2984.71	nav_name|4|npe_train_escort_2|$|	script.space.quest_logic.quest_nav_point
object/static/space/beacon/hyperspace_generator_01.iff	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	3465.44	1797.91	3234.72	$|	
