strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
s	f	f	f	f	f	f	f	f	f	p	s
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        6000	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        6000	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        6000	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        3000	        3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        3000	       -3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	           0	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	           0	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	           0	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -3000	        3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -3000	       -3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -6000	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -6000	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -6000	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        6000	        3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        6000	        3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        6000	       -3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        6000	       -3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        3000	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        3000	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        3000	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        3000	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	        3000	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        3000	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	           0	        3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	           0	        3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	           0	       -3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	           0	       -3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -3000	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	       -3000	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -3000	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	           0	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	       -3000	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -3000	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	       -3000	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -6000	        3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	       -6000	        3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        6000	       -6000	       -3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	       -6000	       -3000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        6000	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	           0	        6000	        6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        6000	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	           0	        6000	           0		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        6000	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	           0	        6000	       -6000		
object/ship/dungeon/dungeon_yt1300.iff	           0	           1	           0	           0	           0	           1	        3000	        3000	        3000		
