strObject	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts
s	f	f	f	f	f	f	f	f	f	p	s
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.999748	0.015871	-0.015871	-0.015871	-0.999874	-0.000126	-3199.94	-6013.12	5343.94	fltMaxSpawnDistance|2|128|fltMaxSpawnTime|2|300|fltMinSpawnDistance|2|64|fltMinSpawnTime|2|100|intActivationPhase|0|-1|intSpawnCount|0|6|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|8|strPatrolPoints_mangled.segment.0|5|rebel_tier5Patrol_12_00:rebel_tier5Patrol_12_01:rebel_tier5Patrol_12_02:rebel_tier5Patrol_12_03:rebel_tier5Patrol_12_04:rebel_tier5Patrol_12_05:rebel_tier5Patrol_12_06:rebel_tier5Patrol_12_07:|strSpawnerName|4|rebel_tier5Patrol_12|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|reb_awing_tier5:reb_bwing_tier5:reb_gunboat_tier5:reb_xwing_tier5:reb_ywing_tier5:reb_z95_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.216182	0.908897	0.356613	0.395495	0.252422	-0.883101	-2448.06	6000.67	-864.18	fltMaxSpawnDistance|2|128|fltMaxSpawnTime|2|300|fltMinSpawnDistance|2|64|fltMinSpawnTime|2|100|intActivationPhase|0|-1|intSpawnCount|0|5|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|8|strPatrolPoints_mangled.segment.0|5|imperial_tier5Patrol_12_00:imperial_tier5Patrol_12_01:imperial_tier5Patrol_12_02:imperial_tier5Patrol_12_03:imperial_tier5Patrol_12_04:imperial_tier5Patrol_12_05:imperial_tier5Patrol_12_06:imperial_tier5Patrol_12_07:|strSpawnerName|4|imperial_tier5Patrol_12|strSpawnerType|4|generic|strSpawns_mangled.count|0|5|strSpawns_mangled.segment.0|5|imp_imperial_gunboat_tier5:imp_tie_advanced_tier5:imp_tie_aggressor_tier5:imp_tie_interceptor_tier5:imp_tie_oppressor_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.000000	0.711874	-0.702307	0.000000	-0.702307	-0.711874	6000.67	-2058.41	-2060.37	fltMaxSpawnDistance|2|128|fltMaxSpawnTime|2|300|fltMinSpawnDistance|2|64|fltMinSpawnTime|2|100|intActivationPhase|0|-1|intSpawnCount|0|5|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|7|strPatrolPoints_mangled.segment.0|5|imperial_tier5Patrol_11_00:imperial_tier5Patrol_11_01:imperial_tier5Patrol_11_02:imperial_tier5Patrol_11_03:imperial_tier5Patrol_11_04:imperial_tier5Patrol_11_05:imperial_tier5Patrol_11_06:|strSpawnerName|4|imperial_tier5Patrol_11|strSpawnerType|4|generic|strSpawns_mangled.count|0|5|strSpawns_mangled.segment.0|5|imp_imperial_gunboat_tier5:imp_tie_advanced_tier5:imp_tie_aggressor_tier5:imp_tie_interceptor_tier5:imp_tie_oppressor_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.732538	0.677604	0.065126	-0.671638	-0.735024	0.092965	-2763.76	-2983.00	-6000.18	fltMaxSpawnDistance|2|128|fltMaxSpawnTime|2|300|fltMinSpawnDistance|2|64|fltMinSpawnTime|2|100|intActivationPhase|0|-1|intSpawnCount|0|6|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|7|strPatrolPoints_mangled.segment.0|5|rebel_tier5Patrol_09_00:rebel_tier5Patrol_09_01:rebel_tier5Patrol_09_02:rebel_tier5Patrol_09_03:rebel_tier5Patrol_09_04:rebel_tier5Patrol_09_05:rebel_tier5Patrol_09_06:|strSpawnerName|4|rebel_tier5Patrol_09|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|reb_awing_tier5:reb_bwing_tier5:reb_gunboat_tier5:reb_xwing_tier5:reb_ywing_tier5:reb_z95_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.118079	0.990036	0.076727	-0.864919	0.140499	-0.481846	-4338.50	-4211.00	-2065.25	fltMaxSpawnDistance|2|64|fltMaxSpawnTime|2|1209|fltMinSpawnDistance|2|32|fltMinSpawnTime|2|603|intActivationPhase|0|1|intSpawnCount|0|1|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|6|strPatrolPoints_mangled.segment.0|5|kessel_lootship_follow_reb_01_00:kessel_lootship_follow_reb_01_01:kessel_lootship_follow_reb_01_02:kessel_lootship_follow_reb_01_03:kessel_lootship_follow_reb_01_04:kessel_lootship_follow_reb_01_05:|strSpawnerName|4|kessel_lootship_follow_reb_01|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_kessel_lootship_w2_reb:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.458403	0.534346	-0.710169	-0.661666	0.738671	0.128696	-4400.00	-4200.00	-2100.00	fltMaxSpawnDistance|2|128|fltMaxSpawnTime|2|1202|fltMinSpawnDistance|2|64|fltMinSpawnTime|2|612|intSpawnCount|0|6|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|7|strPatrolPoints_mangled.segment.0|5|rebel_tier5Patrol_05_00:rebel_tier5Patrol_05_01:rebel_tier5Patrol_05_02:rebel_tier5Patrol_05_03:rebel_tier5Patrol_05_04:rebel_tier5Patrol_05_05:rebel_tier5Patrol_05_06:|strSpawnerName|4|rebel_tier5Patrol_05|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|reb_awing_tier5:reb_bwing_tier5:reb_gunboat_tier5:reb_xwing_tier5:reb_ywing_tier5:reb_z95_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	-0.947539	0.221807	-0.230156	-0.214330	-0.975078	-0.057321	-4933.75	-1457.50	-3966.25	fltMaxCircleDistance|2|1024|fltMaxSpawnDistance|2|64|fltMaxSpawnTime|2|1209|fltMinCircleDistance|2|256|fltMinSpawnDistance|2|32|fltMinSpawnTime|2|607|intActivationPhase|0|0|intSpawnCount|0|1|strDefaultBehavior|4|patrolRandomPath|strSpawnerName|4|kessel_lootship_lost_imp_01|strSpawnerType|4|generic|strSpawns_mangled.count|0|1|strSpawns_mangled.segment.0|5|squad_kessel_loot_gunboat_solo_imp:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.938966	0.344010	0.000000	-0.344010	0.938966	0.000000	-6000.18	6000.43	-5999.94	fltMaxSpawnDistance|2|128|fltMaxSpawnTime|2|300|fltMinSpawnDistance|2|64|fltMinSpawnTime|2|100|intActivationPhase|0|-1|intSpawnCount|0|6|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|7|strPatrolPoints_mangled.segment.0|5|rebel_tier5Patrol_10_00:rebel_tier5Patrol_10_01:rebel_tier5Patrol_10_02:rebel_tier5Patrol_10_03:rebel_tier5Patrol_10_04:rebel_tier5Patrol_10_05:rebel_tier5Patrol_10_06:|strSpawnerName|4|rebel_tier5Patrol_10|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|reb_awing_tier5:reb_bwing_tier5:reb_gunboat_tier5:reb_xwing_tier5:reb_ywing_tier5:reb_z95_tier5:|$|	script.space.content_tools.spawner
object/tangible/space/content_infrastructure/basic_spawner.iff	0.312277	-0.949790	0.019534	-0.214863	-0.050585	0.975333	-6200.00	5800.00	-6800.00	fltMaxSpawnDistance|2|128|fltMaxSpawnTime|2|1215|fltMinSpawnDistance|2|64|fltMinSpawnTime|2|590|intSpawnCount|0|6|strDefaultBehavior|4|patrolNoRecycle|strPatrolPoints_mangled.count|0|7|strPatrolPoints_mangled.segment.0|5|rebel_tier5Patrol_01_00:rebel_tier5Patrol_01_01:rebel_tier5Patrol_01_02:rebel_tier5Patrol_01_03:rebel_tier5Patrol_01_04:rebel_tier5Patrol_01_05:rebel_tier5Patrol_01_06:|strSpawnerName|4|rebel_tier5Patrol_01|strSpawnerType|4|generic|strSpawns_mangled.count|0|6|strSpawns_mangled.segment.0|5|reb_awing_tier5:reb_bwing_tier5:reb_gunboat_tier5:reb_xwing_tier5:reb_ywing_tier5:reb_z95_tier5:|$|	script.space.content_tools.spawner
