template	chance	isKuat	loot1	loot2	loot3
s	f[1.0]	i[0]	s	s	s
object/tangible/ship/components/armor/arm_corellian_advanced_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_cheap_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_elite_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_enhanced_elite_plastisteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_heavy_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_improved_advanced_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_light_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_modified_heavy_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_reinforced_light_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_reinforced_supreme_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_special_standard_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_standard_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_corellian_supreme_durasteel.iff			armor1		
object/tangible/ship/components/armor/arm_cygnus_light_weave.iff			armor1		
object/tangible/ship/components/armor/arm_cygnus_standard_weave.iff			armor1
object/tangible/ship/components/armor/arm_freitek_deluxe_light.iff			armor1
object/tangible/ship/components/armor/arm_freitek_standard.iff			armor1
object/tangible/ship/components/armor/arm_gallofree_mk1.iff			armor1
object/tangible/ship/components/armor/arm_gallofree_mk2.iff			armor1
object/tangible/ship/components/armor/arm_incom_light_plate.iff			armor1
object/tangible/ship/components/armor/arm_incom_modified_standard_plate.iff			armor1
object/tangible/ship/components/armor/arm_incom_standard_plate.iff			armor1
object/tangible/ship/components/armor/arm_kessel_imperial_rendili_crystalline_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_kessel_imperial_sds_imperial_impervious.iff			armor1
object/tangible/ship/components/armor/arm_kessel_imperial_sfs_imperial_finest.iff			armor1
object/tangible/ship/components/armor/arm_kessel_rebel_mandal_corrugated_plastisteel.iff			armor1
object/tangible/ship/components/armor/arm_kessel_rebel_slayn_flexsteel_multilayer.iff			armor1
object/tangible/ship/components/armor/arm_kessel_rebel_sorosuub_spidershell_plating.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_advanced_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_b5_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_b9_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_elite_plastisteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_enhanced_heavy_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_enhanced_standard_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_heavy_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_improved_elite_plastisteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_light_advanced_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_limited_heavy_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_limited_supreme_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_promotional_b9_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_reinforced_b5_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_special_supreme_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_standard_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_supreme_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_koensayr_thick_advanced_durasteel.iff			armor1
object/tangible/ship/components/armor/arm_kse_advanced_durasteel.iff		1	armor1
object/tangible/ship/components/armor/arm_kse_customized_advanced_durasteel.iff		1	armor1
