TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/tatooine/filler_building_slave_quarters_style_01.iff	-14.3862	0	23.8271	3.437746771
object/building/tatooine/filler_building_slave_quarters_style_01.iff	-26.1844	0	-3.73584	94.5380362
object/building/tatooine/filler_building_block_64x16_style_02.iff	0.78833	0	26.3726	4.010704566
object/building/tatooine/filler_building_slave_quarters_style_01.iff	-43.03	0	15.624	-85.37071147
object/building/tatooine/filler_building_block_64x16_style_01.iff	-52.4028	0	-4.71777	-87.84531619
object/building/tatooine/housing_tatt_style01_small.iff	-12.5903	0	3.55811	92.81916281
object/building/tatooine/housing_tatt_style01_med.iff	-10.8459	0	-13.0381	1.92679404
object/building/tatooine/filler_building_block_64x16_style_01.iff	-1.8584	0	-25.8335	4.974035696
object/building/tatooine/housing_tatt_style01_small.iff	15.0629	0	17.1074	-179.3357899
object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	29.1085	0	-16.082	-9.10E-07
object/static/structure/tatooine/wall_gate_tatooine_wide_style_01.iff	28.7915	0	-0.101563	0
object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	29.0684	0	15.8955	0
object/static/structure/tatooine/antenna_tatt_style_2.iff	-29.4598	0.00000191	-32.5034	0
object/static/structure/tatooine/antenna_tatt_style_1.iff	6.78729	0.00000191	22.7534	0
object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	3.30566	0.00000191	20.1914	0
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	7.99432	0	18.5059	0
object/static/structure/general/streetlamp_large_style_02.iff	-1.75891	0	-1.32324	0
object/static/structure/general/tankfarm_s01.iff	22.2061	0	-19.7422	3.437746771
object/static/structure/general/streetlamp_large_style_02.iff	-17.3172	0	11.2822	0
object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	22.5811	0.00000191	15.8989	0
object/static/structure/tatooine/debris_tatt_radar_dish.iff	24.9543	0.00000191	12.3359	0
object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	30.5484	0.00000191	-19.3271	0
object/static/structure/general/streetlamp_large_style_01.iff	-43.4095	0	-1.96973	143.8124066
object/static/structure/tatooine/jawa/tent_jawa_01_large.iff	8.07098	-0.00000191	-14.9888	3.437746771
object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	24.5746	-0.00000191	-14.0117	0
object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	6.44104	-0.00000191	13.1426	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	2.91687	0.00000191	-15.7271	-34.88676989
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	2.81226	0.00000191	-17.7471	-34.88676989
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	2.64886	0.00000191	-13.5977	-26.86536076
object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	-3.63635	0.00000191	6.56543	0
object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	1.3064	0.00000191	-7.16504	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	4.32678	0	-12.667	-95.04739568
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	4.22217	0	-14.687	-95.04739568
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	4.05878	0	-10.5376	-95.04739568
object/static/structure/tatooine/debris_tatt_crate_1.iff	2.11652	0.00000191	-12.9932	-26.86536076
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	2.0119	0.00000191	-15.0132	-26.86536076
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	3.42181	0	-11.9531	-95.04739568
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	6.31543	0	17.6831	0
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	7.69086	0	16.3516	0
object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	-14.728	0	10.6699	0
object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	-11.0224	0	18.4009	0
object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	-21.499	0	13.3247	0

